Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
2.29,0.27917,0.30258,0.41587,0.24218,0.22723,0.17077,0.16292,0.5297,0.50021,0.42694,0.23242,0.68022,0.4417,0.7529,0.38315,0.76733,0.49013,0.64144,0.13814,0.23989,0.22571,0.27416,0.38143,1.0188,1.2463,0.24135,0.44636,1.2746,0.21151,0.3503,0.12785,0.67236,0.54947,0.3235,0.29652,0.28102,0.29662,0.20605,0.17906,0.13086
2.3,0.27846,0.30233,0.41504,0.24207,0.22511,0.16919,0.16287,0.52493,0.49965,0.43215,0.23151,0.67835,0.43946,0.73767,0.37968,0.76549,0.48016,0.6259,0.13908,0.23939,0.22575,0.272,0.37939,1.0163,1.2509,0.23784,0.43991,1.2734,0.21358,0.35543,0.12628,0.67071,0.54593,0.31975,0.29543,0.28021,0.29308,0.20214,0.17636,0.13136
2.31,0.27773,0.30193,0.41413,0.24193,0.22298,0.16763,0.16276,0.52013,0.4996,0.43705,0.23056,0.67636,0.43726,0.72224,0.37614,0.76344,0.47012,0.61033,0.13994,0.23876,0.22555,0.26991,0.37726,1.0135,1.2557,0.23435,0.43368,1.2716,0.21497,0.36054,0.12437,0.66885,0.54236,0.31582,0.29423,0.27932,0.2897,0.19828,0.17363,0.1317
2.32,0.27699,0.30139,0.41312,0.24177,0.22086,0.16609,0.16257,0.51529,0.50495,0.44168,0.22958,0.67426,0.43468,0.70684,0.37259,0.76116,0.45998,0.59484,0.14073,0.238,0.22503,0.26788,0.37502,1.0102,1.2602,0.23332,0.42767,1.2696,0.21576,0.36556,0.12218,0.66684,0.53877,0.31172,0.29292,0.27835,0.28647,0.19447,0.1709,0.13189
2.33,0.27624,0.30072,0.41202,0.24163,0.21873,0.16455,0.16231,0.51043,0.50992,0.44603,0.22861,0.67204,0.43224,0.69142,0.36899,0.75866,0.44976,0.57949,0.14144,0.23711,0.22426,0.26593,0.37269,1.0066,1.2645,0.23911,0.42189,1.267,0.21591,0.37047,0.11973,0.66461,0.53514,0.30747,0.2915,0.27731,0.28338,0.19072,0.16817,0.13195
2.34,0.27548,0.29993,0.41084,0.24214,0.2166,0.16303,0.16197,0.50556,0.51452,0.45058,0.22757,0.67127,0.42933,0.67595,0.36537,0.75593,0.43943,0.56437,0.14207,0.23609,0.22348,0.26403,0.37027,1.0026,1.2683,0.24462,0.41627,1.264,0.21546,0.3752,0.11707,0.66223,0.53149,0.30307,0.28996,0.2762,0.28043,0.19192,0.16542,0.13188
2.35,0.27471,0.29904,0.40957,0.24256,0.21448,0.16153,0.16155,0.50068,0.51876,0.45513,0.22655,0.67703,0.42663,0.66061,0.36174,0.753,0.429,0.54961,0.14264,0.23497,0.22241,0.26541,0.36774,0.99823,1.2718,0.24982,0.4109,1.2605,0.21442,0.37971,0.1142,0.65966,0.52779,0.2985,0.28829,0.27504,0.27762,0.19407,0.1627,0.1317
2.36,0.27393,0.29806,0.40823,0.24291,0.21235,0.16003,0.16105,0.49579,0.52265,0.4594,0.22546,0.68247,0.4235,0.6452,0.35809,0.74988,0.41848,0.53523,0.14313,0.23374,0.22106,0.267,0.36512,0.99365,1.2749,0.25478,0.40568,1.2566,0.2128,0.38495,0.11117,0.65693,0.52406,0.29376,0.28651,0.27383,0.27495,0.19606,0.15997,0.13142
2.37,0.27315,0.29701,0.40682,0.24319,0.21024,0.15856,0.16047,0.49089,0.52619,0.46336,0.22435,0.6876,0.42045,0.63,0.35448,0.74658,0.41389,0.52133,0.14355,0.23242,0.21952,0.26845,0.36241,0.98872,1.2778,0.25939,0.40064,1.2525,0.21064,0.39296,0.10831,0.65404,0.52029,0.28884,0.2846,0.27256,0.27242,0.19787,0.15726,0.13107
2.38,0.27236,0.29593,0.40533,0.2434,0.20813,0.15709,0.1598,0.48599,0.52942,0.46707,0.22321,0.69242,0.41711,0.61476,0.35086,0.74313,0.41492,0.50798,0.14389,0.23102,0.21796,0.26978,0.35961,0.98347,1.2802,0.26366,0.39577,1.2479,0.20797,0.40058,0.10714,0.65097,0.51648,0.28377,0.28256,0.27125,0.27001,0.19952,0.15456,0.13064
2.39,0.27156,0.29482,0.40378,0.24355,0.20602,0.15564,0.15906,0.48107,0.53238,0.4705,0.22199,0.69694,0.41368,0.60238,0.34727,0.73951,0.41589,0.49525,0.14417,0.22954,0.21616,0.27098,0.35673,0.97791,1.2823,0.26765,0.39102,1.2429,0.20487,0.40758,0.10633,0.64774,0.51371,0.27857,0.2804,0.2699,0.26774,0.20098,0.15187,0.13017
2.4,0.27076,0.29369,0.40216,0.24361,0.20393,0.15421,0.15824,0.47615,0.53505,0.47367,0.22081,0.70115,0.41014,0.5929,0.34371,0.73573,0.41679,0.48317,0.14438,0.22801,0.21413,0.27205,0.35377,0.97206,1.2841,0.27127,0.38644,1.2375,0.20849,0.41378,0.10543,0.64433,0.51224,0.27325,0.27814,0.26852,0.26558,0.20225,0.14922,0.12967
2.41,0.26994,0.29253,0.40049,0.2436,0.20183,0.15279,0.15734,0.47122,0.5375,0.47662,0.21947,0.70506,0.40632,0.58349,0.34018,0.73177,0.41758,0.47179,0.14452,0.22643,0.21308,0.27301,0.35075,0.966,1.2856,0.27462,0.38197,1.2318,0.21279,0.41908,0.10445,0.64073,0.51047,0.26783,0.2758,0.26711,0.26355,0.20332,0.14658,0.12916
2.42,0.26912,0.29136,0.39876,0.24352,0.19975,0.1529,0.15636,0.46628,0.53971,0.47937,0.21824,0.70868,0.4026,0.57421,0.33668,0.72762,0.41827,0.46116,0.14459,0.22482,0.21283,0.27385,0.34767,0.95979,1.2868,0.27774,0.37758,1.2259,0.21764,0.42347,0.10341,0.63694,0.50842,0.26231,0.27342,0.26568,0.26163,0.2042,0.14397,0.12869
2.43,0.26829,0.29018,0.397,0.24335,0.19766,0.15596,0.15531,0.46134,0.54171,0.48193,0.21686,0.71203,0.40009,0.56505,0.33324,0.72331,0.41882,0.45128,0.14459,0.2232,0.21251,0.27457,0.34453,0.95337,1.2876,0.28096,0.37334,1.2197,0.22288,0.42699,0.1023,0.63298,0.50614,0.2567,0.27107,0.26422,0.25983,0.20489,0.1414,0.12838
2.44,0.26745,0.28899,0.3952,0.24312,0.19559,0.15888,0.1542,0.4564,0.54351,0.48433,0.21551,0.71511,0.39841,0.55597,0.32982,0.71881,0.41924,0.44215,0.14511,0.22157,0.21181,0.27519,0.34134,0.94674,1.2881,0.28403,0.36917,1.2132,0.22837,0.42966,0.10113,0.62884,0.5037,0.25103,0.26888,0.26275,0.25813,0.20621,0.13885,0.12825
2.45,0.26661,0.28778,0.39336,0.24282,0.19352,0.16166,0.15302,0.45146,0.54512,0.48659,0.21411,0.71793,0.39649,0.54695,0.32646,0.71412,0.4195,0.43376,0.14645,0.21996,0.21077,0.27569,0.3381,0.93991,1.2883,0.28686,0.36504,1.2064,0.23396,0.43151,0.099922,0.62454,0.50116,0.2453,0.26689,0.26128,0.25654,0.20844,0.13635,0.1282
2.46,0.26629,0.28653,0.39152,0.24246,0.19145,0.16429,0.15179,0.44654,0.54654,0.48873,0.2126,0.72049,0.39466,0.53812,0.32315,0.70923,0.4196,0.42611,0.14766,0.21836,0.20974,0.2761,0.33484,0.933,1.2883,0.28945,0.36104,1.1993,0.23951,0.43262,0.098663,0.62006,0.49845,0.24076,0.26496,0.2598,0.25505,0.2104,0.13388,0.12819
2.47,0.26614,0.28613,0.38967,0.24205,0.1894,0.16676,0.15051,0.44165,0.54779,0.49071,0.21119,0.72278,0.39273,0.52937,0.31988,0.70414,0.41953,0.41915,0.1487,0.21679,0.20839,0.2764,0.33155,0.92596,1.2878,0.29176,0.35706,1.192,0.24492,0.43295,0.097363,0.61544,0.49561,0.24021,0.26301,0.25832,0.25366,0.21208,0.13146,0.12815
2.48,0.26593,0.28669,0.38784,0.24158,0.18734,0.16906,0.14919,0.43681,0.5489,0.49253,0.20964,0.72482,0.39063,0.52068,0.31666,0.69887,0.41928,0.41286,0.1496,0.21526,0.20673,0.27661,0.32824,0.92,1.2871,0.29379,0.35309,1.1846,0.25013,0.43251,0.096028,0.61066,0.49271,0.23959,0.26101,0.25684,0.25236,0.21348,0.12908,0.12808
2.49,0.26566,0.28729,0.38604,0.24107,0.18529,0.17121,0.14783,0.43209,0.54986,0.49416,0.20809,0.7266,0.38867,0.51218,0.31349,0.69337,0.41885,0.40718,0.15034,0.21377,0.20491,0.27673,0.32492,0.91454,1.2862,0.29554,0.34922,1.1769,0.25507,0.4314,0.094656,0.60573,0.48985,0.23891,0.25895,0.25537,0.25115,0.21461,0.12675,0.12821
2.5,0.26535,0.28794,0.38426,0.24049,0.18325,0.17319,0.14644,0.42752,0.55072,0.4956,0.20654,0.72811,0.38651,0.50376,0.31036,0.68767,0.41823,0.40207,0.15094,0.21234,0.20301,0.27676,0.32159,0.90897,1.285,0.29706,0.34535,1.169,0.25972,0.42964,0.093248,0.60068,0.48701,0.23841,0.25683,0.25392,0.25003,0.21548,0.12447,0.12949
2.51,0.26497,0.28865,0.3825,0.23984,0.18287,0.175,0.14502,0.42308,0.55149,0.49682,0.20487,0.72934,0.3842,0.49543,0.30726,0.68174,0.41741,0.39747,0.1514,0.21098,0.20085,0.27671,0.31998,0.90336,1.2835,0.29833,0.34147,1.161,0.26405,0.42711,0.091802,0.59547,0.48417,0.23793,0.255,0.25248,0.24899,0.2161,0.12247,0.13059
2.52,0.26454,0.28943,0.38076,0.23914,0.18235,0.17667,0.14358,0.41877,0.55222,0.49785,0.20326,0.73031,0.38203,0.48727,0.30423,0.6756,0.41641,0.39332,0.1517,0.2097,0.19844,0.27659,0.31888,0.89764,1.2817,0.29936,0.33765,1.1527,0.26803,0.42379,0.091762,0.59012,0.48134,0.23742,0.25547,0.25105,0.24802,0.21648,0.12403,0.13149
2.53,0.26404,0.29023,0.37903,0.23837,0.18171,0.17847,0.1421,0.41459,0.55292,0.49868,0.20161,0.73103,0.37966,0.47917,0.30122,0.66926,0.41521,0.38956,0.15186,0.20851,0.19596,0.27641,0.31774,0.89182,1.2796,0.30017,0.33381,1.1443,0.27168,0.41959,0.092256,0.58464,0.47842,0.23687,0.25581,0.24965,0.24713,0.21663,0.1253,0.13223
2.54,0.2635,0.291,0.37729,0.23755,0.18098,0.18035,0.1406,0.41145,0.55359,0.49929,0.19985,0.73149,0.37709,0.47124,0.29823,0.66269,0.41383,0.38613,0.15187,0.20743,0.1934,0.27619,0.31656,0.88591,1.2772,0.30079,0.32994,1.1358,0.27502,0.41449,0.092758,0.57902,0.47536,0.23627,0.25604,0.24826,0.24631,0.21657,0.12629,0.13277
2.55,0.26288,0.29165,0.37557,0.23668,0.18027,0.18214,0.13908,0.41658,0.55424,0.49969,0.19819,0.73169,0.37469,0.46339,0.2953,0.65595,0.41226,0.38298,0.15175,0.20646,0.19065,0.27591,0.31536,0.87992,1.2747,0.30123,0.32642,1.1271,0.27809,0.40856,0.093265,0.57327,0.47217,0.23563,0.25614,0.24689,0.24556,0.2163,0.127,0.13313
2.56,0.26222,0.29217,0.37385,0.23577,0.17961,0.18382,0.13753,0.42152,0.55483,0.4999,0.19645,0.73165,0.37213,0.45569,0.29238,0.64899,0.41051,0.38005,0.15203,0.20561,0.1877,0.27559,0.31409,0.87387,1.272,0.3015,0.32449,1.1183,0.28085,0.40188,0.093774,0.56738,0.46881,0.23494,0.25611,0.24555,0.24487,0.21585,0.12746,0.13331
2.57,0.26149,0.29255,0.37212,0.23483,0.17891,0.18538,0.13597,0.42626,0.55533,0.49987,0.19462,0.73137,0.36939,0.44808,0.28948,0.64186,0.40858,0.37728,0.15413,0.20486,0.1847,0.27524,0.31283,0.86775,1.2689,0.30161,0.32257,1.1094,0.28332,0.39445,0.094287,0.56138,0.46531,0.23421,0.25595,0.24423,0.24424,0.21524,0.12767,0.13331
2.58,0.26072,0.29278,0.3704,0.23386,0.17816,0.18682,0.13438,0.43079,0.55571,0.49966,0.19292,0.73083,0.36663,0.44062,0.28661,0.63454,0.40648,0.37464,0.1558,0.20423,0.18168,0.27485,0.31151,0.86159,1.2657,0.30155,0.32065,1.1003,0.28548,0.38632,0.094802,0.55525,0.46166,0.23344,0.25566,0.24294,0.24367,0.21446,0.12767,0.13312
2.59,0.25988,0.29287,0.36866,0.23289,0.17735,0.18815,0.13278,0.43508,0.556,0.49924,0.19112,0.73005,0.36391,0.43324,0.28375,0.62704,0.40422,0.37208,0.15706,0.20372,0.17853,0.27442,0.31017,0.85541,1.2622,0.30132,0.31867,1.0913,0.28733,0.37764,0.095321,0.54899,0.45788,0.23263,0.25524,0.24167,0.24315,0.21355,0.12746,0.13277
2.6,0.25898,0.29282,0.36692,0.23191,0.17646,0.18937,0.13118,0.43913,0.55617,0.49864,0.18925,0.72903,0.36102,0.42604,0.2809,0.61939,0.40179,0.36957,0.15789,0.20335,0.1755,0.27397,0.3088,0.84921,1.2584,0.30091,0.31667,1.0821,0.28885,0.36856,0.095843,0.54262,0.45396,0.2318,0.2547,0.24042,0.24268,0.21252,0.12707,0.13223
2.61,0.25803,0.29263,0.36518,0.23093,0.1755,0.19048,0.12957,0.44294,0.55622,0.49787,0.18828,0.72775,0.35797,0.41891,0.27805,0.61155,0.39922,0.36707,0.15831,0.20311,0.17268,0.27347,0.30739,0.84297,1.2545,0.30031,0.31466,1.0729,0.29003,0.36258,0.096366,0.53617,0.44995,0.23093,0.25403,0.23919,0.24226,0.21138,0.12652,0.13151
2.62,0.25702,0.29233,0.36341,0.22996,0.17458,0.1915,0.12796,0.44648,0.55614,0.49696,0.18733,0.72627,0.35501,0.41196,0.27522,0.60357,0.3965,0.36457,0.15833,0.20299,0.16982,0.27295,0.30598,0.83669,1.2504,0.29953,0.31258,1.0636,0.29082,0.35693,0.096893,0.52961,0.44583,0.23003,0.25323,0.23799,0.24188,0.21016,0.12584,0.13061
2.63,0.25595,0.29192,0.36166,0.22898,0.17465,0.19249,0.12636,0.44978,0.55596,0.4959,0.18646,0.72451,0.35199,0.40511,0.27238,0.59541,0.39365,0.36206,0.15796,0.20298,0.16704,0.27239,0.30452,0.83036,1.2461,0.29858,0.31047,1.0543,0.29122,0.35104,0.097424,0.52298,0.44163,0.22911,0.25233,0.2368,0.24154,0.20886,0.12504,0.12955
2.64,0.25483,0.29144,0.3599,0.228,0.17462,0.1939,0.12479,0.45283,0.55569,0.49471,0.18555,0.72254,0.34882,0.39839,0.26953,0.58711,0.39068,0.35952,0.1572,0.20304,0.16419,0.27179,0.30304,0.82399,1.2416,0.29749,0.30833,1.0449,0.29121,0.34498,0.097961,0.51628,0.43734,0.22817,0.25131,0.23564,0.24123,0.20749,0.12415,0.12831
2.65,0.25365,0.29091,0.35813,0.22701,0.17446,0.19522,0.12329,0.45561,0.55537,0.49339,0.18461,0.72031,0.34551,0.39181,0.26669,0.58274,0.3876,0.35693,0.15609,0.20317,0.16143,0.27113,0.30154,0.81758,1.2369,0.29623,0.30611,1.0356,0.29082,0.3388,0.098506,0.50952,0.43298,0.2272,0.25018,0.2345,0.24096,0.20609,0.12318,0.12691
2.66,0.25242,0.29031,0.35637,0.22599,0.17417,0.19642,0.12185,0.45815,0.55505,0.49192,0.18365,0.71786,0.34233,0.38533,0.26384,0.58014,0.38441,0.35431,0.15464,0.20335,0.15863,0.27042,0.30001,0.81114,1.232,0.29481,0.3039,1.0261,0.29,0.33251,0.099058,0.5027,0.42856,0.22622,0.24895,0.23338,0.24072,0.20465,0.12216,0.12535
2.67,0.25114,0.28963,0.35459,0.22495,0.17374,0.19749,0.12044,0.46044,0.55476,0.49031,0.18273,0.71516,0.33907,0.37903,0.26096,0.57747,0.38113,0.35166,0.15286,0.20359,0.15592,0.26966,0.29848,0.80465,1.227,0.29325,0.3016,1.0166,0.28875,0.32613,0.099619,0.49586,0.42411,0.22523,0.24763,0.23227,0.24052,0.2032,0.1211,0.12364
2.68,0.24982,0.28888,0.35282,0.2239,0.17319,0.19842,0.11904,0.46246,0.55478,0.48856,0.18183,0.71225,0.33567,0.37284,0.25808,0.57477,0.37777,0.34899,0.15077,0.20387,0.15378,0.26884,0.2969,0.79816,1.2217,0.29159,0.29926,1.0071,0.28705,0.31971,0.10019,0.48898,0.41964,0.22422,0.24622,0.23118,0.24034,0.20175,0.12002,0.12179
2.69,0.24844,0.28806,0.35103,0.22283,0.17253,0.19923,0.11765,0.46424,0.55478,0.48665,0.18091,0.70911,0.33214,0.36675,0.25518,0.57199,0.37435,0.3463,0.14841,0.20419,0.15202,0.26796,0.29532,0.79167,1.2163,0.28982,0.29687,0.99764,0.28492,0.31328,0.10077,0.4821,0.41515,0.22321,0.24472,0.23011,0.24018,0.20031,0.11893,0.11982
2.7,0.24702,0.28715,0.34924,0.22176,0.1718,0.1999,0.11628,0.46577,0.55463,0.48459,0.17997,0.70574,0.32874,0.36083,0.25225,0.56916,0.37086,0.34362,0.14578,0.20456,0.15019,0.26703,0.29372,0.78513,1.2107,0.28796,0.29443,0.9881,0.28238,0.30685,0.10136,0.4752,0.41064,0.22219,0.24316,0.22905,0.24004,0.19888,0.11786,0.11773
2.71,0.24556,0.28615,0.34742,0.2207,0.17098,0.20045,0.11491,0.46704,0.55431,0.48239,0.17901,0.70218,0.32527,0.35504,0.24932,0.56629,0.36733,0.34094,0.14431,0.20498,0.14831,0.26605,0.29209,0.77856,1.205,0.28603,0.29194,0.97852,0.27949,0.30047,0.10195,0.4683,0.40613,0.22117,0.24152,0.22801,0.23992,0.1975,0.11681,0.11554
2.72,0.24405,0.28505,0.34559,0.21963,0.1701,0.20089,0.11356,0.46807,0.55386,0.48003,0.17813,0.6984,0.32169,0.34936,0.24636,0.56336,0.36377,0.3383,0.14329,0.20544,0.1464,0.26501,0.29046,0.77195,1.1991,0.28403,0.28939,0.9689,0.27782,0.29414,0.10255,0.46137,0.40162,0.22016,0.23982,0.22698,0.23983,0.19616,0.11581,0.11325
2.73,0.24249,0.28386,0.34375,0.21855,0.16917,0.20123,0.11222,0.46885,0.55326,0.47755,0.17724,0.69444,0.31801,0.3438,0.24338,0.56072,0.3602,0.33571,0.14365,0.20593,0.14454,0.26392,0.28881,0.7653,1.1931,0.28195,0.28681,0.95994,0.27687,0.28791,0.10316,0.45443,0.39712,0.21914,0.23806,0.22597,0.23975,0.19487,0.11485,0.11087
2.74,0.24091,0.28256,0.34188,0.21745,0.1682,0.20148,0.1109,0.46939,0.5525,0.47492,0.17633,0.69028,0.31438,0.33841,0.24038,0.55815,0.35661,0.33321,0.14399,0.20646,0.14263,0.26278,0.28714,0.75863,1.1991,0.27975,0.28416,0.9519,0.27571,0.28181,0.10376,0.44748,0.39268,0.21814,0.23722,0.22497,0.23967,0.19365,0.11396,0.10842
2.75,0.23929,0.28119,0.34,0.21634,0.16717,0.20168,0.10959,0.46968,0.55162,0.47217,0.1754,0.68592,0.31077,0.33313,0.23735,0.55555,0.35302,0.33079,0.14417,0.20703,0.14069,0.26159,0.28547,0.752,1.2121,0.27748,0.28147,0.94385,0.27438,0.27584,0.10437,0.44053,0.38833,0.21716,0.23901,0.22398,0.23961,0.19249,0.11315,0.10692
2.76,0.23763,0.27973,0.3381,0.21521,0.16611,0.20183,0.1083,0.46974,0.55059,0.46931,0.17448,0.68139,0.30706,0.32797,0.2343,0.55292,0.34945,0.32848,0.14421,0.20762,0.13872,0.26035,0.28377,0.74534,1.2242,0.27509,0.27874,0.93581,0.27294,0.26999,0.10496,0.43358,0.384,0.2162,0.24042,0.223,0.23957,0.19142,0.11242,0.10575
2.77,0.23595,0.27818,0.33619,0.21405,0.16504,0.20197,0.10703,0.46961,0.54943,0.46633,0.17362,0.67668,0.30325,0.32292,0.23123,0.55027,0.34694,0.3263,0.14409,0.20825,0.13676,0.25906,0.28207,0.73867,1.2357,0.27262,0.27594,0.92776,0.27214,0.26429,0.10554,0.42664,0.37968,0.21532,0.24145,0.22204,0.23953,0.19042,0.1118,0.10453
2.78,0.23424,0.27655,0.33426,0.21287,0.16396,0.20213,0.10578,0.46929,0.54817,0.46326,0.17275,0.67178,0.29952,0.31802,0.22815,0.54758,0.34778,0.32426,0.14385,0.20889,0.13485,0.25772,0.28036,0.73197,1.2462,0.27002,0.27313,0.91971,0.27188,0.25874,0.10611,0.41972,0.3754,0.21447,0.24209,0.22108,0.23949,0.1895,0.11127,0.10421
2.79,0.23267,0.27484,0.33232,0.21167,0.16283,0.20232,0.10455,0.46882,0.54678,0.4601,0.17186,0.66674,0.29579,0.31326,0.22504,0.54488,0.34864,0.32239,0.14351,0.20955,0.13292,0.25634,0.27863,0.72524,1.2561,0.2674,0.27024,0.91168,0.27159,0.25352,0.10666,0.41284,0.37113,0.21363,0.24236,0.22013,0.23946,0.18868,0.11087,0.10454
2.8,0.23153,0.27304,0.33037,0.21044,0.16159,0.20256,0.10335,0.46825,0.54526,0.45689,0.17096,0.66154,0.29263,0.30861,0.22191,0.54215,0.34946,0.32069,0.14312,0.21024,0.13099,0.25492,0.27691,0.71852,1.2651,0.26467,0.26734,0.90371,0.27134,0.24855,0.10718,0.40599,0.36684,0.2128,0.24226,0.2192,0.23944,0.18795,0.11058,0.10484
2.81,0.23038,0.27118,0.32842,0.20918,0.16024,0.20286,0.10216,0.46759,0.54364,0.45364,0.17005,0.65617,0.29146,0.30408,0.21877,0.5394,0.35022,0.31917,0.14274,0.21093,0.12908,0.25344,0.27516,0.71183,1.2734,0.26187,0.26438,0.89574,0.27116,0.24364,0.10766,0.39919,0.36255,0.21198,0.2428,0.21827,0.23941,0.1873,0.11042,0.10513
2.82,0.22922,0.26923,0.32647,0.20789,0.15877,0.20312,0.101,0.46682,0.5419,0.45037,0.16921,0.65069,0.29023,0.29966,0.21561,0.53663,0.35087,0.31785,0.14235,0.21163,0.12722,0.25193,0.27342,0.7051,1.281,0.25903,0.26137,0.88777,0.27113,0.23881,0.10812,0.39245,0.35828,0.21116,0.2438,0.21736,0.23938,0.18675,0.11039,0.10541
2.83,0.22805,0.26722,0.32451,0.20658,0.1572,0.2033,0.099868,0.46593,0.54004,0.44714,0.16836,0.64507,0.28893,0.29535,0.21243,0.53385,0.35138,0.31673,0.1419,0.21233,0.12537,0.25037,0.27166,0.69835,1.2878,0.2561,0.25834,0.87982,0.27129,0.23404,0.10853,0.38576,0.35404,0.21035,0.24437,0.21645,0.23936,0.18629,0.1105,0.10567
2.84,0.22688,0.26514,0.32256,0.20526,0.15553,0.20338,0.098755,0.46491,0.53806,0.44402,0.16751,0.64169,0.28766,0.29118,0.20926,0.53105,0.35173,0.31581,0.14138,0.21303,0.12353,0.24877,0.2699,0.69156,1.294,0.25314,0.25525,0.87188,0.27169,0.22934,0.10889,0.37914,0.34978,0.20954,0.24452,0.21555,0.23933,0.18593,0.11075,0.10591
2.85,0.22571,0.26301,0.32061,0.2039,0.15376,0.20335,0.097666,0.46373,0.53597,0.44105,0.16664,0.6393,0.2864,0.28714,0.20607,0.52824,0.35188,0.31509,0.14077,0.21372,0.12172,0.24713,0.26814,0.68483,1.2994,0.25017,0.25214,0.86394,0.27238,0.22471,0.10921,0.37259,0.3455,0.20875,0.24423,0.21466,0.2393,0.18565,0.11114,0.10614
2.86,0.22453,0.26083,0.31867,0.20253,0.15192,0.20321,0.096601,0.46237,0.53376,0.43824,0.16576,0.63659,0.28508,0.2832,0.20287,0.52542,0.35308,0.31457,0.14005,0.2144,0.11997,0.24544,0.26637,0.67806,1.3041,0.24713,0.24899,0.85608,0.27339,0.22017,0.10947,0.36609,0.3412,0.20796,0.24353,0.21378,0.23927,0.18545,0.11167,0.10634
2.87,0.22334,0.25862,0.31674,0.20114,0.15003,0.20296,0.095558,0.46082,0.53144,0.43559,0.16488,0.63359,0.28371,0.27938,0.19967,0.52259,0.35435,0.31426,0.13922,0.21506,0.11824,0.24372,0.2646,0.67126,1.3082,0.24407,0.24578,0.84824,0.27475,0.21572,0.10967,0.35966,0.33687,0.20717,0.24246,0.21291,0.23923,0.18534,0.11233,0.10653
2.88,0.22215,0.25637,0.31483,0.19973,0.14812,0.20261,0.094535,0.45908,0.529,0.43307,0.16407,0.63031,0.28228,0.27566,0.19648,0.51975,0.35522,0.31413,0.13826,0.21571,0.11652,0.24195,0.26282,0.66444,1.3115,0.24103,0.24258,0.84041,0.27648,0.21136,0.10981,0.3533,0.33251,0.2064,0.24108,0.21205,0.23918,0.18531,0.11313,0.10669
2.89,0.22097,0.2541,0.31292,0.19831,0.14744,0.20215,0.093537,0.45984,0.52645,0.43065,0.16325,0.62677,0.28079,0.27205,0.19329,0.51691,0.3557,0.31419,0.13719,0.21633,0.11484,0.24016,0.26104,0.65767,1.3143,0.23796,0.23931,0.8326,0.27856,0.20706,0.10989,0.34701,0.32812,0.20562,0.23942,0.21119,0.23913,0.18536,0.11405,0.10684
2.9,0.21978,0.25183,0.31103,0.19688,0.14692,0.2016,0.09256,0.46158,0.52379,0.42828,0.16242,0.62297,0.27925,0.26854,0.19009,0.51406,0.35578,0.31441,0.13598,0.21691,0.11318,0.23832,0.25926,0.65086,1.3165,0.23487,0.23602,0.82479,0.28101,0.2028,0.1099,0.34079,0.3237,0.20486,0.23754,0.21034,0.23908,0.18548,0.11509,0.10696
2.91,0.21859,0.24961,0.30914,0.19565,0.1464,0.20097,0.091603,0.46323,0.52103,0.42589,0.16157,0.61894,0.27766,0.26514,0.18691,0.51121,0.35546,0.31479,0.13464,0.21746,0.11156,0.23645,0.25748,0.64402,1.318,0.23181,0.2327,0.817,0.28381,0.19855,0.10985,0.33464,0.31927,0.2041,0.23545,0.20951,0.23901,0.18566,0.11625,0.10706
2.92,0.2174,0.24747,0.30727,0.19442,0.14588,0.20028,0.09067,0.46471,0.51816,0.42346,0.16072,0.61469,0.27603,0.26183,0.18374,0.50836,0.35475,0.31531,0.13317,0.21816,0.11,0.23453,0.25569,0.63721,1.319,0.22877,0.22933,0.80928,0.28692,0.19433,0.10972,0.32857,0.31482,0.20334,0.23313,0.20868,0.23894,0.18591,0.11752,0.10715
2.93,0.21622,0.24541,0.3054,0.1932,0.14536,0.19952,0.089758,0.46603,0.5152,0.42096,0.15987,0.61022,0.27449,0.25863,0.18059,0.50551,0.35368,0.31595,0.13157,0.21915,0.10849,0.23259,0.25391,0.63039,1.3194,0.22573,0.22595,0.80155,0.29033,0.1901,0.10952,0.32259,0.31193,0.20261,0.23157,0.20786,0.23885,0.18622,0.11888,0.10722
2.94,0.21504,0.24336,0.30354,0.192,0.14484,0.19871,0.089306,0.46717,0.51214,0.41838,0.15908,0.60555,0.2729,0.25554,0.17745,0.50267,0.35226,0.3167,0.12984,0.22009,0.10701,0.23062,0.25212,0.62352,1.3193,0.22271,0.2225,0.79382,0.29398,0.18584,0.10923,0.31669,0.30913,0.20187,0.23054,0.20705,0.23876,0.18658,0.12032,0.10726
2.95,0.21386,0.24132,0.30169,0.1908,0.14433,0.19783,0.088733,0.46811,0.50899,0.41571,0.15828,0.60068,0.27127,0.25254,0.17433,0.49983,0.3505,0.31755,0.12893,0.22099,0.10558,0.22861,0.25034,0.61669,1.3187,0.21975,0.21906,0.78608,0.29784,0.18154,0.10887,0.31088,0.30639,0.20114,0.22925,0.20625,0.23865,0.18698,0.12184,0.10729
2.96,0.21268,0.23927,0.29983,0.18961,0.14383,0.1969,0.08802,0.46884,0.50575,0.41295,0.15746,0.59562,0.2696,0.24963,0.17123,0.497,0.34842,0.31847,0.12884,0.22184,0.10419,0.22657,0.24856,0.60984,1.3176,0.2168,0.21556,0.77842,0.30185,0.17721,0.10851,0.30516,0.30373,0.20042,0.22771,0.20552,0.23854,0.18744,0.12343,0.1073
