Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
2,11.556,9.3736,15.236,8.3763,11.157,8.603,6.995,25.13,18.65,16.386,10.137,25.184,17.593,45.312,17.024,29.158,30.43,46.858,5.6126,8.5264,6.5976,13.963,16.342,37.295,47.105,15.312,27.802,46.307,10.734,11.346,7.4057,24.805,25.087,14.761,13.545,10.013,18.334,13.035,10.376,5.77
2.01,11.644,9.6516,15.497,8.5513,11.203,8.621,6.9895,25.273,18.903,16.56,10.238,25.636,17.811,45.194,17.161,29.305,30.462,46.599,5.5811,8.6102,6.7551,13.973,16.452,37.944,47.757,15.242,27.735,47.147,10.67,11.438,7.2967,25.24,25.239,14.87,13.529,10.167,18.204,12.995,10.344,5.7627
2.02,11.733,9.9257,15.754,8.7236,11.247,8.638,6.9843,25.411,19.154,16.736,10.344,26.081,18.039,45.038,17.301,29.451,30.456,46.317,5.5486,8.7031,6.9082,13.982,16.567,38.577,48.405,15.172,27.648,47.977,10.586,11.535,7.1797,25.669,25.382,14.971,13.511,10.329,18.072,12.95,10.31,5.7343
2.03,11.825,10.196,16.009,8.8933,11.288,8.6541,6.9797,25.544,19.404,16.912,10.438,26.52,18.273,44.846,17.443,29.595,30.418,46.01,5.5139,8.8048,7.0569,13.99,16.684,39.196,49.047,15.094,27.543,48.794,10.486,11.644,7.056,26.089,25.517,15.063,13.491,10.498,17.939,12.901,10.273,5.8099
2.04,11.919,10.462,16.262,9.0602,11.327,8.6691,6.9762,25.671,19.652,17.088,10.538,26.951,18.51,44.621,17.586,29.752,30.352,45.683,5.4771,8.9151,7.2091,13.997,16.805,39.804,49.686,15.013,27.42,49.596,10.374,11.76,6.9263,26.501,25.644,15.149,13.469,10.673,17.805,12.847,10.236,5.8823
2.05,12.016,10.724,16.511,9.2241,11.364,8.6831,6.9744,25.794,19.898,17.265,10.625,27.375,18.744,44.368,17.73,30.259,30.259,45.335,5.4383,9.0334,7.3591,14.002,16.929,40.397,50.322,14.928,27.283,50.382,10.254,11.88,6.7936,26.907,25.762,15.227,13.447,10.852,17.672,12.788,10.197,5.9373
2.06,12.113,10.982,16.758,9.3849,11.398,8.6961,6.9747,25.913,20.143,17.44,10.718,27.791,18.984,44.081,17.874,30.757,30.146,44.966,5.3978,9.1595,7.5156,14.007,17.058,40.977,50.956,14.835,27.136,51.153,10.126,12.003,6.6581,27.305,25.872,15.299,13.423,11.035,17.539,12.726,10.158,5.9741
2.07,12.213,11.236,17.002,9.5424,11.43,8.7081,6.9775,26.025,20.387,17.615,10.798,28.198,19.217,43.76,18.015,31.246,30.012,44.579,5.3562,9.2922,7.6707,14.011,17.188,41.544,51.587,14.74,26.973,51.912,10.171,12.13,6.5231,27.696,25.973,15.366,13.4,11.22,17.407,12.659,10.118,5.9926
2.08,12.313,11.485,17.242,9.6967,11.459,8.7192,6.9834,26.133,20.63,17.789,10.881,28.597,19.43,43.405,18.157,31.724,29.862,44.17,5.3142,9.4313,7.8282,14.014,17.321,42.098,52.213,14.642,26.799,52.653,10.223,12.261,6.3887,28.08,26.067,15.433,13.377,11.406,17.276,12.589,10.077,5.9931
2.09,12.413,11.73,17.479,9.8484,11.486,8.7292,6.9928,26.235,20.875,17.961,10.955,28.987,19.652,43.396,18.294,32.193,29.698,43.744,5.273,9.5758,7.9827,14.017,17.453,42.639,52.836,14.535,26.622,53.376,10.252,12.399,6.2571,28.456,26.152,15.503,13.415,11.592,17.147,12.515,10.036,5.9774
2.1,12.514,11.97,17.712,9.9974,11.512,8.7385,7.018,26.332,21.12,18.132,11.028,29.368,19.848,43.383,18.428,32.65,29.522,43.294,5.2349,9.7245,8.1368,14.019,17.584,43.168,53.453,14.425,26.433,54.082,10.258,12.543,6.1297,28.825,26.292,15.576,13.488,11.777,17.02,12.438,9.994,5.9473
2.11,12.614,12.207,17.942,10.144,11.536,8.7467,7.0633,26.425,21.366,18.302,11.095,29.74,20.042,43.345,18.557,33.098,29.338,42.825,5.2039,9.8771,8.2895,14.021,17.714,43.685,54.065,14.314,26.238,54.771,10.244,12.694,6.213,29.188,26.436,15.645,13.564,11.961,16.894,12.358,9.9514,5.9044
2.12,12.714,12.438,18.168,10.289,11.557,8.7541,7.1134,26.512,21.615,18.47,11.157,30.103,20.217,43.282,18.682,33.535,29.145,42.331,5.1786,10.032,8.4427,14.022,17.842,44.19,54.671,14.195,26.041,55.444,10.21,12.854,6.3771,29.543,26.573,15.718,13.643,12.141,16.771,12.275,9.9079,5.8539
2.13,12.814,12.664,18.391,10.432,11.576,8.7606,7.1674,26.594,21.869,18.636,11.215,30.457,20.381,43.194,18.801,33.961,28.945,41.814,5.1551,10.189,8.6886,14.023,17.967,44.681,55.272,14.071,25.834,56.102,10.162,13.025,6.5167,29.892,26.704,15.801,13.725,12.319,16.651,12.189,9.8636,5.7986
2.14,12.913,12.886,18.609,10.574,11.594,8.7663,7.2263,26.67,22.125,18.801,11.265,30.802,20.536,43.082,18.913,34.376,28.741,41.27,5.1757,10.347,8.9289,14.023,18.089,45.159,55.867,13.945,25.632,56.753,10.1,13.207,6.6314,30.233,26.829,15.892,13.81,12.492,16.532,12.1,9.819,5.7432
2.15,13.012,13.103,18.823,10.713,11.61,8.7711,7.2888,26.742,22.383,18.963,11.312,31.137,20.668,42.944,19.019,34.78,28.532,40.701,5.3153,10.505,9.1622,14.024,18.209,45.625,56.458,13.817,25.423,57.393,10.028,13.475,6.7223,30.568,26.95,15.981,13.898,12.661,16.418,12.009,9.7746,5.6922
2.16,13.11,13.315,19.033,10.851,11.624,8.7751,7.3554,26.809,22.641,19.124,11.35,31.463,20.801,42.782,19.116,35.173,28.32,40.103,5.454,10.662,9.3942,14.024,18.325,46.079,57.044,13.682,25.218,58.019,9.9485,13.759,6.7907,30.896,27.066,16.064,13.989,12.825,16.306,11.917,9.7332,5.6499
2.17,13.207,13.521,19.239,10.988,11.636,8.7783,7.4253,26.87,22.899,19.283,11.382,31.78,20.905,42.596,19.207,35.555,28.104,39.476,5.5917,10.817,9.6141,14.025,18.439,46.643,57.624,13.542,25.012,58.63,9.8635,14.04,6.8379,31.219,27.176,16.141,14.082,12.984,16.198,11.822,9.6953,5.6196
2.18,13.305,13.723,19.44,11.122,11.647,8.7807,7.4984,26.927,23.154,19.441,11.408,32.088,21.061,42.385,19.289,35.926,27.887,38.822,5.7276,10.969,9.8266,14.025,18.55,47.232,58.197,13.402,24.809,59.226,9.776,14.314,6.8645,31.535,27.282,16.225,14.177,13.137,16.093,11.725,9.66,5.6035
2.19,13.401,13.919,19.637,11.255,11.657,8.7825,7.574,26.977,23.407,19.596,11.424,32.386,21.263,42.155,19.364,36.288,27.665,38.138,5.862,11.119,10.036,14.026,18.659,47.797,58.764,13.258,24.61,59.805,9.7822,14.577,6.8714,31.846,27.384,16.318,14.274,13.284,15.992,11.627,9.6265,5.6028
2.2,13.497,14.11,19.829,11.385,11.664,8.7836,7.6519,27.023,23.657,19.75,11.437,32.676,21.446,41.903,19.429,36.642,27.44,37.427,5.9941,11.264,10.231,14.027,18.766,48.337,59.323,13.109,24.414,60.368,9.8285,14.819,6.8599,32.148,27.482,16.411,14.373,13.425,15.894,11.527,9.5933,5.6187
2.21,13.593,14.295,20.016,11.513,11.671,8.7839,7.7312,27.064,23.902,19.901,11.436,32.958,21.622,41.625,19.487,36.987,27.211,36.69,6.124,11.405,10.418,14.029,18.87,48.863,59.874,12.962,24.224,60.914,9.8757,15.034,6.8314,32.444,27.576,16.492,14.473,13.56,15.802,11.425,9.5596,5.732
2.22,13.688,14.473,20.199,11.638,11.675,8.7835,7.8119,27.099,24.141,20.05,11.474,33.231,21.791,41.324,19.535,37.323,26.978,35.93,6.2518,11.54,10.6,14.031,18.972,49.37,60.418,12.893,24.037,61.441,9.9147,15.293,6.7885,32.732,27.667,16.56,14.572,13.688,15.713,11.323,9.5239,5.8844
2.23,13.781,14.645,20.377,11.76,11.678,8.7826,7.8928,27.128,24.378,20.197,11.546,33.496,21.938,40.998,19.577,37.649,26.739,35.554,6.3775,11.67,10.767,14.034,19.071,49.854,60.953,12.823,23.857,61.951,10.02,15.635,6.7333,33.013,27.753,16.61,14.671,13.81,15.629,11.219,9.4859,6.0289
2.24,13.875,14.81,20.551,11.879,11.68,8.7811,7.9742,27.151,24.608,20.342,11.615,33.753,22.093,40.659,19.609,37.966,26.495,35.184,6.5012,11.794,10.93,14.038,19.167,50.315,61.479,12.752,23.683,62.49,10.131,15.994,6.6684,33.285,27.837,16.645,14.77,13.927,15.55,11.115,9.4448,6.1652
2.25,13.967,14.968,20.719,11.995,11.68,8.7789,8.0548,27.17,24.833,20.485,11.683,34.001,22.222,40.296,19.635,38.272,26.243,34.784,6.623,11.912,11.083,14.042,19.258,50.759,61.996,12.679,23.515,63.128,10.243,16.368,6.5964,33.549,27.917,16.663,14.867,14.037,15.475,11.009,9.4004,6.293
2.26,14.059,15.119,20.883,12.108,11.678,8.7762,8.1344,27.183,25.051,20.626,11.748,34.24,22.353,39.908,19.653,38.567,25.984,34.354,6.7431,12.023,11.22,14.048,19.346,51.18,62.503,12.608,23.354,63.737,10.36,16.755,6.5193,33.804,27.993,16.668,14.961,14.142,15.405,10.902,9.3527,6.4121
2.27,14.15,15.264,21.042,12.218,11.675,8.7729,8.2127,27.19,25.265,20.962,11.811,34.472,22.467,39.509,19.664,38.851,25.718,33.901,6.8612,12.127,11.357,14.054,19.429,51.575,63.001,12.536,23.199,64.321,10.479,17.154,6.5488,34.049,28.066,16.66,15.051,14.241,15.34,10.794,9.3018,6.5223
2.28,14.24,15.401,21.196,12.326,11.67,8.7691,8.2887,27.191,25.473,21.443,11.872,34.697,22.572,39.088,19.668,39.124,25.442,33.423,6.9772,12.223,11.479,14.063,19.506,51.947,63.489,12.462,23.051,64.885,10.625,17.563,6.5664,34.285,28.136,16.639,15.138,14.335,15.28,10.685,9.2476,6.6239
2.29,14.329,15.531,21.345,12.43,11.663,8.7649,8.3621,27.188,25.675,21.914,11.93,34.914,22.671,38.644,19.666,39.385,25.157,32.923,7.0905,12.313,11.585,14.072,19.578,52.294,63.967,12.388,22.91,65.422,10.856,17.98,6.5623,34.51,28.203,16.604,15.22,14.424,15.225,10.576,9.1908,6.7168
2.3,14.418,15.654,21.49,12.534,11.656,8.7602,8.4331,27.179,25.87,22.375,11.987,35.123,22.754,38.194,19.659,39.634,24.861,32.407,7.2011,12.395,11.689,14.083,19.644,52.621,64.768,12.314,22.777,65.932,11.058,18.403,6.5382,34.727,28.266,16.556,15.296,14.508,15.175,10.466,9.1311,6.8016
2.31,14.505,15.769,21.629,12.636,11.646,8.7551,8.5006,27.165,26.093,22.826,12.042,35.325,22.837,37.721,19.645,39.873,24.553,31.876,7.3088,12.47,11.78,14.097,19.703,52.931,65.584,12.24,22.65,66.415,11.228,18.83,6.4956,34.933,28.326,16.495,15.367,14.588,15.13,10.356,9.0683,6.8785
2.32,14.592,15.878,21.763,12.737,11.635,8.7495,8.5644,27.146,26.601,23.268,12.095,35.521,22.9,37.237,19.629,40.099,24.232,31.337,7.4135,12.538,11.855,14.112,19.757,53.218,66.389,12.291,22.53,66.883,11.366,19.258,6.4364,35.13,28.383,16.422,15.431,14.664,15.091,10.245,9.0031,6.9482
2.33,14.678,15.979,21.893,12.839,11.623,8.7436,8.6243,27.122,27.095,23.7,12.147,35.709,22.967,36.739,19.607,40.312,23.898,30.792,7.5155,12.599,11.916,14.13,19.803,53.485,67.189,12.705,22.418,67.325,11.472,19.685,6.3622,35.315,28.435,16.338,15.489,14.735,15.058,10.134,8.9357,7.0111
2.34,14.764,16.074,22.018,12.977,11.608,8.7374,8.6803,27.095,27.575,24.148,12.196,35.975,23.009,36.226,19.581,40.513,23.55,30.247,7.6142,12.653,11.977,14.15,19.844,53.73,67.973,13.11,22.309,67.742,11.547,20.108,6.274,35.491,28.484,16.243,15.54,14.803,15.029,10.286,8.8655,7.0678
2.35,14.848,16.163,22.138,13.111,11.593,8.7308,8.7321,27.063,28.04,24.601,12.245,36.595,23.061,35.707,19.553,40.701,23.188,29.707,7.7099,12.7,12.022,14.346,19.877,53.956,68.741,13.503,22.21,68.135,11.59,20.524,6.1728,35.656,28.528,16.135,15.583,14.867,15.006,10.49,8.7941,7.1187
2.36,14.933,16.248,22.254,13.242,11.576,8.7239,8.7793,27.027,28.491,25.043,12.29,37.204,23.087,35.172,19.521,40.878,22.813,29.177,7.8024,12.742,12.051,14.555,19.904,54.167,69.5,13.889,22.115,68.503,11.6,20.985,6.0603,35.811,28.568,16.014,15.618,14.927,14.989,10.688,8.7204,7.1643
2.37,15.017,16.329,22.365,13.37,11.558,8.7168,8.8219,26.987,28.928,25.474,12.334,37.802,23.115,34.635,19.488,41.044,22.754,28.661,7.8917,12.778,12.068,14.758,19.924,54.356,70.246,14.26,22.026,68.855,11.58,21.603,5.9545,35.957,28.604,15.879,15.646,14.985,14.976,10.878,8.6453,7.2056
2.38,15.1,16.407,22.472,13.495,11.539,8.7094,8.8597,26.944,29.352,25.895,12.375,38.389,23.125,34.083,19.452,41.2,23.004,28.163,7.9777,12.808,12.084,14.957,19.937,54.525,70.976,14.617,21.942,69.183,11.53,22.208,5.9398,36.09,28.634,15.733,15.665,15.038,14.97,11.062,8.5687,7.2429
2.39,15.182,16.483,22.574,13.616,11.518,8.7018,8.8927,26.896,29.764,26.304,12.411,38.964,23.128,33.678,19.415,41.345,23.252,27.688,8.0602,12.833,12.085,15.15,19.944,54.673,71.689,14.964,21.861,69.487,11.454,22.787,5.9447,36.214,28.72,15.574,15.676,15.09,14.969,11.236,8.4909,7.2776
2.4,15.264,16.557,22.673,13.734,11.497,8.694,8.9209,26.844,30.164,26.704,12.448,39.528,23.123,33.426,19.377,41.478,23.497,27.24,8.1394,12.854,12.072,15.337,19.944,54.802,72.394,15.294,21.786,69.768,11.754,23.328,5.944,36.325,28.878,15.405,15.68,15.138,14.973,11.402,8.4123,7.3102
2.41,15.346,16.63,22.767,13.848,11.473,8.686,8.9442,26.787,30.555,27.095,12.476,40.081,23.098,33.17,19.338,41.599,23.739,26.82,8.2153,12.872,12.113,15.52,19.939,54.914,73.085,15.612,21.714,70.026,12.097,23.823,5.9379,36.424,29.019,15.225,15.678,15.184,14.982,11.558,8.3326,7.3424
2.42,15.426,16.701,22.857,13.958,11.449,8.7643,8.9626,26.727,30.936,27.477,12.51,40.622,23.077,32.914,19.299,41.708,23.975,26.434,8.2878,12.887,12.2,15.697,19.929,55.016,73.759,15.92,21.643,70.269,12.475,24.273,5.9273,36.51,29.143,15.035,15.672,15.229,14.997,11.705,8.2526,7.3767
2.43,15.506,16.771,22.945,14.065,11.424,9.0137,8.9763,26.663,31.308,27.853,12.534,41.152,23.123,32.657,19.259,41.803,24.206,26.082,8.3564,12.9,12.282,15.869,19.912,55.1,74.416,16.238,21.577,70.492,12.882,24.678,5.9123,36.583,29.252,14.836,15.667,15.271,15.017,11.841,8.172,7.4195
2.44,15.585,16.84,23.029,14.167,11.397,9.2584,8.9855,26.595,31.671,28.223,12.558,41.671,23.216,32.397,19.219,41.886,24.43,25.765,8.456,12.911,12.343,16.036,19.89,55.168,75.059,16.551,21.512,70.693,13.308,25.037,5.8933,36.644,29.352,14.628,15.668,15.311,15.042,12.016,8.0913,7.4733
2.45,15.664,16.907,23.11,14.266,11.369,9.4977,8.9902,26.523,32.026,28.587,12.579,42.179,23.294,32.134,19.18,41.955,24.646,25.484,8.6043,12.922,12.383,16.197,19.864,55.22,75.691,16.853,21.446,70.874,13.745,25.351,5.8704,36.692,29.443,14.412,15.68,15.35,15.072,12.246,8.0106,7.532
2.46,15.773,16.972,23.19,14.361,11.34,9.7309,8.9907,26.449,32.372,28.948,12.593,42.675,23.376,31.874,19.141,42.008,24.853,25.239,8.7457,12.934,12.423,16.354,19.833,55.262,76.305,17.144,21.384,71.035,14.186,25.625,5.8439,36.727,29.524,14.261,15.694,15.388,15.107,12.462,7.9299,7.5928
2.47,15.892,17.086,23.269,14.453,11.309,9.9576,8.9877,26.372,32.711,29.302,12.611,43.16,23.451,31.61,19.101,42.047,25.052,25.029,8.8796,12.945,12.444,16.505,19.798,55.292,76.902,17.422,21.321,71.179,14.625,25.853,5.8139,36.75,29.594,14.344,15.705,15.425,15.147,12.664,7.8499,7.6525
2.48,16.008,17.258,23.347,14.543,11.277,10.177,8.981,26.295,33.042,29.649,12.62,43.633,23.515,31.344,19.062,42.07,25.24,24.853,9.0055,12.958,12.445,16.651,19.76,55.382,77.482,17.685,21.256,71.309,15.057,26.036,5.7807,36.76,29.66,14.423,15.712,15.461,15.192,12.851,7.7703,7.71
2.49,16.122,17.434,23.427,14.629,11.244,10.39,8.9712,26.221,33.368,29.988,12.628,44.093,23.586,31.081,19.024,42.076,25.417,24.71,9.1233,12.973,12.435,16.793,19.717,55.498,78.05,17.935,21.192,71.42,15.479,26.179,5.7442,36.759,29.726,14.498,15.714,15.497,15.241,13.024,7.6917,7.7804
2.5,16.232,17.614,23.506,14.711,11.21,10.594,8.9583,26.153,33.689,30.317,12.635,44.54,23.644,30.816,18.986,42.066,25.584,24.596,9.2333,12.99,12.419,16.93,19.673,55.604,78.605,18.172,21.126,71.513,15.888,26.282,5.7042,36.745,29.791,14.584,15.711,15.533,15.295,13.182,7.6143,7.921
2.51,16.339,17.799,23.586,14.789,11.276,10.791,8.9427,26.089,34.006,30.636,12.633,44.974,23.691,30.55,18.947,42.038,25.739,24.509,9.3356,13.01,12.385,17.063,19.731,55.704,79.142,18.396,21.056,71.588,16.282,26.337,5.6608,36.718,29.855,14.671,15.724,15.569,15.353,13.326,7.5518,8.0524
2.52,16.443,17.99,23.666,14.864,11.334,10.981,8.9242,26.029,34.323,30.944,12.634,45.392,23.745,30.287,18.91,41.992,25.882,24.447,9.429,13.034,12.334,17.191,19.82,55.793,79.662,18.607,20.986,71.645,16.659,26.341,5.7035,36.679,29.918,14.757,15.879,15.604,15.416,13.456,7.7089,8.173
2.53,16.542,18.183,23.746,14.934,11.384,11.181,8.9027,25.974,34.64,31.242,12.631,45.799,23.785,30.02,18.871,41.929,26.013,24.406,9.5141,13.063,12.277,17.317,19.906,55.872,80.165,18.806,20.913,71.691,17.021,26.287,5.7798,36.627,29.973,14.84,16.027,15.64,15.483,13.572,7.8497,8.284
2.54,16.639,18.375,23.825,15,11.428,11.389,8.8785,25.982,34.957,31.528,12.619,46.191,23.812,29.757,18.832,41.846,26.132,24.383,9.5901,13.098,12.213,17.44,19.99,55.942,80.652,18.994,20.835,71.722,17.367,26.173,5.8573,36.563,30.017,14.919,16.168,15.677,15.554,13.675,7.9744,8.3838
2.55,16.731,18.562,23.903,15.063,11.473,11.592,8.8516,26.513,35.274,31.802,12.613,46.568,23.847,29.492,18.794,41.747,26.238,24.374,9.6581,13.14,12.133,17.56,20.07,56.002,81.129,19.172,20.774,71.736,17.699,26.002,5.9357,36.485,30.051,14.996,16.302,15.713,15.629,13.766,8.0829,8.4732
2.56,16.82,18.741,23.98,15.124,11.521,11.791,8.8219,27.038,35.589,32.065,12.601,46.931,23.87,29.23,18.755,41.629,26.332,24.378,9.7516,13.188,12.04,17.678,20.147,56.053,81.589,19.34,20.814,71.734,18.015,25.778,6.0151,36.394,30.072,15.07,16.428,15.751,15.707,13.846,8.1758,8.5509
2.57,16.904,18.912,24.056,15.181,11.566,11.984,8.7896,27.556,35.9,32.315,12.581,47.28,23.88,28.966,18.714,41.494,26.413,24.39,9.9639,13.243,11.94,17.793,20.223,56.097,82.032,19.498,20.853,71.717,18.316,25.499,6.0953,36.291,30.081,15.141,16.546,15.789,15.789,13.914,8.2537,8.6181
2.58,16.986,19.075,24.131,15.236,11.607,12.172,8.755,28.066,36.205,32.553,12.569,47.614,23.886,28.706,18.672,41.341,26.482,24.408,10.151,13.306,11.837,17.906,20.295,56.133,82.458,19.646,20.89,71.688,18.599,25.169,6.1764,36.175,30.077,15.209,16.657,15.828,15.875,13.972,8.3175,8.673
2.59,17.062,19.228,24.205,15.29,11.644,12.353,8.7181,28.566,36.505,32.778,12.548,47.932,23.893,28.445,18.63,41.169,26.539,24.429,10.312,13.376,11.722,18.018,20.365,56.163,82.869,19.784,20.923,71.651,18.865,24.794,6.2585,36.045,30.062,15.274,16.758,15.867,15.964,14.021,8.3684,8.7172
2.6,17.135,19.374,24.277,15.344,11.675,12.529,8.6793,29.055,36.799,32.992,12.521,48.236,23.887,28.189,18.585,40.981,26.584,24.452,10.447,13.454,11.612,18.127,20.432,56.187,83.263,19.909,20.952,71.599,19.112,24.386,6.3414,35.902,30.036,15.337,16.852,15.907,16.057,14.062,8.4073,8.7492
2.61,17.204,19.511,24.348,15.397,11.701,12.7,8.6389,29.533,37.086,33.195,12.553,48.522,23.867,27.93,18.539,40.774,26.618,24.474,10.555,13.542,11.513,18.234,20.495,56.204,83.643,20.023,20.98,71.535,19.338,24.175,6.4252,35.749,30,15.397,16.937,15.948,16.152,14.094,8.4356,8.7686
2.62,17.268,19.641,24.416,15.45,11.729,12.866,8.5971,29.997,37.365,33.389,12.586,48.795,23.852,27.678,18.491,40.551,26.639,24.494,10.638,13.638,11.41,18.339,20.557,56.214,84.011,20.124,21.001,71.458,19.539,23.98,6.5099,35.583,29.954,15.455,17.014,15.989,16.251,14.12,8.4545,8.7755
2.63,17.328,19.763,24.484,15.502,11.824,13.031,8.5548,30.45,37.638,33.573,12.623,49.05,23.83,27.426,18.44,40.309,26.65,24.511,10.694,13.742,11.309,18.441,20.616,56.215,84.363,20.214,21.019,71.374,19.715,23.765,6.5956,35.406,29.898,15.511,17.083,16.032,16.352,14.14,8.465,8.7705
2.64,17.383,19.881,24.551,15.553,11.912,13.227,8.5129,30.89,37.907,33.747,12.657,49.289,23.795,27.176,18.386,40.05,26.65,24.525,10.724,13.851,11.201,18.54,20.672,56.209,84.698,20.294,21.033,71.282,19.865,23.533,6.6825,35.219,29.834,15.565,17.143,16.075,16.456,14.154,8.4688,8.7528
2.65,17.434,19.995,24.616,15.603,11.991,13.418,8.4743,31.316,38.173,33.913,12.689,49.509,23.748,26.931,18.331,40.054,26.641,24.533,10.729,13.965,11.096,18.636,20.726,56.195,85.018,20.361,21.04,71.178,19.989,23.287,6.7706,35.021,29.76,15.616,17.196,16.118,16.562,14.165,8.4665,8.7227
2.66,17.481,20.105,24.68,15.651,12.062,13.603,8.4387,31.728,38.439,34.067,12.719,49.714,23.708,26.686,18.271,40.176,26.622,24.537,10.709,14.083,10.986,18.728,20.777,56.174,85.323,20.417,21.046,71.062,20.083,23.027,6.8601,34.814,29.679,15.667,17.241,16.162,16.671,14.173,8.4598,8.6806
2.67,17.524,20.209,24.742,15.696,12.123,13.78,8.4036,32.127,38.708,34.212,12.75,49.9,23.658,26.447,18.208,40.293,26.594,24.537,10.666,14.205,10.879,18.816,20.826,56.145,85.611,20.462,21.044,70.935,20.147,22.756,6.9509,34.599,29.592,15.715,17.278,16.207,16.782,14.178,8.4495,8.6268
2.68,17.562,20.308,24.803,15.74,12.175,13.949,8.3683,32.51,39,34.345,12.783,50.07,23.597,26.21,18.143,40.405,26.557,24.533,10.599,14.332,10.811,18.899,20.872,56.11,85.884,20.498,21.038,70.8,20.179,22.475,7.0431,34.375,29.5,15.762,17.309,16.252,16.895,14.183,8.4369,8.5618
2.69,17.596,20.401,24.862,15.782,12.22,14.11,8.3326,32.88,39.292,34.466,12.813,50.222,23.524,25.975,18.073,40.511,26.513,24.527,10.511,14.462,10.767,18.978,20.916,56.069,86.141,20.526,21.026,70.657,20.179,22.188,7.1369,34.144,29.402,15.809,17.332,16.297,17.01,14.186,8.4233,8.4863
2.7,17.625,20.488,24.919,15.823,12.258,14.263,8.2965,33.233,39.574,34.576,12.841,50.356,23.456,25.746,17.999,40.611,26.462,24.518,10.402,14.596,10.717,19.053,20.957,56.02,86.386,20.546,21.008,70.503,20.149,21.895,7.232,33.906,29.3,15.853,17.35,16.343,17.127,14.191,8.4095,8.4005
2.71,17.651,20.569,24.973,15.864,12.29,14.409,8.26,33.571,39.845,34.675,12.867,50.474,23.381,25.521,17.922,40.705,26.404,24.507,10.373,14.734,10.66,19.124,20.996,55.964,86.617,20.56,20.985,70.337,20.09,21.598,7.3285,33.662,29.193,15.898,17.361,16.39,17.246,14.197,8.3966,8.3051
2.72,17.672,20.641,25.025,15.904,12.317,14.547,8.223,33.894,40.107,34.76,12.899,50.573,23.295,25.298,17.84,40.794,26.342,24.497,10.376,14.876,10.601,19.19,21.033,55.899,86.833,20.568,20.956,70.161,20.118,21.299,7.4261,33.409,29.082,15.942,17.366,16.437,17.367,14.204,8.3858,8.2006
2.73,17.689,20.706,25.075,15.942,12.34,14.679,8.1861,34.201,40.358,34.835,12.929,50.657,23.197,25.079,17.753,40.903,26.275,24.489,10.479,15.022,10.544,19.252,21.067,55.826,87.033,20.567,20.922,70.024,20.197,21.002,7.525,33.149,28.968,15.986,17.365,16.484,17.489,14.215,8.3781,8.0875
2.74,17.702,20.763,25.122,15.979,12.359,14.805,8.149,34.491,40.598,34.898,12.957,50.723,23.101,24.867,17.663,41.014,26.204,24.485,10.58,15.171,10.481,19.309,21.1,55.746,88.109,20.557,20.881,69.947,20.259,20.708,7.6247,32.881,28.855,16.03,17.432,16.531,17.612,14.23,8.3742,7.9665
2.75,17.712,20.813,25.166,16.013,12.374,14.928,8.1118,34.765,40.83,34.95,12.983,50.771,23.003,24.658,17.569,41.121,26.13,24.485,10.671,15.324,10.414,19.362,21.13,55.662,89.718,20.539,20.834,69.863,20.309,20.417,7.725,32.607,28.744,16.074,17.691,16.579,17.736,14.248,8.3753,7.9139
2.76,17.717,20.856,25.208,16.046,12.385,15.048,8.0748,35.023,41.051,34.991,13.009,50.803,22.894,24.453,17.469,41.225,26.055,24.491,10.752,15.48,10.343,19.411,21.157,55.571,91.274,20.51,20.782,69.772,20.35,20.13,7.8256,32.327,28.631,16.12,17.925,16.627,17.862,14.272,8.3822,7.8845
2.77,17.72,20.891,25.247,16.075,12.394,15.168,8.038,35.267,41.262,35.021,13.039,50.818,22.774,24.251,17.366,41.325,26.055,24.505,10.821,15.639,10.271,19.455,21.183,55.473,92.797,20.474,20.723,69.674,20.438,19.848,7.9262,32.041,28.514,16.17,18.133,16.675,17.988,14.3,8.3959,7.8504
2.78,17.718,20.919,25.284,16.102,12.403,15.29,8.0015,35.499,41.465,35.042,13.067,50.815,22.656,24.056,17.258,41.421,26.307,24.528,10.881,15.801,10.2,19.495,21.207,55.368,94.268,20.425,20.66,69.569,20.566,19.571,8.0264,31.749,28.397,16.223,18.312,16.723,18.116,14.334,8.4171,7.883
2.79,17.727,20.939,25.319,16.127,12.406,15.414,7.9656,35.719,41.658,35.054,13.094,50.798,22.536,23.867,17.145,41.513,26.562,24.562,10.934,15.966,10.127,19.53,21.228,55.255,95.699,20.373,20.589,69.459,20.692,19.315,8.1259,31.453,28.276,16.276,18.465,16.772,18.244,14.375,8.4466,7.9644
2.8,17.766,20.952,25.351,16.148,12.4,15.544,7.9303,35.931,41.84,35.059,13.119,50.763,22.455,23.681,17.028,41.602,26.816,24.608,10.982,16.133,10.052,19.561,21.248,55.136,97.081,20.309,20.514,69.346,20.821,19.072,8.2241,31.154,28.15,16.329,18.589,16.82,18.373,14.422,8.4853,8.0452
