Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39
2.07,12.213,11.253,11.236,17.002,9.5424,26.025,8.188,20.387,21.656,28.198,19.217,3.5793,7.4873,26.235,18.024,43.76,9.6697,8.7508,18.015,7.3778,30.012,44.579,9.2922,23.875,3.7451,4.2564,5.2754,5.1797,17.188,26.973,51.912,10.171,10.844,3.6048,6.5231,4.4295,25.973,11.261,11.22
2.08,12.313,11.197,11.485,17.242,9.6967,26.133,8.2917,20.63,21.614,28.597,19.43,3.5355,7.6411,26.129,17.943,43.405,9.7709,8.7321,18.157,7.4355,29.862,44.17,9.4313,24.249,3.7986,4.2941,5.3775,5.2414,17.321,26.799,52.653,10.223,11.056,3.6056,6.3887,4.6307,26.067,11.315,11.406
2.09,12.413,11.132,11.73,17.479,9.8484,26.235,8.407,20.875,21.569,28.987,19.652,3.4752,7.7901,26.017,17.861,43.396,9.902,8.708,18.294,7.4869,29.698,43.744,9.5758,24.716,3.9005,4.3311,5.492,5.3017,17.453,26.622,53.376,10.252,11.232,3.6023,6.2571,4.8202,26.152,11.368,11.592
2.1,12.514,11.061,11.97,17.712,9.9974,26.332,8.5328,21.12,21.52,29.368,19.848,3.3985,7.9326,25.901,17.776,43.383,10.034,8.6791,18.428,7.5304,29.522,43.294,9.7245,25.172,3.9964,4.3673,5.6124,5.3606,17.584,26.433,54.082,10.258,11.371,3.5972,6.1297,4.9937,26.292,11.421,11.777
2.11,12.614,10.987,12.207,17.942,10.144,26.425,8.6694,21.366,21.472,29.74,20.042,3.3143,8.0663,25.78,17.695,43.345,10.168,8.6465,18.557,7.5657,29.338,42.825,9.8771,25.614,4.0862,4.4032,5.727,5.4185,17.714,26.238,54.771,10.244,11.471,3.5933,6.213,5.1469,26.436,11.473,11.961
2.12,12.714,10.911,12.438,18.168,10.289,26.512,8.8138,21.615,21.425,30.103,20.217,3.3762,8.1961,25.659,17.613,43.282,10.303,8.6117,18.682,7.5926,29.145,42.331,10.032,26.045,4.1696,4.4386,5.8316,5.4765,17.842,26.041,55.444,10.21,11.534,3.5933,6.3771,5.2765,26.573,11.525,12.141
2.13,12.814,10.834,12.664,18.391,10.432,26.594,8.965,21.869,21.375,30.457,20.381,3.4435,8.3164,25.535,17.529,43.194,10.44,8.5757,18.801,7.611,28.945,41.814,10.189,26.463,4.2466,4.4738,5.9259,5.533,17.967,25.834,56.102,10.162,11.564,3.5998,6.5167,5.3795,26.704,11.577,12.319
2.14,12.913,10.823,12.886,18.609,10.574,26.67,9.1217,22.125,21.323,30.802,20.536,3.5004,8.4301,25.407,17.449,43.082,10.578,8.5388,18.913,7.6204,28.741,41.27,10.347,26.87,4.3171,4.5087,6.0118,5.5879,18.089,25.632,56.753,10.1,11.565,3.6147,6.6314,5.4538,26.829,11.631,12.492
2.15,13.012,10.862,13.103,18.823,10.713,26.742,9.2828,22.383,21.272,31.137,20.668,3.5452,8.536,25.277,17.368,42.944,10.717,8.5012,19.019,7.6208,28.532,40.701,10.505,27.264,4.3806,4.5433,6.0923,5.6413,18.209,25.423,57.393,10.028,11.545,3.6394,6.7223,5.4983,26.95,11.684,12.661
2.16,13.11,10.9,13.315,19.033,10.851,26.809,9.4472,22.641,21.22,31.463,20.801,3.5776,8.6334,25.143,17.287,42.782,10.858,8.4628,19.116,7.6125,28.32,40.103,10.662,27.648,4.4368,4.5774,6.17,5.6931,18.325,25.218,58.019,9.9485,11.51,3.674,6.7907,5.5133,27.066,11.739,12.825
2.17,13.207,10.934,13.521,19.239,10.988,26.87,9.6139,22.899,21.166,31.78,20.905,3.5967,8.7242,25.008,17.21,42.596,11.001,8.4232,19.207,7.5953,28.104,39.476,10.817,28.019,4.4855,4.6109,6.2483,5.7433,18.439,25.012,58.63,9.8635,11.469,3.7177,6.8379,5.4995,27.176,11.794,12.984
2.18,13.305,10.966,13.723,19.44,11.122,26.927,9.7817,23.154,21.109,32.088,21.061,3.6014,8.8056,24.871,17.131,42.385,11.146,8.3834,19.289,7.5701,27.887,38.822,10.969,28.38,4.5266,4.6437,6.3292,5.7919,18.55,24.809,59.226,9.776,11.431,3.7684,6.8645,5.4581,27.282,11.849,13.137
2.19,13.401,10.995,13.919,19.637,11.255,26.977,9.9502,23.407,21.056,32.386,21.263,3.5927,8.8987,24.73,17.054,42.155,11.293,8.3429,19.364,7.5368,27.665,38.138,11.119,28.728,4.5598,4.676,6.4147,5.8389,18.659,24.61,59.805,9.7822,11.405,3.8232,6.8714,5.3913,27.384,11.905,13.284
2.2,13.497,11.022,14.11,19.829,11.385,27.023,10.119,23.657,21,32.676,21.446,3.5686,9.1062,24.585,16.978,41.903,11.441,8.3021,19.429,7.4964,27.44,37.427,11.264,29.064,4.5856,4.7074,6.5064,5.8859,18.766,24.414,60.368,9.8285,11.399,3.8788,6.8599,5.3021,27.482,11.961,13.425
2.21,13.593,11.047,14.295,20.016,11.513,27.064,10.287,23.902,20.942,32.958,21.622,3.5314,9.3115,24.435,16.901,41.625,11.591,8.2614,19.487,7.4499,27.211,36.69,11.405,29.389,4.6346,4.738,6.6045,5.9319,18.87,24.224,60.914,9.8757,11.42,3.9312,6.8314,5.1944,27.576,12.017,13.56
2.22,13.688,11.068,14.473,20.199,11.638,27.099,10.453,24.141,20.883,33.231,21.791,3.48,9.5443,24.282,16.827,41.324,11.743,8.2208,19.535,7.3983,26.978,35.93,11.54,29.701,4.7469,4.7676,6.7086,5.9762,18.972,24.037,61.441,9.9147,11.473,3.9765,6.7885,5.0727,27.667,12.072,13.688
2.23,13.781,11.088,14.645,20.377,11.76,27.128,10.615,24.378,20.826,33.496,21.938,3.4164,9.7574,24.123,16.752,40.998,11.897,8.1803,19.577,7.3424,26.739,35.554,11.67,30,4.8504,4.7962,6.8181,6.0188,19.071,23.857,61.951,10.02,11.557,4.0556,6.7333,4.9422,27.753,12.126,13.81
2.24,13.875,11.106,14.81,20.551,11.879,27.151,10.773,24.608,20.766,33.753,22.093,3.3486,9.9519,23.961,16.679,40.659,12.053,8.14,19.609,7.2834,26.495,35.184,11.794,30.287,4.9452,4.8235,6.9315,6.0598,19.167,23.683,62.49,10.131,11.674,4.1687,6.6684,4.8089,27.837,12.179,13.927
2.25,13.967,11.121,14.968,20.719,11.995,27.17,10.927,24.833,20.705,34.001,22.222,3.282,10.123,23.795,16.605,40.296,12.21,8.1002,19.635,7.2223,26.243,34.784,11.912,30.56,5.0308,4.8495,7.0475,6.0992,19.258,23.515,63.128,10.243,11.817,4.274,6.5964,4.6786,27.917,12.231,14.037
2.26,14.059,11.134,15.119,20.883,12.108,27.183,11.078,25.051,20.644,34.24,22.353,3.2064,10.276,23.648,16.533,39.908,12.369,8.0609,19.653,7.1983,25.984,34.354,12.023,30.82,5.1071,4.8742,7.1645,6.1369,19.346,23.354,63.737,10.36,11.981,4.3686,6.5193,4.5569,27.993,12.28,14.142
2.27,14.15,11.145,15.264,21.042,12.218,27.19,11.225,25.265,20.584,34.472,22.467,3.1942,10.41,23.599,16.462,39.509,12.531,8.0218,19.664,7.2213,25.718,33.901,12.127,31.068,5.1736,4.8973,7.2804,6.1729,19.429,23.199,64.321,10.479,12.158,4.4501,6.5488,4.4486,28.066,12.326,14.241
2.28,14.24,11.155,15.401,21.196,12.326,27.191,11.365,25.473,20.521,34.697,22.572,3.1885,10.527,23.548,16.39,39.088,12.693,7.9829,19.668,7.2428,25.442,33.423,12.223,31.301,5.2306,4.9188,7.3942,6.2077,19.506,23.051,64.885,10.625,12.338,4.5168,6.5664,4.3573,28.136,12.369,14.335
2.29,14.329,11.162,15.531,21.345,12.43,27.188,11.499,25.675,20.458,34.914,22.671,3.1801,10.63,23.495,16.32,38.644,12.857,8.0749,19.666,7.2638,25.157,32.923,12.313,31.522,5.2777,4.9387,7.5041,6.2427,19.578,22.91,65.422,10.856,12.516,4.5673,6.5623,4.2854,28.203,12.41,14.424
2.3,14.418,11.168,15.654,21.49,12.534,27.179,11.625,25.87,20.396,35.123,22.754,3.1692,10.718,23.436,16.249,38.194,13.023,8.2687,19.659,7.2842,24.861,32.407,12.395,31.73,5.3149,4.9656,7.6093,6.276,19.644,22.777,65.932,11.058,12.681,4.6007,6.5382,4.2335,28.266,12.446,14.508
2.31,14.505,11.172,15.769,21.629,12.636,27.165,11.748,26.093,20.333,35.325,22.837,3.156,10.788,23.372,16.181,37.721,13.189,8.4326,19.645,7.304,24.553,31.876,12.47,31.926,5.3423,5.0052,7.7086,6.3076,19.703,22.65,66.415,11.228,12.83,4.6165,6.4956,4.2009,28.326,12.611,14.588
2.32,14.592,11.175,15.878,21.763,12.737,27.146,11.864,26.601,20.267,35.521,22.9,3.1403,10.839,23.305,16.114,37.237,13.357,8.5658,19.629,7.3246,24.232,31.337,12.538,32.109,5.3606,5.0444,7.8018,6.3376,19.757,22.53,66.883,11.366,12.956,4.6147,6.4364,4.1854,28.383,12.961,14.664
2.33,14.678,11.177,15.979,21.893,12.839,27.122,11.971,27.095,20.205,35.709,22.967,3.1228,10.867,23.236,16.044,36.739,13.537,8.7082,19.607,7.3464,23.898,30.792,12.599,32.282,5.3694,5.0833,7.8877,6.3659,19.803,22.418,67.325,11.472,13.056,4.5964,6.3622,4.1839,28.435,13.328,14.735
2.34,14.764,11.177,16.074,22.018,12.977,27.095,12.07,27.575,20.14,35.975,23.009,3.1033,10.871,23.162,15.98,36.226,13.757,8.8208,19.581,7.3696,23.55,30.247,12.653,32.444,5.369,5.1218,7.9666,6.3926,19.844,22.309,67.742,11.547,13.125,4.563,6.274,4.1928,28.484,13.854,14.803
2.35,14.848,11.176,16.163,22.138,13.111,27.063,12.163,28.04,20.074,36.595,23.061,3.082,10.851,23.083,15.914,35.707,13.956,8.9029,19.553,7.3949,23.188,29.707,12.7,32.595,5.3596,5.1599,8.0378,6.4177,19.877,22.21,68.135,11.59,13.163,4.5165,6.1728,4.2082,28.528,14.377,14.867
2.36,14.933,11.173,16.248,22.254,13.242,27.027,12.25,28.491,20.011,37.204,23.087,3.0597,10.81,22.999,15.849,35.172,14.133,8.9562,19.521,7.4226,22.813,29.177,12.742,32.736,5.3416,5.1977,8.1005,6.4422,19.904,22.115,68.503,11.6,13.166,4.4591,6.0603,4.2264,28.568,14.894,14.927
2.37,15.017,11.169,16.329,22.365,13.37,26.987,12.327,28.928,19.946,37.802,23.115,3.0366,10.748,22.913,15.787,34.635,14.288,8.9825,19.488,7.4515,22.754,28.661,12.778,32.865,5.3155,5.2349,8.155,6.4662,19.924,22.026,68.855,11.58,13.134,4.3936,5.9545,4.244,28.604,15.405,14.985
2.38,15.1,11.164,16.407,22.472,13.495,26.944,12.396,29.352,19.879,38.389,23.125,3.0139,10.666,22.823,15.724,34.083,14.42,8.9848,19.452,7.4811,23.004,28.163,12.808,32.984,5.2821,5.2718,8.2003,6.4886,19.937,21.942,69.183,11.53,13.069,4.3226,5.9398,4.2582,28.634,15.905,15.038
2.39,15.182,11.157,16.483,22.574,13.616,26.896,12.461,29.764,19.816,38.964,23.128,2.9911,10.657,22.727,15.662,33.678,14.562,8.9672,19.415,7.5111,23.252,27.688,12.833,33.094,5.2419,5.3081,8.3152,6.5094,19.944,21.861,69.487,11.454,12.97,4.2494,5.9447,4.267,28.72,16.393,15.09
2.4,15.264,11.149,16.557,22.673,13.734,26.844,12.516,30.164,19.75,39.528,23.123,2.968,10.694,22.625,15.603,33.426,14.738,8.9337,19.377,7.5416,23.497,27.24,12.854,33.193,5.1961,5.344,8.4722,6.5286,19.944,21.786,69.768,11.754,12.842,4.1772,5.944,4.2688,28.878,16.865,15.138
2.41,15.346,11.14,16.63,22.767,13.848,26.787,12.563,30.555,19.684,40.081,23.098,2.9455,10.718,22.519,15.544,33.17,14.914,8.8881,19.338,7.5734,23.739,26.82,12.872,33.283,5.1454,5.3794,8.6271,6.5463,19.939,21.714,70.026,12.097,12.688,4.1093,5.9379,4.2631,29.019,17.318,15.184
2.42,15.426,11.129,16.701,22.857,13.958,26.727,12.605,30.936,19.62,40.622,23.077,2.9229,10.728,22.41,15.485,32.914,15.091,8.8337,19.299,7.6065,23.975,26.434,12.887,33.366,5.0908,5.4142,8.7788,6.5641,19.929,21.643,70.269,12.475,12.511,4.0493,5.9273,4.2497,29.143,17.75,15.229
2.43,15.506,11.117,16.771,22.945,14.065,26.663,12.639,31.308,19.554,41.152,23.123,2.8992,10.724,22.3,15.43,32.657,15.269,8.7729,19.259,7.6407,24.206,26.082,12.9,33.442,5.033,5.4485,8.9261,6.5808,19.912,21.577,70.492,12.882,12.317,4.0004,5.9123,4.2291,29.252,18.157,15.271
2.44,15.585,11.104,16.84,23.029,14.167,26.595,12.664,31.671,19.486,41.671,23.216,2.8883,10.706,22.357,15.375,32.397,15.448,8.7073,19.219,7.6768,24.43,25.765,12.911,33.513,4.9732,5.4822,9.0675,6.5958,19.89,21.512,70.693,13.308,12.12,3.9658,5.8933,4.2023,29.352,18.54,15.311
2.45,15.664,11.088,16.907,23.11,14.266,26.523,12.685,32.026,19.421,42.179,23.294,2.9401,10.676,22.414,15.319,32.134,15.628,8.6383,19.18,7.717,24.646,25.484,12.922,33.58,4.9124,5.5154,9.2015,6.611,19.864,21.446,70.874,13.745,12.023,3.9479,5.8704,4.1708,29.443,18.895,15.35
2.46,15.773,11.072,16.972,23.19,14.361,26.449,12.698,32.372,19.355,42.675,23.376,2.9905,10.637,22.522,15.267,31.874,15.81,8.5665,19.141,7.7633,24.853,25.239,12.934,33.641,4.8511,5.548,9.3265,6.6316,19.833,21.384,71.035,14.186,11.975,4.0123,5.8439,4.136,29.524,19.221,15.388
2.47,15.892,11.054,17.086,23.269,14.453,26.372,12.702,32.711,19.287,43.16,23.451,3.0408,10.626,22.659,15.216,31.61,15.993,8.4922,19.101,7.8142,25.052,25.029,12.945,33.728,4.7897,5.58,9.4402,6.6528,19.798,21.321,71.179,14.625,11.912,4.0868,5.8139,4.0999,29.594,19.517,15.425
2.48,16.008,11.034,17.258,23.347,14.543,26.295,12.702,33.042,19.219,43.633,23.515,3.0921,10.63,22.798,15.164,31.344,16.177,8.4153,19.062,7.8673,25.24,24.853,12.958,33.852,4.7279,5.6112,9.5415,6.6725,19.76,21.256,71.309,15.057,11.833,4.1658,5.7807,4.0644,29.66,19.783,15.461
2.49,16.122,11.013,17.434,23.427,14.629,26.221,12.694,33.368,19.152,44.093,23.586,3.1447,10.629,22.939,15.116,31.081,16.363,8.3352,19.024,7.9206,25.417,24.71,12.973,33.971,4.6653,5.6418,9.6283,6.6924,19.717,21.192,71.42,15.479,11.876,4.248,5.7442,4.0313,29.726,20.016,15.497
2.5,16.232,10.99,17.614,23.506,14.711,26.153,12.678,33.689,19.084,44.54,23.644,3.1987,10.623,23.08,15.068,30.816,16.549,8.2502,18.986,7.9731,25.584,24.596,12.99,34.084,4.6012,5.6716,9.7001,6.7112,19.673,21.126,71.513,15.888,12.047,4.3319,5.7042,4.0026,29.791,20.217,15.533
2.51,16.339,10.966,17.799,23.586,14.789,26.089,12.658,34.006,19.014,44.974,23.691,3.2539,10.611,23.22,15.02,30.55,16.736,8.1587,18.947,8.024,25.739,24.509,13.01,34.191,4.5719,5.7008,9.7562,6.7284,19.731,21.056,71.588,16.282,12.182,4.4155,5.6608,3.9796,29.855,20.384,15.569
2.52,16.443,10.94,17.99,23.666,14.864,26.029,12.632,34.323,18.943,45.392,23.745,3.31,10.594,23.364,14.974,30.287,16.923,8.0583,18.91,8.0728,25.882,24.447,13.034,34.292,4.5412,5.7292,9.7957,6.7442,19.82,20.986,71.645,16.659,12.282,4.4967,5.7035,3.9639,29.918,20.518,15.604
2.53,16.542,10.914,18.183,23.746,14.934,25.974,12.598,34.64,18.874,45.799,23.785,3.3654,10.57,23.507,14.93,30.02,17.111,7.9474,18.871,8.1186,26.013,24.406,13.063,34.39,4.5059,5.7569,9.8188,6.7605,19.906,20.913,71.691,17.021,12.351,4.5729,5.7798,3.956,29.973,20.619,15.64
2.54,16.639,10.885,18.375,23.825,15,25.982,12.558,34.957,18.804,46.191,23.812,3.419,10.54,23.65,14.887,29.757,17.299,7.8249,18.832,8.1611,26.132,24.383,13.098,34.482,4.4662,5.7836,9.8254,6.7752,19.99,20.835,71.722,17.367,12.392,4.6418,5.8573,4.0239,30.017,20.687,15.677
2.55,16.731,10.855,18.562,23.903,15.063,26.513,12.515,35.274,18.733,46.568,23.847,3.4694,10.504,23.795,14.843,29.492,17.486,7.6906,18.794,8.1999,26.238,24.374,13.14,34.569,4.4224,5.8097,9.8161,6.7885,20.07,20.774,71.736,17.699,12.406,4.7173,5.9357,4.128,30.051,20.722,15.713
2.56,16.82,10.824,18.741,23.98,15.124,27.038,12.465,35.589,18.661,46.931,23.87,3.5151,10.463,23.94,14.802,29.23,17.673,7.5447,18.755,8.2348,26.332,24.378,13.188,34.652,4.3748,5.8349,9.7915,6.8003,20.147,20.814,71.734,18.015,12.398,4.8181,6.0151,4.2318,30.072,20.725,15.751
2.57,16.904,10.791,18.912,24.056,15.181,27.556,12.41,35.9,18.587,47.28,23.88,3.5548,10.417,24.083,14.762,28.966,17.86,7.3879,18.714,8.2658,26.413,24.39,13.243,34.73,4.3239,5.8592,9.7533,6.8106,20.223,20.853,71.717,18.316,12.371,4.9395,6.0953,4.3332,30.081,20.697,15.789
2.58,16.986,10.757,19.075,24.131,15.236,28.066,12.351,36.205,18.514,47.614,23.886,3.5875,10.364,24.229,14.722,28.706,18.046,7.2209,18.672,8.2931,26.482,24.408,13.306,34.803,4.2699,5.8826,9.7149,6.82,20.295,20.89,71.688,18.599,12.326,5.0569,6.1764,4.4301,30.077,20.64,15.828
2.59,17.062,10.722,19.228,24.205,15.29,28.566,12.287,36.505,18.442,47.932,23.893,3.6122,10.308,24.374,14.683,28.445,18.232,7.0451,18.63,8.3167,26.539,24.429,13.376,34.873,4.2132,5.9053,9.7521,6.8295,20.365,20.923,71.651,18.865,12.267,5.1689,6.2585,4.5202,30.062,20.553,15.867
2.6,17.135,10.686,19.374,24.277,15.344,29.055,12.217,36.799,18.369,48.236,23.887,3.6294,10.247,24.517,14.647,28.189,18.417,6.8617,18.585,8.3366,26.584,24.452,13.454,34.939,4.1545,5.9269,9.7711,6.8376,20.432,20.952,71.599,19.112,12.194,5.2737,6.3414,4.6013,30.036,20.437,15.907
2.61,17.204,10.648,19.511,24.348,15.397,29.533,12.146,37.086,18.294,48.522,23.867,3.6386,10.181,24.664,14.61,27.93,18.602,6.7877,18.539,8.3531,26.618,24.474,13.542,35,4.0939,5.9476,9.7722,6.8443,20.495,20.98,71.535,19.338,12.108,5.3706,6.4252,4.671,30,20.292,15.948
2.62,17.268,10.609,19.641,24.416,15.45,29.997,12.069,37.365,18.218,48.795,23.852,3.641,10.11,24.808,14.573,27.678,18.785,6.77,18.491,8.3662,26.639,24.494,13.638,35.058,4.0319,5.9676,9.756,6.8495,20.557,21.001,71.458,19.539,12.01,5.4587,6.5099,4.7271,29.954,20.118,15.989
2.63,17.328,10.57,19.763,24.484,15.502,30.45,11.987,37.638,18.141,49.05,23.83,3.6373,10.037,24.95,14.539,27.426,18.968,6.7547,18.44,8.3762,26.65,24.511,13.742,35.111,3.969,5.9865,9.7543,6.8534,20.616,21.019,71.374,19.715,11.899,5.5376,6.5956,4.7676,29.898,19.917,16.032
2.64,17.383,10.529,19.881,24.551,15.553,30.89,11.904,37.907,18.066,49.289,23.795,3.6292,9.9597,25.096,14.505,27.176,19.151,6.742,18.386,8.383,26.65,24.525,13.851,35.162,3.9058,6.0044,9.8528,6.8559,20.672,21.033,71.282,19.865,11.775,5.6073,6.6825,4.7912,29.834,19.691,16.075
2.65,17.434,10.488,19.995,24.616,15.603,31.316,11.817,38.173,17.991,49.509,23.748,3.6175,9.8776,25.239,14.471,26.931,19.332,6.7316,18.331,8.3866,26.641,24.533,13.965,35.208,3.8426,6.0216,9.9397,6.8571,20.726,21.04,71.178,19.989,11.637,5.6677,6.7706,4.7967,29.76,19.44,16.118
2.66,17.481,10.445,20.105,24.68,15.651,31.728,11.726,38.439,17.914,49.714,23.708,3.6041,9.7938,25.38,14.438,26.686,19.513,6.7236,18.271,8.3875,26.622,24.537,14.083,35.251,3.7799,6.0376,10.016,6.8585,20.777,21.046,71.062,20.083,11.488,5.7193,6.8601,4.7843,29.679,19.166,16.162
2.67,17.524,10.402,20.209,24.742,15.696,32.127,11.631,38.708,17.837,49.9,23.658,3.5894,9.7062,25.523,14.407,26.447,19.694,6.7181,18.208,8.3854,26.594,24.537,14.205,35.29,3.7182,6.0528,10.081,6.859,20.826,21.044,70.935,20.147,11.326,5.7625,6.9509,4.7546,29.592,18.869,16.207
2.68,17.562,10.358,20.308,24.803,15.74,32.51,11.536,39,17.759,50.07,23.597,3.5741,9.6149,25.664,14.375,26.21,19.873,6.7152,18.143,8.381,26.557,24.533,14.332,35.326,3.6579,6.0671,10.135,6.8582,20.872,21.038,70.8,20.179,11.155,5.7983,7.0431,4.7091,29.5,18.725,16.252
2.69,17.596,10.313,20.401,24.862,15.782,32.88,11.438,39.292,17.679,50.222,23.524,3.5721,9.5227,25.803,14.344,25.975,20.053,6.7146,18.073,8.374,26.513,24.527,14.462,35.358,3.5996,6.0803,10.18,6.8561,20.916,21.026,70.657,20.179,10.978,5.8273,7.1369,4.7027,29.402,18.616,16.297
2.7,17.625,10.267,20.488,24.919,15.823,33.233,11.336,39.574,17.6,50.356,23.456,3.5829,9.4276,25.944,14.314,25.746,20.232,6.7164,17.999,8.365,26.462,24.518,14.596,35.387,3.5889,6.0927,10.216,6.8527,20.957,21.008,70.503,20.149,10.798,5.8504,7.232,4.7487,29.3,18.492,16.343
2.71,17.651,10.22,20.569,24.973,15.864,33.571,11.232,39.845,17.522,50.474,23.381,3.5928,9.3301,26.082,14.285,25.521,20.41,6.7208,17.922,8.354,26.404,24.507,14.734,35.412,3.5811,6.1042,10.244,6.8481,20.996,20.985,70.337,20.09,10.944,5.8683,7.3285,4.789,29.193,18.356,16.39
2.72,17.672,10.172,20.641,25.025,15.904,33.894,11.127,40.107,17.444,50.573,23.295,3.6011,9.2318,26.218,14.255,25.298,20.588,6.7274,17.84,8.3412,26.342,24.497,14.876,35.432,3.5729,6.1145,10.264,6.8423,21.033,20.956,70.161,20.118,11.13,5.8819,7.4261,4.8216,29.082,18.206,16.437
2.73,17.689,10.123,20.706,25.075,15.942,34.201,11.021,40.358,17.364,50.657,23.197,3.6071,9.1318,26.356,14.226,25.079,20.766,6.7362,17.753,8.3269,26.275,24.489,15.022,35.45,3.5646,6.1242,10.276,6.8362,21.067,20.922,70.024,20.197,11.316,5.892,7.525,4.8445,28.968,18.046,16.484
2.74,17.702,10.073,20.763,25.122,15.979,34.491,10.912,40.598,17.284,50.723,23.101,3.6101,9.0297,26.49,14.199,24.867,20.943,6.7474,17.663,8.3113,26.204,24.485,15.171,35.464,3.556,6.1328,10.282,6.8297,21.1,20.881,69.947,20.259,11.499,5.8995,7.6247,4.8569,28.855,17.875,16.531
2.75,17.712,10.022,20.813,25.166,16.013,34.765,10.802,40.83,17.203,50.771,23.003,3.6093,8.9273,26.623,14.171,24.658,21.12,6.7605,17.569,8.2947,26.13,24.485,15.324,35.474,3.5471,6.1405,10.282,6.8221,21.13,20.834,69.863,20.309,11.675,5.905,7.725,4.8584,28.744,17.697,16.579
2.76,17.717,9.9697,20.856,25.208,16.046,35.023,10.69,41.051,17.179,50.803,22.894,3.6043,8.823,26.757,14.143,24.453,21.297,6.7756,17.469,8.2772,26.055,24.491,15.48,35.48,3.5381,6.1474,10.276,6.8133,21.157,20.782,69.772,20.35,11.841,5.909,7.8256,4.8491,28.631,17.513,16.627
2.77,17.72,9.9172,20.891,25.247,16.075,35.267,10.579,41.262,17.206,50.818,22.774,3.5948,8.7177,26.886,14.115,24.251,21.474,6.7928,17.366,8.259,26.055,24.505,15.639,35.483,3.5289,6.1533,10.265,6.8034,21.183,20.723,69.674,20.438,11.994,5.9117,7.9262,4.83,28.514,17.324,16.675
2.78,17.718,9.8634,20.919,25.284,16.102,35.499,10.467,41.465,17.234,50.815,22.656,3.5803,8.6116,27.017,14.089,24.056,21.65,6.8115,17.258,8.2403,26.307,24.528,15.801,35.482,3.5194,6.1583,10.248,6.7928,21.207,20.66,69.569,20.566,12.144,5.9134,8.0264,4.8019,28.397,17.133,16.723
2.79,17.727,9.809,20.939,25.319,16.127,35.719,10.354,41.658,17.261,50.798,22.536,3.5609,8.5043,27.146,14.063,23.867,21.827,6.832,17.145,8.3179,26.562,24.562,15.966,35.477,3.5097,6.1626,10.227,6.7823,21.228,20.589,69.459,20.692,12.366,5.9143,8.1259,4.7651,28.276,16.939,16.772
2.8,17.766,9.7536,20.952,25.351,16.148,35.931,10.24,41.84,17.288,50.763,22.455,3.537,8.3968,27.27,14.036,23.681,22.002,6.854,17.028,8.464,26.816,24.608,16.133,35.468,3.5,6.1658,10.202,6.7708,21.248,20.514,69.346,20.821,12.575,5.9148,8.2241,4.7201,28.15,16.744,16.82
2.81,17.804,9.6971,20.958,25.381,16.166,36.137,10.125,42.015,17.314,50.712,22.525,3.5084,8.2885,27.397,14.01,23.5,22.178,6.8773,16.907,8.602,27.066,24.667,16.301,35.455,3.4901,6.1683,10.171,6.7606,21.265,20.432,69.226,20.957,12.768,5.9148,8.3208,4.6671,28.019,16.546,16.869
2.82,17.841,9.64,20.955,25.411,16.181,36.335,10.01,42.179,17.34,50.646,22.59,3.4849,8.1801,27.52,13.984,23.324,22.352,6.902,16.782,8.732,27.31,24.74,16.472,35.438,3.4801,6.17,10.135,6.7921,21.281,20.344,69.1,21.104,12.946,5.9145,8.4153,4.6071,27.887,16.347,16.918
2.83,17.877,9.5816,20.947,25.437,16.194,36.524,9.8966,42.332,17.365,50.566,22.649,3.508,8.0714,27.642,13.958,23.152,22.526,6.9277,16.652,8.8545,27.544,24.828,16.644,35.417,3.4701,6.1708,10.156,6.8221,21.295,20.251,68.967,21.266,13.108,5.9137,8.5072,4.5409,27.752,16.146,16.967
2.84,17.911,9.5227,20.931,25.464,16.203,36.701,9.7834,42.476,17.39,50.657,22.709,3.5255,7.9628,27.763,13.931,22.986,22.7,6.9543,16.52,8.97,27.766,24.931,16.817,35.391,3.4601,6.1709,10.169,6.8603,21.307,20.15,68.829,21.448,13.255,5.9124,8.5963,4.4696,27.613,15.944,17.016
2.85,17.944,9.4627,20.91,25.488,16.21,36.866,9.6703,42.609,17.414,50.824,22.769,3.5374,7.8545,27.88,13.906,22.827,22.872,6.9818,16.383,9.0785,27.975,25.05,16.991,35.362,3.45,6.1703,10.17,6.9034,21.317,20.045,68.683,21.654,13.388,5.9102,8.6819,4.5048,27.467,15.741,17.066
2.86,17.975,9.402,20.882,25.512,16.214,37.017,9.5575,42.733,17.438,50.965,22.824,3.5794,7.7464,27.997,13.881,22.673,23.044,7.0221,16.242,9.1808,28.267,25.184,17.165,35.327,3.44,6.1688,10.159,6.9452,21.325,19.934,68.537,21.888,13.506,5.9071,8.7638,4.5435,27.316,15.568,17.115
2.87,18.006,9.3404,20.85,25.536,16.216,37.151,9.5177,42.844,17.462,51.08,22.872,3.619,7.6391,28.112,13.855,22.524,23.215,7.0651,16.097,9.2767,28.567,25.335,17.338,35.289,3.4299,6.1667,10.136,6.9873,21.332,19.815,68.385,22.151,13.612,5.9026,8.8416,4.5769,27.158,15.433,17.165
