Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39
1.97,0.29774,0.29938,0.23785,0.38023,0.2062,0.64949,0.21117,0.47679,0.5801,0.62649,0.44692,0.087926,0.15062,0.70865,0.49353,1.1967,0.24143,0.2291,0.45713,0.17329,0.79205,1.2498,0.21927,0.56422,0.097849,0.12572,0.13613,0.11851,0.42264,0.7343,1.15,0.28361,0.2536,0.091283,0.20198,0.10207,0.64719,0.27739,0.25396
1.98,0.29682,0.29686,0.23673,0.38334,0.20894,0.64705,0.2073,0.47568,0.57344,0.63237,0.44765,0.088678,0.15392,0.70094,0.48708,1.1844,0.24118,0.22754,0.44863,0.1747,0.78823,1.2326,0.21855,0.56225,0.09689,0.12091,0.13419,0.1192,0.42066,0.72667,1.1617,0.28116,0.25304,0.090111,0.1979,0.10283,0.64523,0.27707,0.254
1.99,0.29597,0.29418,0.23557,0.38633,0.21152,0.64452,0.20404,0.47455,0.56679,0.63796,0.44846,0.089248,0.15715,0.69301,0.48054,1.1712,0.24079,0.22561,0.4401,0.17581,0.78327,1.2149,0.21805,0.56029,0.095963,0.11604,0.13171,0.11984,0.41892,0.71859,1.1726,0.278,0.25231,0.089003,0.19362,0.10353,0.64313,0.27658,0.25458
2,0.29518,0.29136,0.23943,0.38918,0.21395,0.64189,0.20134,0.47637,0.56025,0.64327,0.44937,0.089634,0.16029,0.68488,0.47405,1.1574,0.24025,0.22333,0.43482,0.17658,0.77727,1.1969,0.21779,0.55835,0.09506,0.11113,0.12871,0.12044,0.41741,0.71014,1.1828,0.27417,0.25144,0.087995,0.18916,0.10416,0.64078,0.27595,0.25575
2.01,0.29445,0.28847,0.24408,0.39189,0.21625,0.63914,0.19914,0.47804,0.55383,0.6483,0.45043,0.089822,0.16331,0.67659,0.4676,1.1429,0.23953,0.22075,0.43399,0.17703,0.77034,1.1784,0.21774,0.55641,0.09418,0.10622,0.12523,0.12099,0.41606,0.70138,1.1923,0.26983,0.25039,0.087052,0.18453,0.1047,0.63826,0.27518,0.25711
2.02,0.29379,0.28548,0.24853,0.39447,0.21843,0.63627,0.19742,0.47961,0.54742,0.65305,0.45167,0.089782,0.1662,0.66819,0.46111,1.1277,0.2386,0.21867,0.4332,0.17717,0.7626,1.1597,0.21792,0.5545,0.093326,0.1015,0.12133,0.12149,0.41482,0.69228,1.2013,0.26507,0.24909,0.087002,0.17977,0.10509,0.63554,0.27427,0.25863
2.03,0.29318,0.28237,0.25279,0.39692,0.22049,0.6333,0.19615,0.48109,0.54102,0.65751,0.45304,0.089485,0.169,0.6597,0.45477,1.1119,0.23746,0.21706,0.43246,0.17706,0.75416,1.1407,0.2183,0.55658,0.09249,0.10156,0.11857,0.12196,0.41365,0.68287,1.2098,0.25997,0.24747,0.087308,0.17494,0.10533,0.63264,0.27326,0.26028
2.04,0.29263,0.27912,0.25684,0.39923,0.22243,0.63024,0.19535,0.48246,0.5348,0.66167,0.45444,0.088906,0.17164,0.65115,0.44841,1.0955,0.23608,0.21521,0.43176,0.17677,0.74516,1.1215,0.21887,0.55996,0.091674,0.10158,0.1209,0.12241,0.41257,0.67317,1.2176,0.25469,0.24607,0.087329,0.17004,0.10539,0.62957,0.27217,0.26203
2.05,0.29212,0.27568,0.26072,0.40142,0.22425,0.62711,0.19497,0.48375,0.52863,0.66554,0.45571,0.088031,0.17408,0.64257,0.44213,1.0787,0.23449,0.21319,0.43104,0.17643,0.73565,1.1022,0.21962,0.56321,0.09087,0.10158,0.12287,0.12282,0.41158,0.6633,1.2249,0.2493,0.25101,0.087085,0.16516,0.10524,0.62632,0.27099,0.26384
2.06,0.29165,0.27209,0.2644,0.40347,0.22595,0.62388,0.19494,0.48496,0.52247,0.6691,0.45707,0.086843,0.17639,0.63406,0.43594,1.0613,0.23265,0.21099,0.43033,0.17616,0.72579,1.0826,0.22053,0.56631,0.090079,0.10155,0.12448,0.12319,0.41068,0.65332,1.2316,0.24379,0.25519,0.086613,0.1603,0.10487,0.62291,0.26977,0.26568
2.07,0.2912,0.26832,0.2679,0.40539,0.22753,0.62055,0.19524,0.4861,0.51636,0.67237,0.4582,0.085345,0.17853,0.62555,0.42976,1.0434,0.23057,0.20866,0.42956,0.17592,0.71561,1.063,0.22157,0.56928,0.089299,0.10149,0.12579,0.1235,0.40984,0.64316,1.2378,0.24251,0.25857,0.085953,0.15554,0.10562,0.61931,0.26851,0.26752
2.08,0.29077,0.26442,0.27122,0.40718,0.22899,0.61714,0.19581,0.4872,0.51042,0.67533,0.45886,0.083494,0.18045,0.61704,0.42373,1.025,0.23075,0.20621,0.42877,0.17559,0.7052,1.0431,0.22272,0.57266,0.089707,0.10141,0.12699,0.12378,0.40903,0.63287,1.2434,0.24142,0.26109,0.085148,0.15087,0.10936,0.61558,0.2672,0.26935
2.09,0.29034,0.26038,0.27437,0.40883,0.23035,0.61363,0.19664,0.48825,0.50449,0.678,0.45966,0.081284,0.18221,0.60854,0.41776,1.015,0.23161,0.20368,0.42789,0.17512,0.69463,1.0232,0.22398,0.57811,0.091233,0.1013,0.12846,0.12401,0.40822,0.62268,1.2485,0.2398,0.26272,0.084257,0.14635,0.11274,0.6117,0.26591,0.27113
2.1,0.28991,0.25626,0.27733,0.41035,0.23162,0.61006,0.19769,0.48929,0.49858,0.68039,0.45983,0.078737,0.18378,0.60007,0.41184,1.0051,0.23247,0.20107,0.42694,0.17446,0.68397,1.003,0.2253,0.58317,0.092588,0.10118,0.13003,0.12419,0.40739,0.6124,1.253,0.23766,0.26343,0.08334,0.14201,0.11569,0.60913,0.26459,0.27285
2.11,0.28948,0.25213,0.28013,0.41174,0.2328,0.60642,0.19895,0.49033,0.49276,0.6825,0.45993,0.076059,0.18511,0.59162,0.40608,0.99472,0.23334,0.19843,0.42587,0.17362,0.67326,0.98278,0.22667,0.58781,0.093772,0.10105,0.13143,0.12435,0.40651,0.60212,1.2569,0.23508,0.26324,0.082462,0.14258,0.11811,0.60666,0.26329,0.27448
2.12,0.28903,0.24803,0.28274,0.41301,0.2339,0.60269,0.20036,0.49138,0.48706,0.68433,0.4596,0.076751,0.18632,0.58329,0.40038,0.98393,0.23421,0.19577,0.42469,0.1726,0.66254,0.96229,0.22806,0.59208,0.094786,0.1009,0.13257,0.1245,0.4056,0.59197,1.2604,0.23211,0.2622,0.081685,0.14497,0.11995,0.60407,0.262,0.276
2.13,0.28857,0.24397,0.2852,0.41415,0.23494,0.59888,0.20189,0.49247,0.48137,0.68589,0.45898,0.077547,0.18728,0.57503,0.39475,0.97273,0.2351,0.19312,0.42339,0.1714,0.65183,0.94165,0.22946,0.59595,0.095632,0.10075,0.13345,0.1246,0.40462,0.58177,1.2634,0.22884,0.26042,0.081066,0.14675,0.12114,0.60136,0.26072,0.27742
2.14,0.28808,0.24146,0.28748,0.41516,0.2359,0.595,0.2035,0.49359,0.4757,0.68718,0.45815,0.078094,0.18807,0.56683,0.38929,0.96114,0.23598,0.1905,0.42194,0.17001,0.6412,0.92073,0.23084,0.59947,0.096312,0.10059,0.13412,0.12466,0.40356,0.57184,1.2662,0.22533,0.25801,0.080644,0.14795,0.12167,0.59855,0.25948,0.2787
2.15,0.28759,0.24009,0.28961,0.41604,0.23679,0.59106,0.20517,0.49471,0.47016,0.68821,0.45682,0.078359,0.18867,0.55868,0.38388,0.94918,0.23688,0.1879,0.42036,0.16844,0.63063,0.89961,0.23219,0.60262,0.096824,0.10042,0.13466,0.12469,0.40246,0.56191,1.2685,0.22165,0.25517,0.080441,0.14858,0.12153,0.59567,0.25826,0.27985
2.16,0.28709,0.23869,0.29157,0.41679,0.23762,0.58707,0.20688,0.49581,0.46469,0.689,0.45551,0.078344,0.18906,0.55059,0.37857,0.93687,0.23778,0.18532,0.41862,0.1667,0.62017,0.8782,0.23347,0.60545,0.097159,0.10024,0.13511,0.12467,0.40129,0.55223,1.2705,0.21786,0.25205,0.080456,0.14871,0.12073,0.5927,0.25706,0.28086
2.17,0.28657,0.23724,0.29338,0.41742,0.2384,0.58301,0.20859,0.49684,0.45924,0.68954,0.45359,0.078037,0.18929,0.5426,0.3734,0.92421,0.2387,0.18276,0.41674,0.1648,0.60979,0.85652,0.23469,0.60794,0.097323,0.10004,0.13557,0.12461,0.40006,0.54269,1.2721,0.21401,0.24885,0.080663,0.14836,0.11932,0.58965,0.25589,0.28171
2.18,0.28604,0.23575,0.29503,0.41793,0.23911,0.57888,0.21029,0.49779,0.45381,0.68984,0.45278,0.077425,0.18931,0.53468,0.36829,0.91122,0.23962,0.18023,0.41468,0.16275,0.59952,0.83462,0.23583,0.61012,0.097315,0.099834,0.13607,0.12452,0.3988,0.53336,1.2733,0.21017,0.24575,0.081014,0.14758,0.11734,0.58653,0.25473,0.28243
2.19,0.28549,0.23422,0.29652,0.41831,0.23976,0.57469,0.21197,0.49863,0.44854,0.68991,0.45297,0.076533,0.18957,0.52681,0.36329,0.89802,0.24056,0.17773,0.41249,0.16055,0.58933,0.81245,0.23686,0.61198,0.097135,0.099611,0.13665,0.12438,0.39749,0.52426,1.274,0.20839,0.24296,0.081445,0.14638,0.11485,0.58335,0.25361,0.28298
2.2,0.28492,0.23267,0.29785,0.41857,0.24033,0.57044,0.21361,0.49938,0.4433,0.68977,0.45272,0.075332,0.19223,0.51897,0.35839,0.88454,0.24151,0.17525,0.41013,0.15824,0.57925,0.79006,0.23778,0.61354,0.0968,0.09937,0.13735,0.12425,0.39613,0.51536,1.2743,0.20747,0.24063,0.081879,0.14481,0.11193,0.58013,0.25249,0.28339
2.21,0.28435,0.23108,0.29903,0.41872,0.24083,0.56614,0.21519,0.49999,0.43808,0.68944,0.4523,0.073872,0.19479,0.51116,0.35355,0.87076,0.24247,0.17282,0.40764,0.15584,0.56923,0.76751,0.23858,0.61479,0.09695,0.099113,0.13816,0.12409,0.39474,0.50673,1.2742,0.20659,0.2389,0.082235,0.14291,0.10866,0.57686,0.25137,0.28365
2.22,0.28375,0.22945,0.30004,0.41875,0.24126,0.56178,0.21669,0.50047,0.43291,0.68892,0.45174,0.072144,0.19786,0.50338,0.34884,0.85667,0.24344,0.17042,0.40497,0.15337,0.55928,0.74486,0.23924,0.61572,0.098407,0.098836,0.13908,0.12389,0.39331,0.49831,1.2737,0.20554,0.23784,0.082437,0.14073,0.10516,0.57355,0.25026,0.28376
2.23,0.28314,0.22781,0.30088,0.41866,0.24161,0.55735,0.21809,0.50085,0.42787,0.68819,0.45073,0.07019,0.20047,0.49562,0.34417,0.84232,0.24442,0.16807,0.40221,0.15085,0.54937,0.73047,0.23977,0.61637,0.099653,0.098539,0.14008,0.12366,0.39181,0.49016,1.2728,0.20586,0.23745,0.083324,0.13834,0.10154,0.5702,0.24913,0.28374
2.24,0.28252,0.22614,0.30156,0.41846,0.24188,0.55286,0.21937,0.50108,0.42285,0.68729,0.44986,0.068186,0.20264,0.48789,0.33962,0.82792,0.24542,0.16575,0.39928,0.14831,0.53949,0.71642,0.24016,0.61671,0.1007,0.098217,0.14114,0.12339,0.39028,0.48224,1.2724,0.20628,0.23771,0.084885,0.13578,0.09792,0.56682,0.24799,0.28358
2.25,0.28189,0.22444,0.30207,0.41815,0.24208,0.54834,0.22053,0.50117,0.41785,0.68619,0.44848,0.066236,0.20431,0.48023,0.33512,0.81324,0.24642,0.16348,0.39627,0.14576,0.52963,0.70199,0.2404,0.61675,0.10153,0.097871,0.14223,0.12309,0.38866,0.47457,1.274,0.20672,0.23849,0.086257,0.13313,0.094421,0.5634,0.24683,0.28329
2.26,0.28123,0.22272,0.30244,0.41774,0.24221,0.54375,0.22161,0.50111,0.41296,0.68493,0.44713,0.06414,0.20556,0.47305,0.33072,0.7983,0.24743,0.16125,0.39312,0.14399,0.51977,0.68721,0.2405,0.61651,0.10216,0.097501,0.14331,0.12276,0.38699,0.46715,1.275,0.20723,0.23966,0.087387,0.13041,0.091153,0.55996,0.24564,0.28288
2.27,0.28056,0.22098,0.30264,0.41722,0.24226,0.53911,0.22256,0.50095,0.40813,0.6835,0.44547,0.063334,0.2064,0.46792,0.32639,0.78336,0.24845,0.15905,0.38988,0.14318,0.50992,0.67217,0.24045,0.616,0.10258,0.097102,0.14435,0.12239,0.38523,0.45997,1.2753,0.20777,0.24106,0.088235,0.12985,0.088206,0.55649,0.2444,0.28237
2.28,0.27987,0.21923,0.30269,0.41659,0.24225,0.53441,0.22337,0.50065,0.40333,0.68194,0.44363,0.062668,0.2069,0.46282,0.32212,0.76824,0.24948,0.1569,0.38656,0.14235,0.50004,0.65689,0.24024,0.6152,0.1028,0.096675,0.14533,0.12201,0.38338,0.45305,1.2753,0.20882,0.2425,0.088773,0.12906,0.085639,0.55299,0.24311,0.28174
2.29,0.27917,0.21747,0.30258,0.41587,0.24218,0.5297,0.22403,0.50021,0.39857,0.68022,0.4417,0.061957,0.2071,0.45774,0.31797,0.7529,0.2505,0.15732,0.38315,0.14152,0.49013,0.64144,0.23989,0.61413,0.10282,0.096219,0.1462,0.12162,0.38143,0.44636,1.2746,0.21151,0.24384,0.088984,0.12785,0.083491,0.54947,0.24177,0.28102
2.3,0.27846,0.2157,0.30233,0.41504,0.24207,0.52493,0.22453,0.49965,0.39393,0.67835,0.43946,0.061209,0.207,0.45263,0.31384,0.73767,0.25152,0.1597,0.37968,0.14069,0.48016,0.6259,0.23939,0.61282,0.10265,0.095905,0.14696,0.12121,0.37939,0.43991,1.2734,0.21358,0.24492,0.088858,0.12628,0.081765,0.54593,0.24038,0.28021
2.31,0.27773,0.21392,0.30193,0.41413,0.24193,0.52013,0.22494,0.4996,0.38931,0.67636,0.43726,0.060428,0.20656,0.4475,0.30982,0.72224,0.25254,0.16146,0.37614,0.13985,0.47012,0.61033,0.23876,0.61128,0.10229,0.095834,0.1476,0.12077,0.37726,0.43368,1.2716,0.21497,0.24565,0.088392,0.12437,0.080434,0.54236,0.24146,0.27932
2.32,0.27699,0.21213,0.30139,0.41312,0.24177,0.51529,0.2252,0.50495,0.38472,0.67426,0.43468,0.05961,0.20574,0.44239,0.30587,0.70684,0.25355,0.1626,0.37259,0.13904,0.45998,0.59484,0.238,0.60951,0.10176,0.095754,0.1481,0.1203,0.37502,0.42767,1.2696,0.21576,0.24593,0.087597,0.12218,0.079447,0.53877,0.24603,0.27835
2.33,0.27624,0.21034,0.30072,0.41202,0.24163,0.51043,0.22529,0.50992,0.38024,0.67204,0.43224,0.058771,0.20451,0.4373,0.30195,0.69142,0.25475,0.16388,0.36899,0.13826,0.44976,0.57949,0.23711,0.60754,0.10105,0.095666,0.14844,0.1198,0.37269,0.42189,1.267,0.21591,0.2457,0.086503,0.11973,0.078739,0.53514,0.25083,0.27731
2.34,0.27548,0.20855,0.29993,0.41084,0.24214,0.50556,0.22521,0.51452,0.3758,0.67127,0.42933,0.057905,0.20285,0.43218,0.29817,0.67595,0.25669,0.16459,0.36537,0.13751,0.43943,0.56437,0.23609,0.60538,0.10018,0.095569,0.14865,0.11928,0.37027,0.41627,1.264,0.21546,0.24491,0.085141,0.11707,0.078233,0.53149,0.25851,0.2762
2.35,0.27471,0.20676,0.29904,0.40957,0.24256,0.50068,0.22503,0.51876,0.37138,0.67703,0.42663,0.057019,0.20076,0.42704,0.29443,0.66061,0.25819,0.16471,0.36174,0.13681,0.429,0.54961,0.23497,0.60302,0.099157,0.095462,0.1487,0.11873,0.36774,0.4109,1.2605,0.21442,0.24352,0.083558,0.1142,0.077855,0.52779,0.26598,0.27504
2.36,0.27393,0.20496,0.29806,0.40823,0.24291,0.49579,0.22471,0.52265,0.36708,0.68247,0.4235,0.056128,0.1983,0.42189,0.29073,0.6452,0.25927,0.16429,0.35809,0.13616,0.41848,0.53523,0.23374,0.60051,0.097988,0.095347,0.1486,0.11818,0.36512,0.40568,1.2566,0.2128,0.24152,0.081799,0.11117,0.077529,0.52406,0.27323,0.27383
2.37,0.27315,0.20316,0.29701,0.40682,0.24319,0.49089,0.22423,0.52619,0.36281,0.6876,0.42045,0.055235,0.19551,0.41679,0.28716,0.63,0.2599,0.16339,0.35448,0.13554,0.41389,0.52133,0.23242,0.59781,0.096687,0.095222,0.14834,0.11762,0.36241,0.40064,1.2525,0.21064,0.23891,0.079917,0.10831,0.077197,0.52029,0.28021,0.27256
2.38,0.27236,0.20136,0.29593,0.40533,0.2434,0.48599,0.22359,0.52942,0.35856,0.69242,0.41711,0.054362,0.19238,0.41166,0.28362,0.61476,0.26009,0.16206,0.35086,0.13494,0.41492,0.50798,0.23102,0.59494,0.095274,0.095088,0.14791,0.11704,0.35961,0.39577,1.2479,0.20797,0.23572,0.077968,0.10714,0.076806,0.51648,0.28688,0.27125
2.39,0.27156,0.19956,0.29482,0.40378,0.24355,0.48107,0.22288,0.53238,0.35443,0.69694,0.41368,0.053501,0.19062,0.4065,0.28014,0.60238,0.26046,0.16039,0.34727,0.13435,0.41589,0.49525,0.22954,0.59194,0.09376,0.094944,0.14873,0.11643,0.35673,0.39102,1.2429,0.20487,0.232,0.076007,0.10633,0.076321,0.51371,0.29321,0.2699
2.4,0.27076,0.19776,0.29369,0.40216,0.24361,0.47615,0.22201,0.53505,0.35033,0.70115,0.41014,0.052645,0.1897,0.40132,0.27677,0.5929,0.26141,0.15846,0.34371,0.13377,0.41679,0.48317,0.22801,0.58877,0.092167,0.094791,0.15028,0.1158,0.35377,0.38644,1.2375,0.20849,0.22779,0.074094,0.10543,0.07572,0.51224,0.29914,0.26852
2.41,0.26994,0.19596,0.29253,0.40049,0.2436,0.47122,0.22099,0.5375,0.34626,0.70506,0.40632,0.051814,0.18855,0.39614,0.27344,0.58349,0.26235,0.15635,0.34018,0.13322,0.41758,0.47179,0.22643,0.58548,0.090512,0.094628,0.15176,0.11515,0.35075,0.38197,1.2318,0.21279,0.22319,0.072287,0.10445,0.074992,0.51047,0.30463,0.26711
2.42,0.26912,0.19416,0.29136,0.39876,0.24352,0.46628,0.21991,0.53971,0.34228,0.70868,0.4026,0.050992,0.18716,0.39096,0.27015,0.57421,0.26328,0.15411,0.33668,0.1327,0.41827,0.46116,0.22482,0.58209,0.088813,0.094455,0.15315,0.11452,0.34767,0.37758,1.2259,0.21764,0.21827,0.070643,0.10341,0.074139,0.50842,0.30966,0.26568
2.43,0.26829,0.19235,0.29018,0.397,0.24335,0.46134,0.21868,0.54171,0.33833,0.71203,0.40009,0.050163,0.18555,0.38585,0.26698,0.56505,0.2642,0.15179,0.33324,0.1322,0.41882,0.45128,0.2232,0.57864,0.087083,0.094273,0.15444,0.11386,0.34453,0.37334,1.2197,0.22288,0.21312,0.069217,0.1023,0.073174,0.50614,0.31417,0.26422
2.44,0.26745,0.19055,0.28899,0.3952,0.24312,0.4564,0.21733,0.54351,0.3344,0.71511,0.39841,0.049567,0.18372,0.38368,0.26384,0.55597,0.26511,0.14943,0.32982,0.13174,0.41924,0.44215,0.22157,0.57513,0.085345,0.09408,0.15561,0.11319,0.34134,0.36917,1.2132,0.22837,0.208,0.068057,0.10113,0.072117,0.5037,0.31816,0.26275
2.45,0.26661,0.18874,0.28778,0.39336,0.24282,0.45146,0.21592,0.54512,0.33058,0.71793,0.39649,0.050044,0.18172,0.38151,0.26075,0.54695,0.26602,0.14703,0.32646,0.13135,0.4195,0.43376,0.21996,0.57157,0.083615,0.093878,0.15662,0.11253,0.3381,0.36504,1.2064,0.23396,0.20465,0.067198,0.099922,0.070992,0.50116,0.32161,0.26128
2.46,0.26629,0.18693,0.28653,0.39152,0.24246,0.44654,0.21438,0.54654,0.32678,0.72049,0.39466,0.05049,0.17958,0.38024,0.25776,0.53812,0.26692,0.14463,0.32315,0.13107,0.4196,0.42611,0.21836,0.56796,0.081902,0.093667,0.15746,0.11196,0.33484,0.36104,1.1993,0.23951,0.20218,0.06774,0.098663,0.069828,0.49845,0.32451,0.2598
2.47,0.26614,0.18512,0.28613,0.38967,0.24205,0.44165,0.21271,0.54779,0.323,0.72278,0.39273,0.050924,0.17795,0.37946,0.25482,0.52937,0.26783,0.14222,0.31988,0.13086,0.41953,0.41915,0.21679,0.56484,0.080211,0.093446,0.15809,0.11141,0.33155,0.35706,1.192,0.24492,0.19948,0.068441,0.097363,0.06866,0.49561,0.32685,0.25832
2.48,0.26593,0.1833,0.28669,0.38784,0.24158,0.43681,0.21101,0.5489,0.31926,0.72482,0.39063,0.051366,0.17659,0.37871,0.25191,0.52068,0.26873,0.13979,0.31666,0.13069,0.41928,0.41286,0.21526,0.56235,0.07854,0.093213,0.1585,0.11084,0.32824,0.35309,1.1846,0.25013,0.19657,0.069203,0.096028,0.067517,0.49271,0.32863,0.25684
2.49,0.26566,0.18148,0.28729,0.38604,0.24107,0.43209,0.20919,0.54986,0.3156,0.7266,0.38867,0.051821,0.17516,0.378,0.24909,0.51218,0.26964,0.13735,0.31349,0.13052,0.41885,0.40718,0.21377,0.5598,0.076878,0.09297,0.15866,0.11028,0.32492,0.34922,1.1769,0.25507,0.19571,0.070002,0.094656,0.066431,0.48985,0.32983,0.25537
2.5,0.26535,0.17966,0.28794,0.38426,0.24049,0.42752,0.20726,0.55072,0.31197,0.72811,0.38651,0.05229,0.17366,0.37728,0.24632,0.50376,0.27053,0.13487,0.31036,0.13034,0.41823,0.40207,0.21234,0.55717,0.075216,0.092714,0.15857,0.10971,0.32159,0.34535,1.169,0.25972,0.19693,0.070814,0.093248,0.065431,0.48701,0.33048,0.25392
2.51,0.26497,0.17784,0.28865,0.3825,0.23984,0.42308,0.20528,0.55149,0.30836,0.72934,0.3842,0.05277,0.17208,0.37657,0.24359,0.49543,0.27141,0.13231,0.30726,0.13013,0.41741,0.39747,0.21098,0.55448,0.074144,0.092451,0.15822,0.10912,0.31998,0.34147,1.161,0.26405,0.19755,0.071607,0.091802,0.064538,0.48417,0.33057,0.25248
2.52,0.26454,0.17602,0.28943,0.38076,0.23914,0.41877,0.20323,0.55222,0.30478,0.73031,0.38203,0.053254,0.17044,0.3759,0.24091,0.48727,0.27227,0.12965,0.30423,0.12988,0.41641,0.39332,0.2097,0.55172,0.073062,0.092176,0.1576,0.10851,0.31888,0.33765,1.1527,0.26803,0.19761,0.072346,0.091762,0.063774,0.48134,0.33011,0.25105
2.53,0.26404,0.1742,0.29023,0.37903,0.23837,0.41459,0.20108,0.55292,0.30126,0.73103,0.37966,0.053717,0.16871,0.37522,0.23832,0.47917,0.27312,0.12685,0.30122,0.12959,0.41521,0.38956,0.20851,0.54892,0.071923,0.09189,0.15673,0.10791,0.31774,0.33381,1.1443,0.27168,0.19715,0.072992,0.092256,0.063145,0.47842,0.32912,0.24965
2.54,0.2635,0.17238,0.291,0.37729,0.23755,0.41145,0.19888,0.55359,0.29779,0.73149,0.37709,0.054145,0.16691,0.37452,0.23575,0.47124,0.27395,0.12392,0.29823,0.12924,0.41383,0.38613,0.20743,0.54607,0.070729,0.091591,0.1556,0.1073,0.31656,0.32994,1.1358,0.27502,0.19624,0.073509,0.092758,0.063723,0.47536,0.32761,0.24826
2.55,0.26288,0.17056,0.29165,0.37557,0.23668,0.41658,0.19664,0.55424,0.29434,0.73169,0.37469,0.054513,0.16504,0.37388,0.23322,0.46339,0.27475,0.12084,0.2953,0.12884,0.41226,0.38298,0.20646,0.54317,0.069486,0.091284,0.15423,0.10666,0.31536,0.32642,1.1271,0.27809,0.19493,0.074119,0.093265,0.064861,0.47217,0.32559,0.24689
2.56,0.26222,0.16874,0.29217,0.37385,0.23577,0.42152,0.19433,0.55483,0.29092,0.73165,0.37213,0.0548,0.16312,0.37322,0.23077,0.45569,0.27553,0.11762,0.29238,0.12838,0.41051,0.38005,0.20561,0.54022,0.068203,0.090965,0.15265,0.10602,0.31409,0.32449,1.1183,0.28085,0.19329,0.075114,0.093774,0.065973,0.46881,0.3231,0.24555
2.57,0.26149,0.16693,0.29255,0.37212,0.23483,0.42626,0.19196,0.55533,0.28752,0.73137,0.36939,0.054988,0.16113,0.37253,0.22835,0.44808,0.27627,0.11428,0.28948,0.12786,0.40858,0.37728,0.20486,0.53723,0.066885,0.090635,0.15087,0.10535,0.31283,0.32257,1.1094,0.28332,0.19136,0.076408,0.094287,0.06703,0.46531,0.32016,0.24423
2.58,0.26072,0.16511,0.29278,0.3704,0.23386,0.43079,0.18958,0.55571,0.28418,0.73083,0.36663,0.055065,0.15908,0.3719,0.22597,0.44062,0.277,0.11083,0.28661,0.12729,0.40648,0.37464,0.20423,0.5342,0.065539,0.090292,0.14912,0.10468,0.31151,0.32065,1.1003,0.28548,0.18919,0.077619,0.094802,0.067998,0.46166,0.3168,0.24294
2.59,0.25988,0.16331,0.29287,0.36866,0.23289,0.43508,0.18714,0.556,0.28089,0.73005,0.36391,0.055016,0.15699,0.37124,0.22364,0.43324,0.27769,0.1073,0.28375,0.12667,0.40422,0.37208,0.20372,0.53115,0.064171,0.089942,0.14853,0.10402,0.31017,0.31867,1.0913,0.28733,0.18683,0.078726,0.095321,0.068846,0.45788,0.31303,0.24167
2.6,0.25898,0.1615,0.29282,0.36692,0.23191,0.43913,0.18465,0.55617,0.27762,0.72903,0.36102,0.054854,0.15487,0.37055,0.22137,0.42604,0.27836,0.10371,0.2809,0.126,0.40179,0.36957,0.20335,0.52806,0.062791,0.089579,0.14768,0.10334,0.3088,0.31667,1.0821,0.28885,0.18429,0.079706,0.095843,0.069544,0.45396,0.30888,0.24042
2.61,0.25803,0.1597,0.29263,0.36518,0.23093,0.44294,0.18216,0.55622,0.27438,0.72775,0.35797,0.054572,0.15269,0.36991,0.21912,0.41891,0.27899,0.1018,0.27805,0.12528,0.39922,0.36707,0.20311,0.52494,0.061401,0.089204,0.14657,0.10265,0.30739,0.31466,1.0729,0.29003,0.1816,0.080549,0.096366,0.070057,0.44995,0.30434,0.23919
2.62,0.25702,0.15791,0.29233,0.36341,0.22996,0.44648,0.17963,0.55614,0.27116,0.72627,0.35501,0.054192,0.15048,0.36925,0.2169,0.41196,0.2796,0.10077,0.27522,0.12452,0.3965,0.36457,0.20299,0.5218,0.060011,0.088822,0.14521,0.10195,0.30598,0.31258,1.0636,0.29082,0.17875,0.081247,0.096893,0.070358,0.44583,0.29943,0.23799
2.63,0.25595,0.15612,0.29192,0.36166,0.22898,0.44978,0.17707,0.55596,0.26797,0.72451,0.35199,0.053727,0.14826,0.36854,0.21475,0.40511,0.28018,0.099774,0.27238,0.12373,0.39365,0.36206,0.20298,0.51863,0.058626,0.088427,0.14408,0.10123,0.30452,0.31047,1.0543,0.29122,0.17575,0.081797,0.097424,0.070423,0.44163,0.2942,0.2368
2.64,0.25483,0.15435,0.29144,0.3599,0.228,0.45283,0.1745,0.55569,0.26484,0.72254,0.34882,0.053202,0.146,0.36789,0.21263,0.39839,0.28074,0.098833,0.26953,0.12289,0.39068,0.35952,0.20304,0.51545,0.057256,0.08802,0.14444,0.1005,0.30304,0.30833,1.0449,0.29121,0.17261,0.082199,0.097961,0.070235,0.43734,0.28866,0.23564
2.65,0.25365,0.15259,0.29091,0.35813,0.22701,0.45561,0.17192,0.55537,0.26175,0.72031,0.34551,0.052631,0.14371,0.3672,0.21054,0.39181,0.28127,0.097938,0.26669,0.12202,0.3876,0.35693,0.20317,0.51224,0.055905,0.087607,0.14461,0.099763,0.30154,0.30611,1.0356,0.29082,0.16931,0.082459,0.098506,0.069788,0.43298,0.28284,0.2345
