Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39
1.76,0.10288,0.22945,0.18002,0.24979,0.29505,0.19265,0.70942,0.16543,0.39638,0.5125,0.38616,0.73718,0.4632,0.54806,0.75384,0.6606,1.2346,0.19512,0.22345,0.67585,0.29053,0.19699,0.63196,1.4581,0.26249,0.61375,0.50939,0.7778,0.71919,0.93951,0.47265,0.10849,0.14975,0.26617,0.53723,0.14406,0.3316,0.1215,0.19083
1.77,0.10094,0.23259,0.17963,0.24981,0.29927,0.19181,0.69732,0.16573,0.38593,0.50941,0.38356,0.72889,0.46362,0.54076,0.75884,0.65168,1.2422,0.1943,0.22504,0.66266,0.2932,0.19534,0.62595,1.4406,0.26017,0.61003,0.50786,0.77619,0.72812,0.9372,0.4805,0.10981,0.15197,0.26287,0.54319,0.145,0.32348,0.12292,0.18755
1.78,0.099952,0.2355,0.17925,0.2498,0.30356,0.19079,0.68555,0.16539,0.37536,0.50647,0.37984,0.72077,0.47147,0.53331,0.76299,0.64238,1.2489,0.19312,0.22663,0.64986,0.29511,0.19305,0.61963,1.4377,0.25785,0.60633,0.50551,0.77429,0.73873,0.93469,0.48813,0.11413,0.15334,0.25921,0.54832,0.14583,0.31574,0.12392,0.18353
1.79,0.09916,0.23819,0.17887,0.24972,0.30793,0.18965,0.67426,0.16445,0.36457,0.5037,0.37505,0.71278,0.48018,0.52572,0.76634,0.63267,1.2549,0.19159,0.22819,0.63736,0.29627,0.19005,0.6132,1.4365,0.25556,0.60264,0.50244,0.77657,0.74805,0.932,0.49552,0.11763,0.15379,0.2552,0.55249,0.1465,0.30893,0.12454,0.17894
1.8,0.09838,0.24065,0.1785,0.24955,0.31231,0.18835,0.66834,0.16292,0.35369,0.50113,0.36924,0.70478,0.48912,0.51836,0.76886,0.62364,1.2599,0.18973,0.22973,0.62524,0.29664,0.18635,0.60687,1.4339,0.25327,0.59896,0.49862,0.78493,0.75606,0.92917,0.50257,0.1202,0.15328,0.25085,0.55571,0.14697,0.30329,0.12492,0.17395
1.81,0.097522,0.2429,0.17812,0.24933,0.31673,0.18692,0.66855,0.16087,0.34286,0.4988,0.36247,0.69677,0.49818,0.51133,0.77065,0.61671,1.264,0.18759,0.23123,0.61339,0.29608,0.18198,0.62414,1.4302,0.25098,0.59529,0.49419,0.7932,0.76278,0.92685,0.50919,0.12185,0.15177,0.24614,0.55795,0.14724,0.29786,0.12553,0.16867
1.82,0.09659,0.24492,0.17776,0.24902,0.32115,0.18537,0.66859,0.15831,0.33199,0.49671,0.35481,0.68896,0.50736,0.50419,0.77152,0.60957,1.2672,0.1852,0.23266,0.60193,0.29443,0.17703,0.64825,1.4254,0.24866,0.59271,0.48907,0.80118,0.76825,0.94154,0.51532,0.12256,0.1493,0.24114,0.55934,0.14728,0.29264,0.12634,0.16323
1.83,0.095592,0.24673,0.17741,0.24865,0.32555,0.18368,0.66846,0.15532,0.32122,0.49481,0.3463,0.68124,0.51667,0.49697,0.77174,0.60227,1.2693,0.18262,0.23401,0.59071,0.29241,0.17161,0.6709,1.4194,0.2463,0.59094,0.48332,0.80905,0.77252,0.95609,0.52098,0.12244,0.14585,0.23583,0.55993,0.14707,0.28771,0.12711,0.15775
1.84,0.094531,0.2483,0.17706,0.24822,0.32992,0.18192,0.66817,0.15678,0.31073,0.49306,0.33703,0.67351,0.52601,0.48968,0.77119,0.59481,1.2706,0.17993,0.23526,0.57981,0.2908,0.16586,0.69193,1.4125,0.24391,0.58915,0.47698,0.81668,0.77563,0.97016,0.52623,0.12157,0.1415,0.23394,0.56487,0.14662,0.28304,0.12763,0.1523
1.85,0.093489,0.24963,0.17673,0.24772,0.33427,0.18002,0.66771,0.15775,0.30044,0.49143,0.32713,0.66579,0.53525,0.48234,0.76983,0.58723,1.271,0.17726,0.23641,0.56916,0.28877,0.15993,0.71116,1.4047,0.24152,0.58735,0.47005,0.82394,0.77764,0.98371,0.5311,0.12005,0.14155,0.23288,0.56907,0.14593,0.27871,0.12777,0.147
1.86,0.092471,0.25073,0.17641,0.24717,0.33856,0.17804,0.66706,0.15821,0.29041,0.4899,0.31676,0.65831,0.54429,0.47497,0.76771,0.57955,1.2703,0.17482,0.23744,0.55876,0.2867,0.15395,0.72849,1.396,0.23912,0.58553,0.46258,0.8308,0.77858,0.99661,0.53564,0.11797,0.14253,0.23155,0.5725,0.14502,0.27471,0.12748,0.14192
1.87,0.091398,0.25159,0.17612,0.24654,0.3428,0.17597,0.66623,0.15818,0.28073,0.48847,0.30638,0.65086,0.55311,0.46787,0.76498,0.57177,1.2686,0.17302,0.23835,0.54862,0.28449,0.15312,0.74382,1.3865,0.23676,0.58369,0.45464,0.83723,0.7785,1.0088,0.53993,0.1155,0.14296,0.22999,0.57512,0.14391,0.27104,0.12676,0.14118
1.88,0.090275,0.25223,0.17584,0.24585,0.34697,0.17381,0.66521,0.15769,0.27144,0.4871,0.2964,0.64341,0.56164,0.46105,0.76163,0.56392,1.2659,0.17164,0.23915,0.53867,0.28135,0.15367,0.75711,1.3762,0.23443,0.58182,0.44624,0.84315,0.77743,1.0202,0.54408,0.11267,0.14292,0.2282,0.57686,0.14261,0.26775,0.12565,0.14076
1.89,0.089105,0.25267,0.17559,0.24513,0.35107,0.17158,0.66407,0.15678,0.2626,0.48581,0.28633,0.63603,0.56994,0.4542,0.75766,0.556,1.2621,0.17021,0.23983,0.529,0.27715,0.15411,0.76834,1.3651,0.23219,0.57993,0.43856,0.84859,0.77545,1.031,0.54829,0.10965,0.14255,0.22619,0.57781,0.14114,0.26481,0.12416,0.14031
1.9,0.087928,0.25291,0.17534,0.24437,0.35508,0.16927,0.66275,0.15548,0.25424,0.48457,0.27598,0.62885,0.57795,0.44734,0.7531,0.54802,1.2574,0.16861,0.2404,0.51947,0.27196,0.15445,0.77753,1.3532,0.23004,0.57802,0.43703,0.85355,0.77262,1.044,0.55263,0.10649,0.14208,0.22397,0.57801,0.13953,0.26222,0.12235,0.13982
1.91,0.086809,0.25294,0.17511,0.24357,0.35899,0.16691,0.66127,0.15383,0.24639,0.4834,0.26527,0.62167,0.58569,0.44047,0.748,0.53999,1.2517,0.16683,0.24086,0.51016,0.26589,0.15468,0.78473,1.3405,0.22799,0.57608,0.43532,0.86279,0.76901,1.0621,0.55717,0.10331,0.14136,0.22152,0.57753,0.13781,0.26001,0.12023,0.14229
1.92,0.08565,0.25279,0.17489,0.24274,0.36281,0.16449,0.65964,0.1519,0.23909,0.48225,0.26086,0.61449,0.59317,0.4336,0.74243,0.53192,1.2449,0.16485,0.24122,0.50101,0.25905,0.15482,0.79004,1.3271,0.22609,0.57412,0.43343,0.87521,0.76469,1.0791,0.5621,0.1002,0.14022,0.21885,0.58111,0.136,0.25817,0.11786,0.14448
1.93,0.084455,0.25245,0.17468,0.24186,0.36653,0.16201,0.65786,0.14974,0.23235,0.48115,0.25824,0.60749,0.60035,0.42675,0.7364,0.52381,1.237,0.16271,0.24146,0.492,0.25151,0.15486,0.79356,1.313,0.22433,0.57215,0.4314,0.88708,0.75977,1.0951,0.56753,0.097793,0.13861,0.21595,0.58928,0.13411,0.25667,0.1153,0.14624
1.94,0.083316,0.25192,0.17447,0.24092,0.37013,0.16153,0.65597,0.14741,0.22619,0.48006,0.25524,0.60057,0.60729,0.41991,0.72997,0.51566,1.2282,0.16039,0.2416,0.48315,0.24337,0.15481,0.79546,1.2981,0.22277,0.57017,0.42924,0.89829,0.75423,1.1101,0.57345,0.098195,0.13655,0.21282,0.597,0.13221,0.25551,0.11259,0.14762
1.95,0.082188,0.25122,0.17426,0.23995,0.37362,0.16212,0.65395,0.145,0.22061,0.47898,0.25186,0.59366,0.61396,0.41322,0.72318,0.50747,1.2185,0.15793,0.24163,0.47437,0.23473,0.15468,0.79577,1.2826,0.22139,0.56818,0.42702,0.90885,0.74812,1.1243,0.58007,0.098369,0.13408,0.20945,0.60422,0.1305,0.25468,0.10979,0.14862
1.96,0.081128,0.25033,0.17405,0.23893,0.37699,0.16368,0.65178,0.14258,0.2156,0.47789,0.24965,0.58678,0.62034,0.40688,0.71607,0.50011,1.2081,0.15534,0.24158,0.46574,0.22573,0.15448,0.79459,1.2665,0.22022,0.5662,0.42479,0.91875,0.74146,1.1375,0.58736,0.098375,0.13123,0.20583,0.61094,0.12955,0.25418,0.10694,0.14923
1.97,0.080093,0.24925,0.17385,0.23785,0.38023,0.16631,0.64949,0.14024,0.21117,0.47679,0.24937,0.5801,0.62649,0.40056,0.70865,0.49353,1.1967,0.15264,0.24143,0.45713,0.22471,0.15421,0.79205,1.2498,0.21927,0.56422,0.42264,0.92815,0.7343,1.15,0.59531,0.098228,0.12801,0.20198,0.61722,0.12832,0.25396,0.10408,0.14943
1.98,0.079078,0.24799,0.17364,0.23673,0.38334,0.16854,0.64705,0.13808,0.2073,0.47568,0.24903,0.57344,0.63237,0.39426,0.70094,0.48708,1.1844,0.14986,0.24118,0.44863,0.2272,0.15387,0.78823,1.2326,0.21855,0.56225,0.42066,0.93691,0.72667,1.1617,0.6041,0.097934,0.12447,0.1979,0.62307,0.12684,0.254,0.10222,0.14921
1.99,0.078032,0.24658,0.17344,0.23557,0.38633,0.1704,0.64452,0.13616,0.20404,0.47455,0.2485,0.56679,0.63796,0.38798,0.69301,0.48054,1.1712,0.14702,0.24079,0.4401,0.2291,0.15348,0.78327,1.2149,0.21805,0.56029,0.41892,0.94506,0.71859,1.1726,0.61357,0.097517,0.12069,0.19362,0.62852,0.12516,0.25458,0.10027,0.14853
2,0.076958,0.245,0.17324,0.23943,0.38918,0.17186,0.64189,0.13458,0.20134,0.47637,0.24778,0.56025,0.64327,0.38172,0.68488,0.47405,1.1574,0.14414,0.24025,0.43482,0.2304,0.15304,0.77727,1.1969,0.21779,0.55835,0.41741,0.9526,0.71014,1.1828,0.62369,0.096948,0.11666,0.18916,0.63358,0.12332,0.25575,0.098276,0.14738
2.01,0.075861,0.24326,0.17305,0.24408,0.39189,0.17292,0.63914,0.1334,0.19914,0.47804,0.24683,0.55383,0.6483,0.3755,0.67659,0.4676,1.1429,0.14124,0.23953,0.43399,0.23113,0.15258,0.77034,1.1784,0.21774,0.55641,0.41606,0.95955,0.70138,1.1923,0.63453,0.09623,0.11354,0.18453,0.63831,0.12137,0.25711,0.097321,0.14573
2.02,0.074835,0.24141,0.17286,0.24853,0.39447,0.17361,0.63627,0.1327,0.19742,0.47961,0.24562,0.54742,0.65305,0.36932,0.66819,0.46111,1.1277,0.13835,0.2386,0.4332,0.2313,0.15207,0.7626,1.1597,0.21792,0.5545,0.41482,0.96594,0.69228,1.2013,0.64598,0.095377,0.11351,0.17977,0.64272,0.11933,0.25863,0.096407,0.14358
2.03,0.073785,0.2394,0.17267,0.25279,0.39692,0.17394,0.6333,0.13251,0.19615,0.48109,0.24419,0.54102,0.65751,0.36316,0.6597,0.45477,1.1119,0.13546,0.23746,0.43246,0.23094,0.15154,0.75416,1.1407,0.2183,0.55658,0.41365,0.97179,0.68287,1.2098,0.65792,0.094368,0.11356,0.17494,0.64684,0.11726,0.26028,0.095223,0.14405
2.04,0.073018,0.23726,0.1725,0.25684,0.39923,0.17393,0.63024,0.13287,0.19535,0.48246,0.2425,0.5348,0.66167,0.35705,0.65115,0.44841,1.0955,0.1326,0.23608,0.43176,0.23005,0.15099,0.74516,1.1215,0.21887,0.55996,0.41257,0.9772,0.67317,1.2176,0.67029,0.093239,0.1137,0.17004,0.65063,0.1156,0.26203,0.09494,0.14441
2.05,0.072283,0.23499,0.17233,0.26072,0.40142,0.17362,0.62711,0.13378,0.19497,0.48375,0.24058,0.52863,0.66554,0.35118,0.64257,0.44213,1.0787,0.12974,0.23449,0.43104,0.22864,0.15041,0.73565,1.1022,0.21962,0.56321,0.41158,0.98213,0.6633,1.2249,0.683,0.091959,0.1139,0.16516,0.65415,0.11579,0.26384,0.094309,0.14435
2.06,0.071589,0.23259,0.17217,0.2644,0.40347,0.17306,0.62388,0.13523,0.19494,0.48496,0.23843,0.52247,0.6691,0.34547,0.63406,0.43594,1.0613,0.12688,0.23265,0.43033,0.22672,0.14983,0.72579,1.0826,0.22053,0.56631,0.41068,0.98658,0.65332,1.2316,0.69594,0.090566,0.11414,0.1603,0.65739,0.11583,0.26568,0.093205,0.14383
2.07,0.070842,0.23006,0.17202,0.2679,0.40539,0.17232,0.62055,0.1372,0.19524,0.4861,0.23606,0.51636,0.67237,0.33979,0.62555,0.42976,1.0434,0.12398,0.23057,0.42956,0.22431,0.14924,0.71561,1.063,0.22157,0.56928,0.40984,0.99058,0.64316,1.2378,0.70901,0.089051,0.11542,0.15554,0.66038,0.11575,0.26752,0.091676,0.14289
2.08,0.070141,0.22743,0.17188,0.27122,0.40718,0.17143,0.61714,0.13964,0.19581,0.4872,0.23351,0.51042,0.67533,0.33413,0.61704,0.42373,1.025,0.12105,0.23075,0.42877,0.2214,0.14917,0.7052,1.0431,0.22272,0.57266,0.40903,0.99416,0.63287,1.2434,0.72208,0.087439,0.11845,0.15087,0.66311,0.11558,0.26935,0.090613,0.14153
2.09,0.069452,0.22469,0.17175,0.27437,0.40883,0.17216,0.61363,0.14337,0.19664,0.48825,0.23077,0.50449,0.678,0.32851,0.60854,0.41776,1.015,0.11808,0.23161,0.42789,0.21806,0.14865,0.69463,1.0232,0.22398,0.57811,0.40822,0.99733,0.62268,1.2485,0.73503,0.085761,0.12125,0.14635,0.66559,0.11537,0.27113,0.089708,0.13981
2.1,0.068814,0.22183,0.17164,0.27733,0.41035,0.17337,0.61006,0.14723,0.19769,0.48929,0.22789,0.49858,0.68039,0.32292,0.60007,0.41184,1.0051,0.11508,0.23247,0.42694,0.21429,0.14759,0.68397,1.003,0.2253,0.58317,0.40739,1.0001,0.6124,1.253,0.74786,0.084048,0.12376,0.14201,0.66782,0.11514,0.27285,0.088793,0.13779
2.11,0.068174,0.21889,0.17153,0.28013,0.41174,0.17428,0.60642,0.15097,0.19895,0.49033,0.22489,0.49276,0.6825,0.31737,0.59162,0.40608,0.99472,0.11206,0.23334,0.42587,0.21012,0.14689,0.67326,0.98278,0.22667,0.58781,0.40651,1.0025,0.60212,1.2569,0.76029,0.082334,0.12594,0.14258,0.66982,0.11496,0.27448,0.08788,0.1355
2.12,0.067548,0.21584,0.17143,0.28274,0.41301,0.1749,0.60269,0.15455,0.20036,0.49138,0.22179,0.48706,0.68433,0.31184,0.58329,0.40038,0.98393,0.10902,0.23421,0.42469,0.2056,0.14631,0.66254,0.96229,0.22806,0.59208,0.4056,1.0046,0.59197,1.2604,0.77225,0.080659,0.12774,0.14497,0.67158,0.11487,0.276,0.086979,0.13308
2.13,0.066901,0.2127,0.17133,0.2852,0.41415,0.17521,0.59888,0.15796,0.20189,0.49247,0.21866,0.48137,0.68589,0.30635,0.57503,0.39475,0.97273,0.10597,0.2351,0.42339,0.20617,0.14573,0.65183,0.94165,0.22946,0.59595,0.40462,1.0062,0.58177,1.2634,0.78373,0.079046,0.12915,0.14675,0.67315,0.11489,0.27742,0.087236,0.13058
2.14,0.066201,0.20947,0.17121,0.28748,0.41516,0.1752,0.595,0.16117,0.2035,0.49359,0.21561,0.4757,0.68718,0.3009,0.56683,0.38929,0.96114,0.10464,0.23598,0.42194,0.20894,0.14514,0.6412,0.92073,0.23084,0.59947,0.40356,1.0075,0.57184,1.2662,0.79446,0.077497,0.13014,0.14795,0.67448,0.11498,0.2787,0.089322,0.12813
2.15,0.065451,0.20618,0.17107,0.28961,0.41604,0.1749,0.59106,0.16435,0.20517,0.49471,0.21287,0.47016,0.68821,0.29547,0.55868,0.38388,0.94918,0.10374,0.23688,0.42036,0.21724,0.14454,0.63063,0.89961,0.23219,0.60262,0.40246,1.0084,0.56191,1.2685,0.80452,0.076042,0.13078,0.14858,0.67563,0.11514,0.27985,0.091125,0.12581
2.16,0.064667,0.20281,0.17092,0.29157,0.41679,0.17431,0.58707,0.16824,0.20688,0.49581,0.21032,0.46469,0.689,0.29029,0.55059,0.37857,0.93687,0.10283,0.23778,0.41862,0.22525,0.14395,0.62017,0.8782,0.23347,0.60545,0.40129,1.0091,0.55223,1.2705,0.81371,0.074658,0.13107,0.14871,0.67657,0.11531,0.28086,0.092624,0.12373
2.17,0.063928,0.19938,0.17075,0.29338,0.41742,0.17345,0.58301,0.17208,0.20859,0.49684,0.20775,0.45924,0.68954,0.28518,0.5426,0.3734,0.92421,0.1019,0.2387,0.41674,0.23294,0.14336,0.60979,0.85652,0.23469,0.60794,0.40006,1.012,0.54269,1.2721,0.82193,0.073344,0.13107,0.14836,0.67736,0.11544,0.28171,0.093823,0.12193
2.18,0.06315,0.19589,0.17057,0.29503,0.41793,0.17236,0.57888,0.17582,0.21029,0.49779,0.20509,0.45381,0.68984,0.28008,0.53468,0.36829,0.91122,0.10098,0.23962,0.41468,0.2403,0.14277,0.59952,0.83462,0.23583,0.61012,0.3988,1.0154,0.53336,1.2733,0.83174,0.072073,0.13086,0.14758,0.67795,0.1155,0.28243,0.094741,0.12047
2.19,0.062337,0.19236,0.17036,0.29652,0.41831,0.17104,0.57469,0.17946,0.21197,0.49863,0.2023,0.44854,0.68991,0.27502,0.52681,0.36329,0.89802,0.10004,0.24056,0.41249,0.2473,0.14218,0.58933,0.81245,0.23686,0.61198,0.39749,1.0182,0.52426,1.274,0.84259,0.07082,0.1305,0.14638,0.6784,0.11546,0.28298,0.095405,0.11936
2.2,0.061493,0.18879,0.17013,0.29785,0.41857,0.16952,0.57044,0.18295,0.21361,0.49938,0.19936,0.4433,0.68977,0.26997,0.51897,0.35839,0.88454,0.099095,0.24151,0.41013,0.25393,0.14162,0.57925,0.79006,0.23778,0.61354,0.39613,1.0204,0.51536,1.2743,0.85237,0.069562,0.13008,0.14481,0.67863,0.11531,0.28339,0.095853,0.11861
2.21,0.060623,0.18519,0.16988,0.29903,0.41872,0.16782,0.56614,0.1863,0.21519,0.49999,0.19628,0.43808,0.68944,0.26496,0.51116,0.35355,0.87076,0.098147,0.24247,0.40764,0.26017,0.14105,0.56923,0.76751,0.23858,0.61479,0.39474,1.0222,0.50673,1.2742,0.861,0.068261,0.12965,0.14291,0.67869,0.11502,0.28365,0.096551,0.11991
2.22,0.05973,0.18174,0.16961,0.30004,0.41875,0.16596,0.56178,0.18946,0.21669,0.50047,0.19307,0.43291,0.68892,0.26216,0.50338,0.34884,0.85667,0.097189,0.24344,0.40497,0.26596,0.14182,0.55928,0.74486,0.23924,0.61572,0.39331,1.0235,0.49831,1.2737,0.86844,0.066908,0.12924,0.14073,0.67856,0.11459,0.28376,0.0972,0.12199
2.23,0.058818,0.18141,0.16931,0.30088,0.41866,0.16504,0.55735,0.19245,0.21809,0.50085,0.18973,0.42787,0.68819,0.26102,0.49562,0.34417,0.84232,0.096235,0.24442,0.40221,0.2713,0.14395,0.54937,0.73047,0.23977,0.61637,0.39181,1.0243,0.49016,1.2728,0.87462,0.065468,0.12888,0.13834,0.67825,0.11476,0.28374,0.097702,0.12387
2.24,0.057891,0.18105,0.169,0.30156,0.41846,0.16421,0.55286,0.19525,0.21937,0.50108,0.18629,0.42285,0.68729,0.25999,0.48789,0.33962,0.82792,0.09527,0.24542,0.39928,0.27624,0.14604,0.53949,0.71642,0.24016,0.61671,0.39028,1.0245,0.48224,1.2724,0.87947,0.06612,0.12856,0.13578,0.67776,0.11662,0.28358,0.098059,0.12554
2.25,0.056952,0.18066,0.16866,0.30207,0.41815,0.1632,0.54834,0.19787,0.22053,0.50117,0.18275,0.41785,0.68619,0.25899,0.48023,0.33512,0.81324,0.094302,0.24642,0.39627,0.28131,0.14813,0.52963,0.70199,0.2404,0.61675,0.38866,1.0244,0.47457,1.274,0.88302,0.066889,0.12827,0.13313,0.67707,0.11804,0.28329,0.098265,0.127
2.26,0.056005,0.18023,0.1683,0.30244,0.41774,0.16204,0.54375,0.20029,0.22161,0.50111,0.17912,0.41296,0.68493,0.25798,0.47305,0.33072,0.7983,0.093331,0.24743,0.39312,0.28626,0.15019,0.51977,0.68721,0.2405,0.61651,0.38699,1.0238,0.46715,1.275,0.88521,0.067695,0.12795,0.13041,0.6762,0.11899,0.28288,0.098314,0.12826
2.27,0.055102,0.17978,0.16792,0.30264,0.41722,0.16073,0.53911,0.20252,0.22256,0.50095,0.17542,0.40813,0.6835,0.25696,0.46792,0.32639,0.78336,0.092352,0.24845,0.38988,0.29094,0.15222,0.50992,0.67217,0.24045,0.616,0.38523,1.0226,0.45997,1.2753,0.88594,0.068511,0.12757,0.12985,0.67511,0.11946,0.28237,0.098188,0.12932
2.28,0.054203,0.1793,0.16752,0.30269,0.41659,0.15929,0.53441,0.20458,0.22337,0.50065,0.17165,0.40333,0.68194,0.25593,0.46282,0.32212,0.76824,0.091375,0.24948,0.38656,0.29539,0.15419,0.50004,0.65689,0.24024,0.6152,0.38338,1.021,0.45305,1.2753,0.8852,0.069309,0.12704,0.12906,0.67385,0.11946,0.28174,0.09787,0.13019
2.29,0.053505,0.1788,0.16711,0.30258,0.41587,0.15773,0.5297,0.20647,0.22403,0.50021,0.16783,0.39857,0.68022,0.25489,0.45774,0.31797,0.7529,0.09039,0.2505,0.38315,0.29967,0.15606,0.49013,0.64144,0.23989,0.61413,0.38143,1.0188,0.44636,1.2746,0.88302,0.070065,0.12631,0.12785,0.67236,0.11901,0.28102,0.097355,0.13086
2.3,0.053195,0.17827,0.16667,0.30233,0.41504,0.15606,0.52493,0.2082,0.22453,0.49965,0.16399,0.39393,0.67835,0.25384,0.45263,0.31384,0.73767,0.089871,0.25152,0.37968,0.30386,0.15781,0.48016,0.6259,0.23939,0.61282,0.37939,1.0163,0.43991,1.2734,0.87944,0.070759,0.12533,0.12628,0.67071,0.11814,0.28021,0.096643,0.13136
2.31,0.052745,0.17771,0.16623,0.30193,0.41413,0.15429,0.52013,0.20977,0.22494,0.4996,0.16011,0.38931,0.67636,0.25278,0.4475,0.30982,0.72224,0.089353,0.25254,0.37614,0.30782,0.15945,0.47012,0.61033,0.23876,0.61128,0.37726,1.0135,0.43368,1.2716,0.87434,0.071373,0.12406,0.12437,0.66885,0.11784,0.27932,0.095739,0.1317
2.32,0.05217,0.17713,0.16578,0.30139,0.41312,0.15243,0.51529,0.21122,0.2252,0.50495,0.15624,0.38472,0.67426,0.25171,0.44239,0.30587,0.70684,0.088845,0.25355,0.37259,0.31147,0.16095,0.45998,0.59484,0.238,0.60951,0.37502,1.0102,0.42767,1.2696,0.86773,0.071917,0.12249,0.12218,0.66684,0.11832,0.27835,0.094662,0.13189
2.33,0.051548,0.17652,0.16532,0.30072,0.41202,0.15112,0.51043,0.21256,0.22529,0.50992,0.15237,0.38024,0.67204,0.25063,0.4373,0.30195,0.69142,0.088343,0.25475,0.36899,0.31477,0.16232,0.44976,0.57949,0.23711,0.60754,0.37269,1.0066,0.42189,1.267,0.85969,0.072375,0.12064,0.11973,0.66461,0.11868,0.27731,0.093451,0.13195
2.34,0.050838,0.17589,0.16555,0.29993,0.41084,0.14973,0.50556,0.21379,0.22521,0.51452,0.15069,0.3758,0.67127,0.2496,0.43218,0.29817,0.67595,0.087844,0.25669,0.36537,0.31774,0.16357,0.43943,0.56437,0.23609,0.60538,0.37027,1.0026,0.41627,1.264,0.85025,0.072729,0.11853,0.11707,0.66223,0.11891,0.2762,0.092142,0.13188
2.35,0.050044,0.17524,0.16583,0.29904,0.40957,0.14826,0.50068,0.21494,0.22503,0.51876,0.14987,0.37138,0.67703,0.24863,0.42704,0.29443,0.66061,0.087346,0.25819,0.36174,0.32038,0.16468,0.429,0.54961,0.23497,0.60302,0.36774,0.99823,0.4109,1.2605,0.83936,0.072986,0.11616,0.1142,0.65966,0.11902,0.27504,0.090789,0.1317
2.36,0.049185,0.17456,0.1661,0.29806,0.40823,0.14673,0.49579,0.21603,0.22471,0.52265,0.14905,0.36708,0.68247,0.24765,0.42189,0.29073,0.6452,0.086861,0.25927,0.35809,0.32314,0.16566,0.41848,0.53523,0.23374,0.60051,0.36512,0.99365,0.40568,1.2566,0.84076,0.073155,0.11351,0.11117,0.65693,0.11899,0.27383,0.089443,0.13142
2.37,0.04831,0.17387,0.16639,0.29701,0.40682,0.14515,0.49089,0.21708,0.22423,0.52619,0.14823,0.36281,0.6876,0.24665,0.41679,0.28716,0.63,0.086377,0.2599,0.35448,0.32711,0.16651,0.41389,0.52133,0.23242,0.59781,0.36241,0.98872,0.40064,1.2525,0.84454,0.073229,0.11177,0.10831,0.65404,0.11884,0.27256,0.088159,0.13107
2.38,0.047407,0.17316,0.16667,0.29593,0.40533,0.14351,0.48599,0.2181,0.22359,0.52942,0.14742,0.35856,0.69242,0.24564,0.41166,0.28362,0.61476,0.085896,0.26009,0.35086,0.33088,0.16724,0.41492,0.50798,0.23102,0.59494,0.35961,0.98347,0.39577,1.2479,0.84786,0.073194,0.11082,0.10714,0.65097,0.11856,0.27125,0.086986,0.13064
2.39,0.046476,0.17242,0.16696,0.29482,0.40378,0.14182,0.48107,0.21912,0.22288,0.53238,0.14662,0.35443,0.69694,0.24461,0.4065,0.28014,0.60238,0.085419,0.26046,0.34727,0.33446,0.16784,0.41589,0.49525,0.22954,0.59194,0.35673,0.97791,0.39102,1.2429,0.85056,0.073029,0.11024,0.10633,0.64774,0.11815,0.2699,0.085963,0.13017
2.4,0.045532,0.17167,0.16725,0.29369,0.40216,0.14009,0.47615,0.22015,0.22201,0.53505,0.14582,0.35033,0.70115,0.24357,0.40132,0.27677,0.5929,0.08495,0.26141,0.34371,0.33788,0.16833,0.41679,0.48317,0.22801,0.58877,0.35377,0.97206,0.38644,1.2375,0.85268,0.072713,0.10953,0.10543,0.64433,0.11764,0.26852,0.08512,0.12967
2.41,0.044608,0.17089,0.16752,0.29253,0.40049,0.13832,0.47122,0.22122,0.22099,0.5375,0.14502,0.34626,0.70506,0.24251,0.39614,0.27344,0.58349,0.084482,0.26235,0.34018,0.34115,0.16871,0.41758,0.47179,0.22643,0.58548,0.35075,0.966,0.38197,1.2318,0.85433,0.072241,0.10864,0.10445,0.64073,0.11703,0.26711,0.084461,0.12916
2.42,0.043696,0.1701,0.16777,0.29136,0.39876,0.13652,0.46628,0.22233,0.21991,0.53971,0.14422,0.34228,0.70868,0.24143,0.39096,0.27015,0.57421,0.084016,0.26328,0.33668,0.34429,0.16901,0.41827,0.46116,0.22482,0.58209,0.34767,0.95979,0.37758,1.2259,0.85536,0.071727,0.10759,0.10341,0.63694,0.11635,0.26568,0.083983,0.12869
2.43,0.042802,0.16929,0.16801,0.29018,0.397,0.13469,0.46134,0.2235,0.21868,0.54171,0.14343,0.33833,0.71203,0.24034,0.38585,0.26698,0.56505,0.083557,0.2642,0.33324,0.34726,0.16922,0.41882,0.45128,0.2232,0.57864,0.34453,0.95337,0.37334,1.2197,0.85586,0.071695,0.10639,0.1023,0.63298,0.11565,0.26422,0.083662,0.12838
2.44,0.042089,0.16846,0.16822,0.28899,0.3952,0.13283,0.4564,0.22475,0.21733,0.54351,0.14265,0.3344,0.71511,0.23923,0.38368,0.26384,0.55597,0.083102,0.26511,0.32982,0.35006,0.16939,0.41924,0.44215,0.22157,0.57513,0.34134,0.94674,0.36917,1.2132,0.85586,0.071506,0.10507,0.10113,0.62884,0.11498,0.26275,0.083462,0.12825
