Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
1.75,19.077,12.321,15.705,9.5017,7.4946,8.7208,7.4969,6.9186,28.624,21.643,20.781,9.5533,10.986,15.458,12.356,22.345,13.989,16.555,36.756,20.663,19.109,17.475,17.781,44.179,7.9381,23.359,21.515,13.137,21.296,28.224,8.6304,9.7576,8.0659,15.902,19.527,13.036,20.392,12.536,11.249,9.6745
1.76,19.09,12.145,15.909,9.5356,7.5733,8.9454,7.5108,7.0674,29.104,21.508,20.996,9.5305,11.006,15.538,12.517,22.35,14.043,16.25,37.43,20.491,19.16,17.571,17.954,44.207,7.9583,23.581,21.35,13.047,21.805,28.484,8.5726,9.8223,8.0698,16.288,19.756,12.972,20.386,12.447,11.4,9.7714
1.77,19.109,11.958,16.138,9.5667,7.66,9.1767,7.5236,7.217,29.557,21.383,21.209,9.5073,11.028,15.62,12.677,22.35,14.216,15.916,38.089,20.32,19.194,17.663,18.128,44.173,7.9777,23.801,21.162,12.92,22.327,28.738,8.477,9.8826,8.0606,16.656,19.971,12.92,20.371,12.346,11.574,9.862
1.78,19.121,11.759,16.381,9.6675,7.7465,9.4138,7.5334,7.367,29.985,21.26,21.42,9.4839,11.053,15.706,12.835,22.352,14.621,15.632,38.731,20.153,19.215,17.752,18.3,44.585,7.9963,24.012,20.96,12.839,22.909,28.986,8.3466,9.941,8.0385,17.004,20.171,12.88,20.349,12.444,11.778,9.9457
1.79,19.129,11.555,16.636,9.8042,7.8314,9.6567,7.542,7.517,30.384,21.145,21.629,9.4617,11.082,15.796,12.992,22.353,15.059,15.345,39.354,19.988,19.23,17.84,18.471,45.049,8.0144,24.354,20.767,12.974,23.459,29.228,8.188,9.9988,8.0031,17.326,20.356,12.851,20.317,12.537,11.992,10.023
1.8,19.141,11.347,16.902,9.9348,7.9138,9.904,7.5481,7.6669,30.747,21.194,21.834,9.4419,11.114,15.892,13.148,22.35,15.511,15.03,39.955,19.828,19.245,17.925,18.639,45.473,8.0315,24.892,20.588,13.114,23.976,29.466,8.0081,10.058,7.9548,17.623,20.525,12.833,20.279,12.622,12.215,10.094
1.81,19.147,11.128,17.177,10.06,7.9948,10.156,7.5529,7.8168,31.073,21.437,22.036,9.422,11.151,15.994,13.302,22.342,15.974,14.687,40.531,19.668,20.013,18.01,18.803,45.861,8.0476,25.434,20.387,13.254,24.459,29.72,7.8122,10.119,7.8926,17.891,20.803,12.825,20.232,12.702,12.444,10.158
1.82,19.15,10.898,17.459,10.182,8.0734,10.412,7.5554,7.9664,31.36,21.676,22.233,9.4021,11.192,16.103,13.456,22.336,16.449,14.319,41.082,19.515,21.017,18.095,18.963,46.211,8.0615,25.975,20.176,13.393,24.907,30.525,7.6077,10.182,7.8179,18.134,21.088,12.827,20.177,12.774,12.68,10.217
1.83,19.156,10.657,17.745,10.3,8.1503,10.671,7.5568,8.1155,31.608,21.91,22.427,9.3824,11.238,16.219,13.609,22.329,16.935,14.097,41.605,19.362,21.991,18.18,19.119,46.525,8.0731,26.519,20.209,13.526,25.321,31.339,7.3995,10.246,7.7301,18.353,21.369,12.836,20.115,12.841,12.92,10.27
1.84,19.155,10.405,18.032,10.413,8.2254,10.933,7.5557,8.2638,31.815,22.141,22.616,9.3629,11.289,16.338,13.761,22.318,17.43,14.279,42.105,19.213,22.928,18.265,19.271,46.806,8.0824,27.062,20.181,13.651,25.702,32.148,7.1848,10.311,7.7521,18.718,21.643,12.852,20.047,12.9,13.163,10.317
1.85,19.155,10.145,18.318,10.523,8.2983,11.197,7.554,8.4114,31.983,22.367,22.801,9.3437,11.346,16.462,13.912,22.303,17.93,14.457,42.576,19.066,23.823,18.35,19.417,47.056,8.0903,27.6,20.101,13.773,26.05,32.953,7.0436,10.374,7.8009,19.063,21.911,12.874,19.971,12.954,13.408,10.36
1.86,19.154,9.8799,18.599,10.63,8.3694,11.464,7.5498,8.5579,32.11,22.588,22.98,9.3249,11.408,16.589,14.064,22.291,18.43,14.631,43.015,18.92,24.668,18.436,19.561,47.272,8.0969,28.132,19.972,13.884,26.364,33.747,7.0681,10.437,7.8407,19.386,22.171,12.901,19.889,13.001,13.656,10.396
1.87,19.148,9.6106,18.875,10.734,8.438,11.733,7.545,8.7033,32.199,22.803,23.154,9.3065,11.475,16.718,14.216,22.277,18.931,14.803,43.421,18.777,25.458,18.524,19.7,47.454,8.1033,28.655,19.786,13.988,26.645,34.527,7.0846,10.497,7.8718,19.684,22.425,12.931,19.801,13.041,13.903,10.427
1.88,19.144,9.3489,19.161,10.835,8.5048,12.003,7.5382,8.8474,32.251,23.012,23.322,9.2888,11.547,16.85,14.37,22.258,19.429,14.971,43.792,18.634,26.191,18.612,19.835,47.607,8.1099,29.167,19.558,14.086,26.894,35.293,7.0887,10.557,7.8943,19.956,22.672,12.962,19.709,13.076,14.149,10.45
1.89,19.137,9.1081,19.436,10.93,8.5702,12.274,7.5301,8.9901,32.268,23.217,23.483,9.2717,11.624,16.985,14.527,22.237,19.927,15.135,44.125,18.495,26.863,18.7,19.968,47.727,8.1179,29.669,19.284,14.172,27.112,36.047,7.0874,10.614,7.9082,20.202,22.912,13.017,19.613,13.105,14.395,10.468
1.9,19.126,8.8702,19.697,11.016,8.6344,12.546,7.521,9.1313,32.254,23.417,23.639,9.2553,11.705,17.122,14.687,22.219,20.421,15.296,44.429,18.355,27.473,18.79,20.098,47.812,8.1279,30.159,18.962,14.253,27.299,36.89,7.0738,10.67,7.9135,20.423,23.146,13.082,19.512,13.127,14.639,10.48
1.91,19.118,8.7022,19.942,11.092,8.6971,12.818,7.5099,9.271,32.211,23.611,23.789,9.2396,11.791,17.26,14.851,22.197,20.913,15.454,44.693,18.216,28.02,18.88,20.226,47.864,8.1408,30.807,18.61,14.326,27.458,37.922,7.0554,10.726,7.9096,20.622,23.373,13.148,19.409,13.144,14.88,10.488
1.92,19.106,8.6486,20.168,11.157,8.7583,13.091,7.4985,9.4089,32.142,23.8,23.932,9.2249,11.881,17.4,15.017,22.172,21.402,15.61,44.917,18.077,28.506,18.97,20.353,47.884,8.1574,31.578,18.215,14.386,27.591,38.934,7.0568,10.782,7.8963,20.967,23.592,13.214,19.302,13.155,15.119,10.492
1.93,19.091,8.5832,20.375,11.214,8.8177,13.363,7.4854,9.5451,32.051,23.984,24.069,9.211,11.974,17.542,15.184,22.148,21.888,15.762,45.1,17.937,28.932,19.061,20.747,47.869,8.1788,32.341,17.788,14.44,27.7,39.924,7.1196,10.839,7.8731,21.484,23.805,13.279,19.192,13.16,15.354,10.494
1.94,19.079,8.5066,20.561,11.266,8.8749,13.634,7.471,9.6794,31.94,24.164,24.2,9.1981,12.07,17.684,15.353,22.123,22.371,15.913,45.244,17.798,29.302,19.15,21.29,47.818,8.2061,33.09,17.331,14.488,27.783,40.893,7.1903,10.899,7.8395,21.992,24.01,13.341,19.078,13.159,15.586,10.491
1.95,19.061,8.4213,20.738,11.31,8.9303,13.905,7.4561,9.8118,31.813,24.338,24.325,9.1861,12.169,17.826,15.523,22.094,22.85,16.061,45.351,17.655,29.616,19.237,21.824,47.737,8.2397,33.825,16.843,14.524,27.843,41.842,7.2708,10.962,7.7951,22.488,24.209,13.401,18.961,13.152,15.814,10.483
1.96,19.042,8.3287,20.908,11.345,8.9837,14.175,7.6435,9.9424,31.673,24.507,24.443,9.1753,12.27,17.969,15.694,22.063,23.325,16.208,45.424,17.512,29.877,19.325,22.351,47.622,8.2803,34.545,16.333,14.55,27.879,42.77,7.3619,11.029,7.7394,22.971,24.399,13.457,18.84,13.14,16.038,10.471
1.97,19.024,8.2286,21.056,11.372,9.0348,14.443,7.8323,10.071,31.523,24.671,24.557,9.1655,12.373,18.111,15.865,22.035,23.797,16.353,45.456,17.364,30.086,19.409,22.869,47.474,8.329,35.256,15.799,14.574,27.892,43.683,7.4611,11.101,7.6723,23.445,24.583,13.508,18.717,13.122,16.258,10.453
1.98,19.002,8.1208,21.181,11.391,9.0835,14.709,8.0172,10.198,31.366,24.828,24.665,9.1569,12.477,18.253,16.038,22.004,24.265,16.496,45.447,17.214,30.246,19.491,23.378,47.297,8.386,35.951,15.436,14.587,27.883,44.576,7.5661,11.177,7.5937,23.908,24.759,13.553,18.592,13.098,16.473,10.431
1.99,18.978,8.008,21.285,11.402,9.1307,14.974,8.1984,10.324,31.206,24.982,24.766,9.1494,12.582,18.394,16.211,21.969,24.727,16.638,45.397,17.058,30.359,19.569,23.879,47.091,8.4517,36.63,15.375,14.589,27.852,45.45,7.676,11.259,7.5049,24.361,24.928,13.593,18.464,13.069,16.683,10.405
2,18.955,7.8893,21.366,11.407,9.3736,15.236,8.3763,10.448,31.044,25.13,24.864,9.1431,12.686,18.65,16.386,21.934,25.184,16.778,45.312,17.024,30.43,19.643,24.371,46.858,8.5264,37.295,15.312,14.585,27.802,46.307,7.7873,11.346,7.4057,24.805,25.087,13.626,18.334,13.035,16.888,10.376
2.01,18.928,7.7679,21.436,11.407,9.6516,15.497,8.5513,10.571,30.887,25.273,24.955,9.1381,12.792,18.903,16.56,21.9,25.636,16.917,45.194,17.161,30.462,19.713,24.856,46.599,8.6102,37.944,15.242,14.577,27.735,47.147,7.8989,11.438,7.2967,25.24,25.239,13.652,18.204,12.995,17.089,10.344
2.02,18.897,7.6432,21.505,11.401,9.9257,15.754,8.7236,10.693,30.737,25.411,25.043,9.1343,12.898,19.154,16.736,21.862,26.081,17.055,45.038,17.301,30.456,19.778,25.332,46.317,8.7031,38.577,15.172,14.557,27.648,47.977,8.0048,11.535,7.1797,25.669,25.382,13.671,18.072,12.95,17.284,10.31
2.03,18.87,7.5186,21.553,11.389,10.196,16.009,8.8933,10.817,30.595,25.544,25.126,9.1317,13.002,19.404,16.912,21.822,26.52,17.191,44.846,17.443,30.418,20.189,25.8,46.01,8.8048,39.196,15.094,14.527,27.543,48.794,8.0995,11.644,7.056,26.089,25.517,13.681,17.939,12.901,17.475,10.273
2.04,18.838,7.3945,21.584,11.369,10.462,16.262,9.0602,10.945,30.464,25.671,25.207,9.1305,13.106,19.652,17.088,21.784,26.951,17.325,44.621,17.586,30.352,20.727,26.261,45.683,8.9151,39.804,15.013,14.494,27.42,49.596,8.1784,11.76,6.9263,26.501,25.644,13.684,17.805,12.847,17.66,10.236
2.05,18.802,7.272,21.601,11.34,10.724,16.511,9.2241,11.089,30.346,25.794,25.285,9.1306,13.21,19.898,17.265,21.744,27.375,17.458,44.368,17.73,30.259,21.245,26.714,45.335,9.0334,40.397,14.928,14.455,27.283,50.382,8.2403,11.88,6.7936,26.907,25.762,13.679,17.672,12.788,17.84,10.197
2.06,18.768,7.1527,21.625,11.301,10.982,16.758,9.3849,11.238,30.246,25.913,25.36,9.132,13.312,20.143,17.44,21.701,27.791,17.59,44.081,17.874,30.146,21.743,27.159,44.966,9.1595,40.977,14.835,14.405,27.136,51.153,8.2853,12.003,6.6581,27.305,25.872,13.665,17.539,12.726,18.015,10.158
2.07,18.732,7.039,21.634,11.253,11.236,17.002,9.5424,11.389,30.166,26.025,25.436,9.1347,13.414,20.387,17.615,21.656,28.198,17.722,43.76,18.015,30.012,22.218,27.597,44.579,9.2922,41.544,14.74,14.345,26.973,51.912,8.313,12.13,6.5231,27.696,25.973,13.642,17.407,12.659,18.185,10.118
2.08,18.691,6.931,21.644,11.197,11.485,17.242,9.6967,11.541,30.105,26.133,25.512,9.1387,13.514,20.63,17.789,21.614,28.597,17.854,43.405,18.157,29.862,22.671,28.027,44.17,9.4313,42.098,14.642,14.284,26.799,52.653,8.364,12.261,6.3887,28.08,26.067,13.611,17.276,12.589,18.349,10.077
2.09,18.651,7.0023,21.652,11.132,11.73,17.479,9.8484,11.692,30.063,26.235,25.59,9.1441,13.614,20.875,17.961,21.569,28.987,17.986,43.396,18.294,29.698,23.101,28.45,43.744,9.5758,42.639,14.535,14.216,26.622,53.376,8.591,12.399,6.2571,28.456,26.152,13.572,17.147,12.515,18.508,10.036
2.1,18.61,7.1125,21.658,11.061,11.97,17.712,9.9974,11.843,30.044,26.332,25.669,9.1508,13.713,21.12,18.132,21.52,29.368,18.12,43.383,18.428,29.522,23.51,28.865,43.294,9.7245,43.168,14.425,14.138,26.433,54.082,8.8073,12.543,6.1297,28.825,26.292,13.524,17.02,12.438,18.662,9.994
2.11,18.565,7.218,21.667,10.987,12.207,17.942,10.144,11.994,30.049,26.425,25.75,9.1588,13.812,21.366,18.302,21.472,29.74,18.255,43.345,18.557,29.338,23.898,29.273,42.825,9.8771,43.685,14.314,14.051,26.238,54.771,9.0076,12.694,6.213,29.188,26.436,13.467,16.894,12.358,18.811,9.9514
2.12,18.518,7.3186,21.666,10.911,12.438,18.168,10.289,12.143,30.075,26.512,25.832,9.1682,13.91,21.615,18.47,21.425,30.103,18.389,43.282,18.682,29.145,24.265,29.672,42.331,10.032,44.19,14.195,13.964,26.041,55.444,9.1949,12.854,6.3771,29.543,26.573,13.403,16.771,12.275,18.954,9.9079
2.13,18.473,7.4147,21.665,10.834,12.664,18.391,10.432,12.29,30.122,26.594,25.914,9.1789,14.009,21.869,18.636,21.375,30.457,18.526,43.194,18.801,28.945,24.613,30.064,41.814,10.189,44.681,14.071,13.87,25.834,56.102,9.3643,13.025,6.5167,29.892,26.704,13.366,16.651,12.189,19.091,9.8636
2.14,18.424,7.5071,21.669,10.823,12.886,18.609,10.574,12.436,30.192,26.67,25.996,9.1909,14.108,22.125,18.801,21.323,30.802,18.662,43.082,18.913,28.741,24.942,30.448,41.27,10.347,45.159,13.945,13.767,25.632,56.753,9.5169,13.207,6.6314,30.233,26.829,13.358,16.532,12.1,19.223,9.819
2.15,18.372,7.5945,21.666,10.862,13.103,18.823,10.713,12.58,30.284,26.742,26.076,9.2042,14.208,22.383,18.963,21.272,31.137,18.8,42.944,19.019,28.532,25.249,30.823,40.701,10.505,45.625,13.817,13.659,25.423,57.393,9.6526,13.475,6.7223,30.568,26.95,13.341,16.418,12.009,19.35,9.7746
2.16,18.322,7.6768,21.656,10.9,13.315,19.033,10.851,12.722,30.393,26.809,26.156,9.2189,14.309,22.641,19.124,21.22,31.463,18.94,42.782,19.116,28.32,25.533,31.19,40.103,10.662,46.079,13.682,13.548,25.218,58.019,9.7688,13.759,6.7907,30.896,27.066,13.316,16.306,11.917,19.471,9.7332
2.17,18.269,7.754,21.643,10.934,13.521,19.239,10.988,12.862,30.517,26.87,26.234,9.2348,14.412,22.899,19.283,21.166,31.78,19.081,42.596,19.207,28.104,25.793,31.548,39.476,10.817,46.643,13.542,13.531,25.012,58.63,9.871,14.04,6.8379,31.219,27.176,13.284,16.198,11.822,19.587,9.6953
2.18,18.213,7.8263,21.644,10.966,13.723,19.44,11.122,13,30.659,26.927,26.311,9.2519,14.516,23.154,19.441,21.109,32.088,19.222,42.385,19.289,27.887,26.027,31.898,38.822,10.969,47.232,13.402,13.525,24.809,59.226,9.9566,14.314,6.8645,31.535,27.282,13.332,16.093,11.725,19.698,9.66
2.19,18.157,7.8955,21.64,10.995,13.919,19.637,11.255,13.136,30.816,26.977,26.386,9.2704,14.624,23.407,19.596,21.056,32.386,19.363,42.155,19.364,27.665,26.236,32.239,38.138,11.119,47.797,13.258,13.517,24.61,59.805,10.029,14.577,6.8714,31.846,27.384,13.409,15.992,11.627,19.802,9.6265
2.2,18.101,7.9601,21.632,11.022,14.11,19.829,11.385,13.27,30.981,27.023,26.46,9.29,14.734,23.657,19.75,21,32.676,19.504,41.903,19.429,27.44,26.419,32.571,37.427,11.264,48.337,13.109,13.512,24.414,60.368,10.143,14.819,6.8599,32.148,27.482,13.478,15.894,11.527,19.901,9.5933
2.21,18.041,8.02,21.621,11.047,14.295,20.016,11.513,13.402,31.155,27.064,26.533,9.3109,14.846,23.902,19.901,20.942,32.958,19.643,41.625,19.487,27.211,26.578,32.896,36.69,11.405,48.863,12.962,13.522,24.224,60.914,10.249,15.034,6.8314,32.444,27.576,13.538,15.802,11.425,19.994,9.5596
2.22,17.98,8.0756,21.608,11.068,14.473,20.199,11.638,13.531,31.336,27.099,26.605,9.3329,14.96,24.141,20.05,20.883,33.231,19.781,41.324,19.535,26.978,26.714,33.212,35.93,11.54,49.37,12.893,13.546,24.037,61.441,10.343,15.293,6.7885,32.732,27.667,13.591,15.713,11.323,20.082,9.5239
2.23,17.921,8.1275,21.598,11.088,14.645,20.377,11.76,13.658,31.522,27.128,26.677,9.3562,15.074,24.378,20.197,20.826,33.496,19.916,40.998,19.577,26.739,26.824,33.52,35.554,11.67,49.854,12.823,13.571,23.857,61.951,10.424,15.635,6.7333,33.013,27.753,13.636,15.629,11.219,20.164,9.4859
2.24,17.857,8.1766,21.598,11.106,14.81,20.551,11.879,13.782,31.709,27.151,26.748,9.3806,15.191,24.608,20.342,20.766,33.753,20.05,40.659,19.609,26.495,26.907,33.82,35.184,11.794,50.315,12.752,13.596,23.683,62.49,10.492,15.994,6.6684,33.285,27.837,13.673,15.55,11.115,20.24,9.4448
2.25,17.793,8.2218,21.596,11.121,14.968,20.719,11.995,13.905,31.893,27.17,26.818,9.4061,15.309,24.833,20.485,20.705,34.001,20.181,40.296,19.635,26.243,26.961,34.111,34.784,11.912,50.759,12.679,13.622,23.515,63.128,10.55,16.368,6.5964,33.549,27.917,13.704,15.475,11.009,20.31,9.4004
2.26,17.73,8.2634,21.593,11.134,15.119,20.883,12.108,14.025,32.074,27.183,26.888,9.4497,15.429,25.051,20.626,20.644,34.24,20.31,39.908,19.653,25.984,26.986,34.395,34.354,12.023,51.18,12.608,13.646,23.354,63.737,10.597,16.755,6.5193,33.804,27.993,13.727,15.405,10.902,20.375,9.3527
2.27,17.663,8.3022,21.588,11.145,15.264,21.042,12.218,14.143,32.252,27.19,26.957,9.4998,15.551,25.265,20.962,20.584,34.472,20.436,39.509,19.664,25.718,26.98,34.671,33.901,12.127,51.575,12.536,13.67,23.199,64.321,10.633,17.154,6.5488,34.049,28.066,13.744,15.34,10.794,20.435,9.3018
2.28,17.596,8.339,21.583,11.155,15.401,21.196,12.326,14.258,32.421,27.191,27.025,9.5528,15.675,25.473,21.443,20.521,34.697,20.559,39.088,19.668,25.442,26.946,34.94,33.423,12.223,51.947,12.462,13.693,23.051,64.885,10.662,17.563,6.5664,34.285,28.136,13.754,15.28,10.685,20.488,9.2476
2.29,17.53,8.3728,21.578,11.162,15.531,21.345,12.43,14.371,32.577,27.188,27.092,9.6079,15.801,25.675,21.914,20.458,34.914,20.68,38.644,19.666,25.157,26.883,35.201,32.923,12.313,52.294,12.388,13.713,22.91,65.422,10.682,17.98,6.5623,34.51,28.203,13.76,15.225,10.576,20.535,9.1908
2.3,17.461,8.4041,21.572,11.168,15.654,21.49,12.534,14.481,32.843,27.179,27.159,9.6672,15.929,25.87,22.375,20.396,35.123,20.797,38.194,19.659,24.861,26.792,35.454,32.407,12.395,52.621,12.314,13.735,22.777,65.932,10.697,18.403,6.5382,34.727,28.266,13.761,15.175,10.466,20.577,9.1311
2.31,17.391,8.4344,21.58,11.172,15.769,21.629,12.636,14.59,33.111,27.165,27.224,9.7272,16.06,26.093,22.826,20.333,35.325,20.912,37.721,19.645,24.553,26.677,35.701,31.876,12.47,52.931,12.24,13.754,22.65,66.415,10.705,18.83,6.4956,34.933,28.326,13.757,15.13,10.356,20.613,9.0683
2.32,17.322,8.4627,21.588,11.175,15.878,21.763,12.737,14.697,33.373,27.146,27.289,9.7905,16.193,26.601,23.268,20.267,35.521,21.024,37.237,19.629,24.232,26.539,35.94,31.337,12.538,53.218,12.291,13.772,22.53,66.883,10.708,19.258,6.4364,35.13,28.383,13.75,15.091,10.245,20.644,9.0031
2.33,17.25,8.4891,21.596,11.177,15.979,21.893,12.839,14.801,33.627,27.122,27.352,9.8699,16.327,27.095,23.7,20.205,35.709,21.133,36.739,19.607,23.898,26.379,36.173,30.792,12.599,53.485,12.705,13.79,22.418,67.325,10.71,19.685,6.3622,35.315,28.435,13.74,15.058,10.134,20.668,8.9357
2.34,17.179,8.5147,21.604,11.177,16.074,22.018,12.977,14.903,33.868,27.095,27.414,9.9605,16.464,27.575,24.148,20.14,35.975,21.24,36.226,19.581,23.55,26.199,36.399,30.247,12.653,53.73,13.11,13.807,22.309,67.742,10.709,20.108,6.274,35.491,28.484,13.728,15.029,10.286,20.686,8.8655
2.35,17.107,8.5396,21.612,11.176,16.163,22.138,13.111,15.003,34.101,27.063,27.475,10.05,16.603,28.04,24.601,20.074,36.595,21.343,35.707,19.553,23.188,26,36.619,29.707,12.7,53.956,13.503,13.823,22.21,68.135,10.706,20.524,6.1728,35.656,28.528,13.714,15.006,10.49,20.7,8.7941
2.36,17.032,8.5634,21.62,11.173,16.248,22.254,13.242,15.101,34.323,27.027,27.534,10.139,16.744,28.491,25.043,20.011,37.204,21.443,35.172,19.521,22.813,25.785,37.019,29.177,12.742,54.167,13.889,13.841,22.115,68.503,10.702,20.985,6.0603,35.811,28.568,13.699,14.989,10.688,20.708,8.7204
2.37,16.959,8.5865,21.629,11.169,16.329,22.365,13.37,15.197,34.53,26.987,27.591,10.232,16.887,28.928,25.474,19.946,37.802,21.542,34.635,19.488,22.754,25.553,37.672,28.661,12.778,54.356,14.26,13.859,22.026,68.855,10.699,21.603,5.9545,35.957,28.604,13.721,14.976,10.878,20.71,8.6453
2.38,16.884,8.609,21.638,11.164,16.407,22.472,13.495,15.291,34.724,26.944,27.645,10.325,17.032,29.352,25.895,19.879,38.389,21.636,34.083,19.452,23.004,25.48,38.313,28.163,12.808,54.525,14.617,13.879,21.942,69.183,10.695,22.208,5.9398,36.09,28.634,13.963,14.97,11.062,20.708,8.5687
2.39,16.809,8.6316,21.661,11.157,16.483,22.574,13.616,15.383,34.906,26.896,27.697,10.417,17.178,29.764,26.304,19.816,38.964,21.729,33.678,19.415,23.252,25.484,38.942,27.688,12.833,54.673,14.964,13.898,21.861,69.487,10.691,22.787,5.9447,36.214,28.72,14.193,14.969,11.236,20.701,8.4909
2.4,16.734,8.6549,21.684,11.149,16.557,22.673,13.734,15.474,35.07,26.844,27.745,10.508,17.326,30.164,26.704,19.75,39.528,21.819,33.426,19.377,23.497,25.476,39.557,27.24,12.854,54.802,15.294,13.919,21.786,69.768,10.687,23.328,5.944,36.325,28.878,14.41,14.973,11.402,20.69,8.4123
2.41,16.657,8.6783,21.708,11.14,16.63,22.767,13.848,15.562,35.217,26.787,27.79,10.598,17.477,30.555,27.095,19.684,40.081,21.906,33.17,19.338,23.739,25.455,40.159,26.82,12.872,54.914,15.612,13.937,21.714,70.026,10.684,23.823,5.9379,36.424,29.019,14.617,14.982,11.558,20.673,8.3326
2.42,16.582,8.7021,21.732,11.129,16.701,22.857,13.958,15.65,35.352,26.727,27.831,10.687,17.629,30.936,27.477,19.62,40.622,21.99,32.914,19.299,23.975,25.423,40.743,26.434,12.887,55.016,15.92,13.955,21.643,70.269,10.68,24.273,5.9273,36.51,29.143,14.813,14.997,11.705,20.653,8.2526
2.43,16.541,8.7266,21.757,11.117,16.771,22.945,14.065,15.737,35.468,26.663,27.869,10.774,17.782,31.308,27.853,19.554,41.152,22.072,32.657,19.259,24.206,25.378,41.312,26.082,12.9,55.1,16.238,13.972,21.577,70.492,10.677,24.678,5.9123,36.583,29.252,15,15.017,11.841,20.629,8.172
2.44,16.587,8.7519,21.782,11.104,16.84,23.029,14.167,15.824,35.566,26.595,27.901,10.865,17.936,31.671,28.223,19.486,41.671,22.151,32.397,19.219,24.43,25.32,41.861,25.765,12.911,55.168,16.551,13.986,21.512,70.693,10.674,25.037,5.8933,36.644,29.352,15.187,15.042,12.016,20.601,8.0913
2.45,16.634,8.7783,21.813,11.088,16.907,23.11,14.266,15.914,35.651,26.523,27.931,10.957,18.092,32.026,28.587,19.421,42.179,22.228,32.134,19.18,24.646,25.25,42.39,25.484,12.922,55.22,16.853,14.001,21.446,70.874,10.672,25.351,5.8704,36.692,29.443,15.374,15.072,12.246,20.568,8.0106
2.46,16.68,8.8059,21.852,11.072,16.972,23.19,14.361,16.011,35.715,26.449,27.957,11.048,18.249,32.372,28.948,19.355,42.675,22.301,31.874,19.141,24.853,25.167,42.896,25.239,12.934,55.262,17.144,14.014,21.384,71.035,10.671,25.625,5.8439,36.727,29.524,15.549,15.107,12.462,20.531,7.9299
2.47,16.725,8.8349,21.891,11.054,17.086,23.269,14.453,16.113,35.766,26.372,27.978,11.137,18.407,32.711,29.302,19.287,43.16,22.373,31.61,19.101,25.052,25.072,43.379,25.029,12.945,55.292,17.422,14.023,21.321,71.179,10.67,25.853,5.8139,36.75,29.594,15.712,15.147,12.664,20.49,7.8499
2.48,16.769,8.8654,21.93,11.034,17.258,23.347,14.543,16.218,35.8,26.295,27.996,11.225,18.567,33.042,29.649,19.219,43.633,22.441,31.344,19.062,25.24,24.966,43.837,24.853,12.958,55.382,17.685,14.033,21.256,71.309,10.67,26.036,5.7807,36.76,29.66,15.864,15.192,12.851,20.445,7.7703
2.49,16.813,8.9565,21.974,11.013,17.434,23.427,14.629,16.321,35.816,26.221,28.01,11.312,18.728,33.368,29.988,19.152,44.093,22.508,31.081,19.024,25.417,24.847,44.269,24.71,12.973,55.498,17.935,14.041,21.192,71.42,10.671,26.179,5.7442,36.759,29.726,16.005,15.241,13.024,20.396,7.6917
2.5,16.855,9.0484,22.026,10.99,17.614,23.506,14.711,16.424,35.821,26.153,28.02,11.397,18.89,33.689,30.317,19.084,44.54,22.572,30.816,18.986,25.584,24.717,44.673,24.596,12.99,55.604,18.172,14.046,21.126,71.513,10.673,26.282,5.7042,36.745,29.791,16.136,15.295,13.182,20.342,7.6143
2.51,16.897,9.1395,22.084,10.966,17.799,23.586,14.789,16.525,35.806,26.089,28.027,11.481,19.053,34.006,30.636,19.014,44.974,22.633,30.55,18.947,25.739,24.576,45.05,24.509,13.01,55.704,18.396,14.05,21.056,71.588,10.676,26.337,5.6608,36.718,29.855,16.256,15.353,13.326,20.285,7.5518
2.52,16.941,9.2291,22.16,10.94,17.99,23.666,14.864,16.623,35.783,26.029,28.03,11.569,19.217,34.323,30.944,18.943,45.392,22.692,30.287,18.91,25.882,24.427,45.396,24.447,13.034,55.793,18.607,14.054,20.986,71.645,10.68,26.341,5.7035,36.679,29.918,16.366,15.416,13.456,20.223,7.7089
2.53,16.984,9.3188,22.256,10.914,18.183,23.746,14.934,16.719,35.74,25.974,28.03,11.657,19.381,34.64,31.242,18.874,45.799,22.749,30.02,18.871,26.013,24.268,45.711,24.406,13.063,55.872,18.806,14.055,20.913,71.691,10.686,26.287,5.7798,36.627,29.973,16.483,15.483,13.572,20.156,7.8497
2.54,17.026,9.4071,22.362,10.885,18.375,23.825,15,16.812,35.693,25.982,28.026,11.751,19.547,34.957,31.528,18.804,46.191,22.803,29.757,18.832,26.132,24.101,45.993,24.383,13.098,55.942,18.994,14.057,20.835,71.722,10.693,26.173,5.8573,36.563,30.017,16.601,15.554,13.675,20.085,7.9744
2.55,17.068,9.4947,22.472,10.855,18.562,23.903,15.063,16.902,35.626,26.513,28.018,11.87,19.713,35.274,31.802,18.733,46.568,22.856,29.492,18.794,26.238,23.928,46.243,24.374,13.14,56.002,19.172,14.056,20.774,71.736,10.703,26.002,5.9357,36.485,30.051,16.713,15.629,13.766,20.009,8.0829
