0.95227,0.8741,0.53659,1.4969,0.39257,0.56686,0.47882,0.72432,0.77643,1.7197,0.14536,0.27544,0.595,0.51762,0.71956,0.59317,0.23785,0.1357,0.29532,0.625,0.37749,0.30827,0.48369,0.43681,0.20138,0.62445,0.29702,0.59937,1.209,0.45377,0.37712,0.57875,1.2565,0.15475,0.7731,0.14803,0.2084,1.201,0.71885
0.92993,0.92593,0.55867,1.5762,0.50561,0.59743,0.54313,0.72096,0.81282,1.9023,0.14855,0.30629,0.65788,0.49541,0.71848,0.58738,0.23851,0.13078,0.27229,0.69529,0.36212,0.31492,0.47125,0.50431,0.21025,0.637,0.34071,0.59461,1.2499,0.42845,0.36729,0.59348,1.1804,0.15933,0.8439,0.15475,0.21352,1.3301,0.75387
0.98715,0.94603,0.58794,1.6341,0.64063,0.64543,0.59973,0.73486,0.85419,2.0866,0.17191,0.3324,0.62453,0.45741,0.718,0.6069,0.23286,0.1311,0.24946,0.74902,0.35695,0.39557,0.448,0.5484,0.22029,0.64151,0.38134,0.59117,1.229,0.4004,0.40281,0.59581,1.085,0.16348,1.0064,0.15998,0.21379,1.4598,0.79428
1.1692,1.0559,0.61508,1.7124,0.73328,0.67455,0.59224,0.74135,0.94398,2.2364,0.18719,0.35892,0.62826,0.45087,0.74421,0.65395,0.25299,0.14306,0.25601,0.79182,0.35562,0.44792,0.42338,0.60358,0.2263,0.65984,0.41542,0.59245,1.2659,0.37541,0.42819,0.61337,0.98324,0.17167,1.0579,0.15868,0.23069,1.5561,0.8498
1.4074,1.0731,0.63449,1.9087,0.78807,0.68935,0.63193,0.7383,1.1081,2.3508,0.19415,0.40056,0.67299,0.474,0.81079,0.74873,0.26528,0.15656,0.27902,0.82948,0.35709,0.47334,0.4044,0.62864,0.26958,0.71015,0.44093,0.58657,1.3784,0.4219,0.43798,0.62698,0.90533,0.18617,1.013,0.14975,0.24078,1.6042,0.92432
1.6118,1.036,0.64707,1.9761,0.80085,0.7157,0.65084,0.723,1.2432,2.4327,0.19255,0.44931,0.67867,0.51402,0.90667,0.80294,0.26705,0.16709,0.31811,0.86061,0.35344,0.48782,0.39589,0.62803,0.3145,0.7682,0.45867,0.5704,1.4599,0.44869,0.43581,0.69104,0.86663,0.20802,0.92126,0.14568,0.25143,1.606,1.0141
1.737,0.96217,0.65382,1.9054,0.7606,0.76896,0.70506,0.69611,1.4192,2.4797,0.18266,0.49388,0.64636,0.53888,1.0134,0.93013,0.29366,0.16473,0.3538,0.87456,0.32573,0.50575,0.39808,0.64767,0.35425,0.81188,0.46906,0.54902,1.436,0.44258,0.42826,0.72119,0.86139,0.22618,0.91527,0.1625,0.26408,1.5754,1.1096
1.777,1.0761,0.65587,2.2726,0.67186,0.84041,0.78902,0.67531,1.6642,2.493,0.1713,0.52728,0.65371,0.52963,1.1035,1.0224,0.31093,0.17444,0.3655,0.86805,0.33463,0.53245,0.41655,0.72709,0.36921,0.8204,0.47359,0.56712,1.4039,0.45277,0.41872,0.77881,0.88677,0.23645,0.91653,0.1965,0.27115,1.5282,1.1952
1.7675,1.1516,0.65551,2.5907,0.5666,0.90876,0.88779,0.66308,1.8046,2.4703,0.19356,0.54375,0.71508,0.50698,1.164,1.1182,0.34709,0.19971,0.34837,0.8427,0.35815,0.56881,0.43172,0.85148,0.36066,0.785,0.47826,0.61515,1.4693,0.4602,0.41893,0.8405,0.92492,0.25179,0.8676,0.22742,0.2662,1.5274,1.255
1.7605,1.1702,0.6756,2.7691,0.51673,0.95822,0.98383,0.6427,1.8965,2.4152,0.20832,0.54693,0.7649,0.49869,1.1846,1.2367,0.41069,0.21653,0.36522,0.80475,0.34611,0.61195,0.43587,0.99164,0.3402,0.78811,0.48814,0.66774,1.6551,0.49237,0.43363,0.86881,1.0386,0.27147,0.868,0.25226,0.25174,1.5562,1.2733
1.8033,1.1342,0.69944,2.8634,0.48358,0.98119,1.0577,0.62576,1.9592,2.3289,0.21954,0.55565,0.79424,0.5182,1.1696,1.3618,0.47779,0.22746,0.36834,0.76158,0.32479,0.6456,0.44645,1.1288,0.32233,0.82541,0.49973,0.72031,1.9095,0.54682,0.45427,0.87469,1.1175,0.30105,0.88274,0.27418,0.24299,1.5983,1.2463
1.9075,1.0733,0.72291,2.9409,0.4559,1.0069,1.1102,0.63173,1.9812,2.2198,0.21578,0.58601,0.81451,0.56972,1.2018,1.4645,0.53065,0.24303,0.36197,0.71816,0.32185,0.6655,0.45034,1.255,0.31892,0.92259,0.50482,0.76977,2.1176,0.59464,0.48176,0.85809,1.1442,0.30581,0.91353,0.29437,0.24245,1.6974,1.1858
2.0334,1.0452,0.74497,3.0166,0.44328,1.1443,1.198,0.63306,2.0812,2.094,0.23519,0.63288,0.83512,0.63564,1.2514,1.5267,0.56705,0.27449,0.34948,0.67863,0.34667,0.67245,0.44182,1.3685,0.33257,1.0654,0.4992,0.81396,2.2412,0.61112,0.5161,0.91734,1.1328,0.31163,1.0686,0.30958,0.24796,1.8411,1.121
2.1391,1.0302,0.76463,3.1024,0.45868,1.2472,1.2444,0.62901,2.1742,1.962,0.24242,0.68783,0.86469,0.70317,1.2751,1.5432,0.59477,0.32078,0.34387,0.64658,0.35346,0.66675,0.4373,1.4725,0.35287,1.1961,0.48556,0.85236,2.2995,0.59155,0.54893,0.96933,1.1108,0.31161,1.2122,0.31396,0.25404,1.9895,1.0871
2.1868,0.99066,0.78482,3.1618,0.48431,1.3146,1.2398,0.64002,2.2029,1.8905,0.23641,0.74492,0.90087,0.77195,1.2853,1.5277,0.62068,0.36468,0.33556,0.63132,0.35057,0.66291,0.43047,1.57,0.3634,1.2863,0.46912,0.8867,2.3617,0.54689,0.57816,1.0847,1.1054,0.31681,1.3171,0.31914,0.26606,2.2134,1.1012
2.1661,0.98938,0.80107,3.2345,0.5035,1.3491,1.1954,0.66152,2.1512,1.8071,0.22945,0.80096,0.92183,0.8549,1.2598,1.6449,0.64315,0.38983,0.35576,0.67822,0.34736,0.75566,0.42094,1.6607,0.41427,1.3518,0.45206,0.92011,2.3679,0.49371,0.60681,1.2028,1.1104,0.33416,1.3743,0.34677,0.28754,2.4972,1.1501
2.0735,1.0203,0.81525,3.2266,0.50704,1.3739,1.1432,0.67989,2.0494,1.7691,0.23134,0.85456,0.92587,0.96464,1.2698,1.7385,0.65594,0.39348,0.38497,0.70659,0.34501,0.84434,0.41464,1.7399,0.43214,1.4124,0.43372,0.95172,2.2689,0.44779,0.63623,1.2667,1.1209,0.34385,1.3879,0.36438,0.30837,2.7253,1.2065
1.9172,1.0598,0.82759,3.134,0.49465,1.3805,1.1892,0.69537,1.9491,1.7321,0.24363,0.9031,0.93012,1.0978,1.4599,1.7908,0.66122,0.3811,0.41401,0.70266,0.33885,0.91175,0.42785,1.8341,0.42347,1.4873,0.41473,1.0191,2.0782,0.41585,0.66318,1.3146,1.1118,0.36952,1.4724,0.37844,0.32584,2.881,1.2515
1.8203,1.1226,0.83657,2.9854,0.47075,1.3675,1.231,0.70907,1.9006,1.6977,0.25401,0.93861,0.94312,1.2479,1.5867,1.8103,0.69062,0.36175,0.43474,0.68195,0.35938,0.99063,0.44119,1.9085,0.41154,1.5881,0.39633,1.0795,1.8639,0.3968,0.68256,1.3889,1.0663,0.39052,1.4979,0.41302,0.34814,2.9631,1.2826
1.8624,1.1808,0.8449,2.8222,0.45307,1.3363,1.2782,0.72112,1.9221,1.6669,0.25614,1.0178,0.95209,1.3885,1.6258,1.8135,0.75764,0.34725,0.45051,0.66297,0.37933,1.0563,0.45165,1.9483,0.40663,1.6986,0.37811,1.1253,1.7063,0.38822,0.69152,1.5081,0.97862,0.39002,1.4475,0.43239,0.38932,3.0345,1.3077
1.8964,1.2385,0.84917,2.6873,0.43591,1.2894,1.3182,0.73155,1.9999,1.6399,0.26812,1.0847,0.9509,1.5123,1.589,1.7903,0.82955,0.32909,0.45501,0.6581,0.38658,1.0999,0.46657,1.944,0.40585,1.7883,0.35845,1.1498,1.6333,0.38868,0.69187,1.6476,0.94549,0.38182,1.3738,0.43044,0.40449,3.0716,1.3369
1.9325,1.2846,0.85309,2.611,0.41471,1.2578,1.3507,0.74126,2.1091,1.6171,0.29624,1.1228,1.0154,1.6046,1.517,1.7631,0.95583,0.30841,0.45821,0.66583,0.37935,1.1258,0.48953,1.8878,0.40115,1.8462,0.3375,1.1532,1.5995,0.39344,0.76103,1.7815,0.8674,0.40484,1.354,0.41073,0.44205,3.0541,1.3762
1.9613,1.3159,0.85232,2.5961,0.38908,1.3388,1.3789,0.74976,2.2324,1.5998,0.31861,1.133,1.0525,1.6807,1.4537,1.8999,1.0741,0.2848,0.45507,0.67814,0.35853,1.1393,0.52374,1.7873,0.38873,1.8798,0.32018,1.1386,1.5393,0.39368,0.80832,1.9064,0.85297,0.43657,1.3444,0.38775,0.47091,3.0036,1.4237
1.9834,1.3348,0.85116,2.6216,0.36913,1.4179,1.4005,0.75634,2.359,1.5867,0.34194,1.1193,1.0709,1.7212,1.4392,1.9967,1.1737,0.28364,0.43879,0.68537,0.33532,1.1443,0.56858,1.6643,0.37635,1.8972,0.3558,1.1332,1.4176,0.38155,0.81403,2.026,0.88855,0.47191,1.3235,0.41969,0.47921,2.9346,1.4725
