Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
4.11,32.364,27.874,17.569,25.831,16.096,16.921,26.244,24.915,42.667,8.6866,33.534,28.897,15.279,19.327,34.746,23.459,31.999,16.182,34.694,52.727,77.914,16.899,24.465,13.555,18.204,12.534,23.331,27.213,15.887,31.404,42.377,19.15,37.174,26.904,39.065,21.847,33.949,25.863,23.471,14.825
4.12,32.392,27.986,17.616,25.801,16.134,16.951,26.301,24.853,42.595,8.673,33.352,28.849,15.289,19.431,34.663,23.234,31.927,16.191,34.676,53.286,78.257,17.065,24.596,13.531,18.214,12.494,23.308,27.313,15.823,31.206,42.476,19.094,37.546,26.833,39.282,21.543,33.983,25.844,23.524,14.784
4.13,32.414,28.097,17.664,25.77,16.173,16.981,26.356,24.792,42.522,8.6594,33.175,28.805,15.298,19.532,34.58,23.006,31.852,16.199,34.657,53.842,78.592,17.228,24.724,13.509,18.224,12.458,23.284,27.407,15.76,31.011,42.565,19.032,37.917,26.76,39.497,21.282,34.015,25.818,23.578,14.743
4.14,32.432,28.206,17.71,25.739,16.212,17.011,26.411,24.73,42.445,8.6456,33.156,28.767,15.305,19.633,34.496,23.093,31.773,16.206,34.638,54.394,78.918,17.387,24.851,13.52,18.233,12.427,23.258,27.5,15.695,30.819,42.645,18.964,38.288,26.685,39.71,21.026,34.046,25.785,23.632,14.705
4.15,32.449,28.313,17.757,25.708,16.252,17.041,26.465,24.669,42.366,8.6318,33.136,28.746,15.311,19.731,34.412,23.185,31.691,16.211,34.618,54.942,79.235,17.543,24.975,13.536,18.243,12.403,23.232,27.588,15.628,30.629,42.715,18.889,38.657,26.61,39.922,20.769,34.075,25.746,23.686,14.668
4.16,32.479,28.419,17.803,25.676,16.293,17.07,26.52,24.607,42.285,8.618,33.116,28.729,15.316,19.826,34.326,23.272,31.607,16.215,34.598,55.486,79.546,17.693,25.097,13.549,18.253,12.386,23.205,27.671,15.559,30.443,42.776,18.808,39.025,26.533,40.137,20.513,34.103,25.7,23.739,14.632
4.17,32.514,28.522,17.848,25.644,16.335,17.098,26.574,24.546,42.201,8.6043,33.095,28.711,15.319,19.918,34.24,23.357,31.519,16.218,34.577,56.026,79.85,17.838,25.216,13.56,18.263,12.372,23.176,27.752,15.491,30.26,42.827,18.72,39.391,26.454,40.367,20.258,34.129,25.649,23.792,14.599
4.18,32.547,28.623,17.893,25.612,16.378,17.126,26.627,24.487,42.114,8.5905,33.073,28.694,15.321,20.009,34.154,23.438,31.429,16.218,34.555,56.562,80.149,17.978,25.334,13.568,18.272,12.362,23.148,27.828,15.425,30.079,42.867,18.626,39.757,26.375,40.622,20.003,34.153,25.59,23.845,14.567
4.19,32.576,28.722,17.938,25.58,16.421,17.154,26.679,24.427,42.024,8.5766,33.05,28.675,15.321,20.098,34.066,23.515,31.336,16.218,34.533,57.095,80.443,18.111,25.449,13.576,18.282,12.355,23.12,27.898,15.517,29.902,42.896,18.525,40.121,26.295,40.877,19.925,34.175,25.525,23.898,14.537
4.2,32.602,28.819,17.982,25.548,16.465,17.182,26.732,24.371,41.931,8.5691,33.027,28.656,15.32,20.185,33.978,23.589,31.241,16.216,34.51,57.622,80.736,18.238,25.561,13.584,18.291,12.351,23.09,27.966,15.605,29.727,42.91,18.418,40.484,26.213,41.165,19.852,34.197,25.453,23.949,14.51
4.21,32.624,28.914,18.026,25.515,16.51,17.209,26.784,24.368,41.835,8.5847,33.003,28.636,15.32,20.268,33.889,23.661,31.143,16.213,34.488,58.146,81.266,18.359,25.672,13.59,18.3,12.351,23.059,28.03,15.69,29.556,42.908,18.306,40.846,26.131,41.478,19.777,34.217,25.375,24,14.484
4.22,32.643,29.006,18.07,25.483,16.556,17.235,26.835,24.363,41.737,8.5996,32.979,28.616,15.319,20.35,33.8,23.728,31.044,16.208,34.464,58.666,81.807,18.473,25.781,13.594,18.309,12.354,23.028,28.088,15.77,29.387,42.891,18.187,41.207,26.048,41.798,19.702,34.236,25.291,24.05,14.461
4.23,32.668,29.096,18.113,25.45,16.602,17.262,26.886,24.358,41.636,8.6138,32.953,28.594,15.318,20.431,33.709,23.791,30.943,16.202,34.44,59.181,82.342,18.58,25.887,13.595,18.318,12.36,22.996,28.143,15.846,29.222,42.858,18.063,41.566,26.01,42.117,19.627,34.253,25.201,24.099,14.439
4.24,32.698,29.183,18.155,25.418,16.649,17.287,26.936,24.353,41.532,8.6273,32.928,28.571,15.315,20.508,33.618,23.853,30.841,16.194,34.416,59.691,82.874,18.679,25.991,13.594,18.327,12.37,22.963,28.194,15.92,29.06,42.809,17.933,41.924,26.066,42.433,19.55,34.269,25.104,24.148,14.42
4.25,32.726,29.272,18.198,25.386,16.696,17.313,26.986,24.347,41.425,8.6402,32.901,28.548,15.311,20.584,33.527,23.91,30.736,16.186,34.391,60.198,83.402,18.769,26.093,13.591,18.336,12.384,22.928,28.239,15.988,28.9,42.744,17.797,42.28,26.122,42.747,19.473,34.284,25.001,24.194,14.404
4.26,32.751,29.359,18.239,25.354,16.744,17.338,27.036,24.341,41.315,8.6524,32.874,28.523,15.305,20.656,33.435,23.963,30.631,16.176,34.366,60.699,83.926,18.852,26.193,13.588,18.345,12.401,22.894,28.28,16.054,28.744,42.661,17.657,42.635,26.176,43.058,19.394,34.297,24.892,24.24,14.389
4.27,32.773,29.444,18.281,25.322,16.793,17.363,27.085,24.334,41.204,8.6639,32.847,28.497,15.299,20.729,33.342,24.015,30.524,16.165,34.415,61.197,84.447,18.927,26.291,13.585,18.353,12.422,22.858,28.319,16.116,28.591,42.558,17.637,42.989,26.229,43.367,19.316,34.309,24.778,24.285,14.378
4.28,32.791,29.526,18.322,25.29,16.843,17.388,27.133,24.327,41.089,8.6748,32.818,28.47,15.291,20.799,33.248,24.062,30.416,16.153,34.483,61.69,84.962,18.993,26.388,13.581,18.361,12.445,22.823,28.352,16.173,28.441,42.434,17.692,43.34,26.282,43.674,19.236,34.319,24.658,24.328,14.368
4.29,32.807,29.605,18.362,25.258,16.892,17.412,27.181,24.386,40.973,8.6849,32.79,28.442,15.281,20.866,33.155,24.106,30.307,16.139,34.552,62.179,85.472,19.051,26.482,13.574,18.37,12.473,22.788,28.379,16.228,28.294,42.288,17.747,43.69,26.334,43.977,19.156,34.327,24.532,24.37,14.361
4.3,32.82,29.681,18.402,25.226,16.943,17.435,27.229,24.55,40.853,8.6946,32.76,28.413,15.271,20.93,33.06,24.147,30.197,16.125,34.621,62.663,85.976,19.099,26.575,13.565,18.378,12.504,22.751,28.405,16.279,28.15,42.119,17.802,44.037,26.385,44.278,19.075,34.334,24.4,24.411,14.357
4.31,32.829,29.754,18.441,25.194,16.994,17.459,27.276,24.711,40.732,8.7034,32.73,28.382,15.259,20.994,32.965,24.185,30.086,16.109,34.692,63.143,86.473,19.14,26.667,13.555,18.386,12.54,22.714,28.425,16.327,28.009,41.925,17.856,44.382,26.435,44.575,18.993,34.34,24.263,24.449,14.356
4.32,32.834,29.825,18.481,25.162,17.045,17.482,27.322,24.869,40.607,8.7119,32.7,28.351,15.249,21.056,32.869,24.219,29.975,16.093,34.763,63.618,86.964,19.171,26.757,13.542,18.394,12.583,22.677,28.439,16.371,27.871,41.708,17.909,44.725,26.485,44.869,18.911,34.344,24.121,24.523,14.357
4.33,32.837,29.893,18.519,25.13,17.097,17.504,27.368,25.025,40.481,8.7197,32.669,28.318,15.238,21.116,32.773,24.251,29.863,16.075,34.836,64.089,87.448,19.193,26.847,13.528,18.402,12.629,22.638,28.452,16.413,27.736,41.466,17.961,45.066,26.534,45.162,18.828,34.346,23.973,24.637,14.36
4.34,32.836,29.958,18.557,25.098,17.15,17.527,27.414,25.179,40.351,8.7269,32.637,28.284,15.226,21.172,32.677,24.279,29.751,16.056,34.909,64.554,87.925,19.206,26.936,13.515,18.41,12.679,22.599,28.46,16.451,27.604,41.199,18.013,45.404,26.582,45.452,18.745,34.346,23.82,24.75,14.367
4.35,32.831,30.019,18.595,25.065,17.202,17.549,27.459,25.329,40.22,8.7337,32.605,28.25,15.212,21.229,32.58,24.304,29.639,16.037,34.984,65.015,88.395,19.21,27.025,13.501,18.418,12.733,22.56,28.461,16.486,27.475,40.909,18.064,45.741,26.629,45.741,18.66,34.345,23.674,24.862,14.376
4.36,32.824,30.079,18.633,25.033,17.255,17.57,27.503,25.477,40.085,8.7397,32.572,28.213,15.198,21.283,32.482,24.326,29.526,16.017,35.059,65.471,88.859,19.205,27.12,13.486,18.425,12.791,22.519,28.461,16.52,27.349,40.595,18.114,46.075,26.676,46.027,18.575,34.342,23.685,24.973,14.388
4.37,32.813,30.141,18.669,25,17.309,17.591,27.547,25.622,39.948,8.7455,32.539,28.176,15.182,21.335,32.384,24.345,29.414,15.995,35.135,65.922,89.315,19.191,27.233,13.469,18.433,12.851,22.48,28.456,16.55,27.226,40.258,18.164,46.407,26.722,46.31,18.49,34.337,23.694,25.084,14.403
4.38,32.8,30.199,18.706,24.967,17.363,17.612,27.591,25.765,39.809,8.7505,32.505,28.138,15.165,21.384,32.286,24.36,29.301,15.973,35.212,66.367,89.765,19.168,27.348,13.45,18.44,12.915,22.44,28.446,16.579,27.106,39.899,18.214,46.736,26.767,46.589,18.404,34.33,23.7,25.194,14.433
4.39,32.784,30.254,18.742,24.934,17.417,17.632,27.634,25.905,39.667,8.7551,32.471,28.098,15.146,21.432,32.187,24.374,29.189,15.95,35.29,66.808,90.208,19.137,27.463,13.43,18.448,12.982,22.4,28.471,16.605,26.99,39.553,18.262,47.063,26.811,46.864,18.318,34.322,23.703,25.303,14.51
4.4,32.763,30.307,18.777,24.901,17.472,17.652,27.676,26.044,39.523,8.7592,32.436,28.058,15.127,21.479,32.088,24.383,29.077,15.927,35.369,67.242,90.644,19.097,27.577,13.41,18.456,13.052,22.359,28.539,16.63,26.877,39.261,18.31,47.388,26.855,47.134,18.231,34.312,23.703,25.41,14.589
4.41,32.74,30.356,18.812,24.868,17.527,17.672,27.718,26.181,39.378,8.7625,32.401,28.016,15.107,21.524,31.988,24.39,28.966,15.903,35.448,67.672,91.073,19.131,27.69,13.39,18.463,13.125,22.318,28.604,16.653,26.766,38.951,18.356,47.711,26.898,47.4,18.143,34.301,23.701,25.517,14.667
4.42,32.714,30.402,18.847,24.835,17.582,17.692,27.76,26.317,39.229,8.7656,32.365,27.972,15.085,21.566,31.888,24.394,28.855,15.878,35.529,68.097,91.496,19.302,27.801,13.37,18.47,13.201,22.277,28.669,16.676,26.667,38.623,18.402,48.03,26.941,47.662,18.055,34.289,23.697,25.623,14.746
4.43,32.692,30.445,18.881,24.801,17.638,17.711,27.801,26.454,39.079,8.7678,32.329,27.929,15.065,21.607,31.788,24.395,28.745,15.853,35.609,68.516,91.911,19.47,27.91,13.347,18.478,13.279,22.235,28.73,16.714,26.636,38.277,18.447,48.348,26.983,47.919,17.967,34.275,23.689,25.727,14.825
4.44,32.672,30.486,18.914,24.767,17.693,17.729,27.841,26.59,38.927,8.7698,32.293,27.884,15.045,21.645,31.687,24.393,28.636,15.826,35.691,68.93,92.32,19.637,28.018,13.324,18.485,13.361,22.193,28.79,16.769,26.604,37.915,18.492,48.663,27.024,48.172,17.877,34.261,23.679,25.83,14.904
4.45,32.648,30.523,18.947,24.733,17.749,17.747,27.881,26.729,38.772,8.771,32.256,27.837,15.023,21.683,31.586,24.389,28.528,15.8,35.773,69.34,92.722,19.801,28.124,13.3,18.492,13.444,22.15,28.846,16.825,26.572,37.539,18.536,48.976,27.065,48.421,17.788,34.245,23.666,25.931,14.984
4.46,32.622,30.557,18.98,24.699,17.805,17.765,27.921,26.872,38.615,8.7719,32.218,27.79,15,21.719,31.484,24.381,28.42,15.772,35.856,69.745,93.117,19.962,28.227,13.278,18.499,13.53,22.108,28.899,16.88,26.539,37.159,18.579,49.286,27.106,48.666,17.698,34.228,23.651,26.032,15.064
4.47,32.594,30.588,19.012,24.665,17.862,17.783,27.96,27.017,38.458,8.772,32.18,27.742,14.976,21.752,31.383,24.371,28.315,15.744,35.94,70.144,93.505,20.121,28.329,13.254,18.506,13.619,22.065,28.95,16.935,26.505,37.123,18.621,49.595,27.145,48.908,17.608,34.21,23.632,26.13,15.145
4.48,32.561,30.619,19.044,24.63,17.918,17.8,27.998,27.164,38.297,8.7718,32.142,27.692,14.951,21.784,31.281,24.358,28.21,15.716,36.023,70.538,93.886,20.275,28.429,13.228,18.512,13.71,22.023,28.997,16.988,26.471,37.066,18.662,49.901,27.184,49.146,17.517,34.19,23.611,26.227,15.225
4.49,32.527,30.65,19.075,24.596,17.975,17.817,28.036,27.313,38.135,8.771,32.104,27.641,14.924,21.813,31.179,24.342,28.107,15.687,36.108,70.928,94.26,20.427,28.526,13.204,18.519,13.802,21.981,29.042,17.041,26.436,36.988,18.702,50.206,27.223,49.381,17.427,34.17,23.587,26.322,15.306
4.5,32.489,30.677,19.106,24.561,18.032,17.834,28.074,27.46,37.972,8.7698,32.064,27.59,14.897,21.841,31.076,24.324,28.005,15.657,36.192,71.313,94.627,20.574,28.622,13.179,18.526,13.897,21.939,29.084,17.093,26.401,36.89,18.742,50.508,27.26,49.611,17.335,34.148,23.56,26.416,15.388
4.51,32.447,30.702,19.136,24.525,18.088,17.85,28.111,27.606,37.807,8.7681,32.025,27.537,14.869,21.868,30.973,24.303,27.905,15.627,36.278,71.693,94.986,20.716,28.715,13.154,18.532,13.994,21.896,29.123,17.143,26.366,36.773,18.78,50.808,27.298,49.838,17.244,34.125,23.53,26.508,15.469
4.52,32.404,30.723,19.166,24.49,18.146,17.866,28.148,27.751,37.639,8.7659,31.986,27.483,14.84,21.894,30.87,24.28,27.807,15.597,36.363,72.069,95.338,20.855,28.807,13.128,18.539,14.092,21.853,29.159,17.192,26.331,36.639,18.819,51.104,27.335,50.06,17.152,34.101,23.498,26.598,15.551
4.53,32.358,30.742,19.195,24.454,18.202,17.882,28.183,27.895,37.471,8.7634,31.945,27.429,14.81,21.917,30.767,24.255,27.711,15.565,36.449,72.44,95.682,20.988,28.896,13.104,18.545,14.192,21.81,29.193,17.239,26.295,36.489,18.856,51.398,27.371,50.277,17.06,34.075,23.463,26.686,15.634
4.54,32.309,30.758,19.224,24.419,18.26,17.898,28.219,28.037,37.302,8.7604,31.905,27.373,14.781,21.938,30.664,24.226,27.616,15.534,36.535,72.806,96.018,21.117,28.983,13.078,18.551,14.294,21.767,29.225,17.285,26.259,36.324,18.892,51.689,27.406,50.489,16.967,34.049,23.424,26.772,15.717
4.55,32.259,30.781,19.252,24.382,18.317,17.913,28.255,28.179,37.13,8.7571,31.864,27.316,14.752,21.957,30.561,24.196,27.524,15.502,36.622,73.169,96.346,21.241,29.068,13.052,18.557,14.398,21.724,29.255,17.329,26.222,36.145,18.928,51.977,27.441,50.697,16.875,34.021,23.383,26.856,15.8
4.56,32.205,31.135,19.28,24.346,18.374,17.928,28.289,28.32,36.957,8.7535,31.823,27.259,14.722,21.974,30.457,24.163,27.433,15.469,36.708,73.527,96.666,21.36,29.211,13.024,18.563,14.502,21.68,29.283,17.371,26.185,36.343,18.963,52.262,27.476,50.9,16.781,33.993,23.339,26.938,15.883
4.57,32.148,31.49,19.307,24.31,18.431,17.943,28.323,28.46,36.784,8.7496,31.782,27.2,14.69,21.99,30.353,24.128,27.345,15.436,36.794,73.881,96.979,21.474,29.546,12.998,18.569,14.608,21.637,29.308,17.413,26.147,36.543,18.996,52.544,27.51,51.099,16.688,33.963,23.292,27.019,15.967
4.58,32.089,31.837,19.335,24.273,18.488,17.958,28.357,28.6,36.608,8.7454,31.74,27.141,14.658,22.006,30.249,24.091,27.259,15.403,36.881,74.231,97.284,21.582,29.882,12.972,18.575,14.716,21.594,29.33,17.479,26.109,36.73,19.029,52.824,27.543,51.294,16.595,33.933,23.242,27.097,16.051
4.59,32.027,32.183,19.361,24.236,18.546,17.972,28.391,28.739,36.431,8.7409,31.698,27.08,14.625,22.019,30.145,24.051,27.176,15.368,36.967,74.577,97.579,21.685,30.217,12.945,18.581,14.824,21.551,29.35,17.56,26.07,36.902,19.062,53.101,27.576,51.485,16.501,33.901,23.189,27.172,16.136
4.6,31.963,32.518,19.387,24.199,18.603,17.986,28.424,28.878,36.254,8.7362,31.656,27.019,14.591,22.031,30.041,24.009,27.094,15.334,37.054,74.919,97.867,21.782,30.552,12.917,18.586,14.934,21.508,29.366,17.648,26.03,37.06,19.093,53.375,27.609,51.672,16.406,33.869,23.132,27.246,16.221
4.61,31.897,32.851,19.412,24.161,18.66,18,28.456,29.016,36.075,8.7311,31.614,26.957,14.557,22.04,29.936,23.966,27.016,15.299,37.14,75.257,98.147,21.874,30.887,12.888,18.592,15.044,21.465,29.38,17.74,25.991,37.203,19.124,53.647,27.64,51.858,16.312,33.835,23.073,27.317,16.306
4.62,31.829,33.185,19.438,24.123,18.717,18.013,28.488,29.152,35.894,8.7258,31.571,26.894,14.521,22.048,29.831,23.919,26.939,15.263,37.226,75.591,98.417,21.961,31.221,12.858,18.597,15.155,21.422,29.391,17.832,25.952,37.332,19.154,53.916,27.672,52.04,16.217,33.801,23.01,27.386,16.391
4.63,31.763,33.521,19.462,24.085,18.774,18.026,28.52,29.288,35.713,8.7202,31.528,26.831,14.484,22.054,29.727,23.871,26.866,15.227,37.312,75.921,98.679,22.041,31.553,12.829,18.603,15.267,21.379,29.4,17.922,25.912,37.445,19.183,54.182,27.702,52.22,16.123,33.766,22.945,27.453,16.477
4.64,31.705,33.861,19.486,24.047,18.83,18.039,28.551,29.421,35.531,8.7144,31.485,26.766,14.447,22.058,29.623,23.821,26.794,15.19,37.397,76.247,98.932,22.115,31.884,12.8,18.608,15.379,21.336,29.406,18.01,25.872,37.543,19.211,54.446,27.732,52.397,16.027,33.73,22.876,27.517,16.563
4.65,31.646,34.222,19.51,24.009,18.887,18.051,28.582,29.553,35.348,8.7085,31.442,26.7,14.411,22.062,29.518,23.768,26.726,15.153,37.482,76.57,99.175,22.185,32.213,12.771,18.614,15.492,21.292,29.409,18.095,25.831,37.626,19.239,54.707,27.761,52.57,15.932,33.693,22.803,27.579,16.65
4.66,31.585,34.579,19.533,23.97,18.944,18.063,28.613,29.683,35.163,8.7023,31.398,26.635,14.375,22.065,29.413,23.714,26.66,15.115,37.566,76.889,99.409,22.249,32.54,12.741,18.619,15.606,21.249,29.409,18.178,25.79,37.692,19.266,54.965,27.79,52.739,15.836,33.655,22.728,27.638,16.737
4.67,31.522,34.929,19.557,23.931,19,18.075,28.643,29.811,34.978,8.696,31.354,26.568,14.337,22.066,29.308,23.657,26.596,15.077,37.65,77.204,99.633,22.306,32.865,12.71,18.624,15.72,21.205,29.407,18.258,25.749,37.743,19.292,55.221,27.818,52.904,15.741,33.616,22.649,27.695,16.824
4.68,31.457,35.273,19.579,23.892,19.057,18.086,28.673,29.937,34.793,8.6894,31.311,26.5,14.299,22.065,29.203,23.6,26.536,15.039,37.734,77.516,99.847,22.358,33.188,12.679,18.629,15.834,21.161,29.403,18.336,25.707,37.777,19.318,55.474,27.845,53.065,15.671,33.577,22.567,27.75,16.912
4.69,31.392,35.611,19.602,23.853,19.113,18.097,28.703,30.061,34.606,8.6826,31.266,26.432,14.26,22.063,29.098,23.54,26.478,14.999,37.816,77.823,100.05,22.404,33.507,12.647,18.635,15.949,21.118,29.399,18.411,25.664,37.796,19.342,55.724,27.872,53.221,15.68,33.536,22.482,27.802,17
4.7,31.326,35.937,19.624,23.813,19.169,18.107,28.732,30.182,34.418,8.6755,31.222,26.363,14.221,22.058,28.993,23.479,26.422,14.96,37.898,78.128,100.24,22.446,33.825,12.615,18.64,16.064,21.075,29.391,18.483,25.621,37.799,19.366,55.972,27.898,53.374,15.69,33.495,22.394,27.851,17.088
4.71,31.258,36.263,19.646,23.773,19.224,18.117,28.762,30.302,34.23,8.6681,31.178,26.293,14.18,22.053,28.889,23.416,26.37,14.919,37.979,78.429,100.43,22.481,34.139,12.581,18.645,16.179,21.032,29.381,18.553,25.578,37.786,19.389,56.217,27.923,53.523,15.699,33.453,22.303,27.898,17.176
4.72,31.188,36.575,19.668,23.733,19.28,18.127,28.791,30.419,34.113,8.6603,31.133,26.223,14.139,22.045,28.783,23.352,26.321,14.879,38.06,78.726,100.6,22.511,34.452,12.548,18.649,16.294,20.989,29.369,18.619,25.534,37.757,19.412,56.458,27.948,53.669,15.707,33.409,22.208,27.943,17.265
4.73,31.116,36.877,19.691,23.693,19.335,18.136,28.82,30.534,34.013,8.6521,31.088,26.152,14.097,22.036,28.678,23.285,26.274,14.837,38.139,79.019,100.76,22.535,34.761,12.514,18.654,16.409,20.945,29.354,18.682,25.49,37.711,19.433,56.698,27.972,53.811,15.715,33.365,22.11,27.984,17.354
4.74,31.042,37.177,19.713,23.652,19.39,18.145,28.849,30.646,33.911,8.6435,31.044,26.08,14.054,22.027,28.573,23.218,26.23,14.806,38.218,79.308,100.91,22.554,35.067,12.482,18.659,16.524,20.901,29.336,18.742,25.446,37.782,19.455,56.934,27.995,53.949,15.723,33.32,22.009,28.023,17.444
4.75,30.966,37.463,19.736,23.611,19.444,18.154,28.877,30.755,33.807,8.6345,30.999,26.008,14.011,22.017,28.469,23.149,26.189,14.808,38.295,79.594,101.05,22.568,35.371,12.449,18.664,16.639,20.857,29.317,18.798,25.403,38.033,19.475,57.167,28.122,54.083,15.731,33.273,21.905,28.06,17.533
4.76,30.89,37.741,19.758,23.57,19.499,18.162,28.905,30.863,33.702,8.6252,30.954,25.935,13.969,22.006,28.364,23.08,26.151,14.808,38.371,79.876,101.17,22.576,35.672,12.416,18.668,16.754,20.813,29.294,18.851,25.358,38.271,19.495,57.398,28.338,54.215,15.738,33.226,21.798,28.094,17.623
4.77,30.829,38.015,19.781,23.529,19.553,18.17,28.933,30.968,33.595,8.6153,30.908,25.862,13.927,21.992,28.259,23.009,26.115,14.806,38.446,80.154,101.29,22.579,35.97,12.382,18.673,16.868,20.769,29.269,18.9,25.313,38.496,19.515,57.625,28.55,54.342,15.802,33.177,21.687,28.125,17.714
4.78,30.765,38.281,19.804,23.487,19.607,18.177,28.961,31.141,33.487,8.6052,30.863,25.788,13.884,21.978,28.154,22.937,26.083,14.804,38.52,80.429,101.39,22.577,36.265,12.348,18.677,16.982,20.724,29.242,18.946,25.268,38.706,19.533,57.849,28.758,54.467,15.884,33.128,21.574,28.153,17.804
4.79,30.699,38.542,19.826,23.446,19.66,18.184,28.988,31.365,33.378,8.5947,30.818,25.714,13.84,21.961,28.049,22.864,26.053,14.805,38.593,80.7,101.48,22.571,36.557,12.314,18.681,17.096,20.68,29.213,18.987,25.222,38.902,19.551,58.069,28.962,54.589,15.966,33.078,21.458,28.179,17.895
4.8,30.631,38.803,19.849,23.404,19.713,18.191,29.014,31.585,33.267,8.5837,30.772,25.639,13.796,21.944,27.945,22.79,26.027,14.806,38.664,80.968,101.55,22.56,36.845,12.458,18.685,17.209,20.635,29.181,19.025,25.176,39.085,19.568,58.287,29.162,54.709,16.05,33.026,21.339,28.202,17.986
4.81,30.562,39.051,19.872,23.361,19.766,18.197,29.041,31.801,33.154,8.5724,30.727,25.564,13.75,21.925,27.84,22.715,26.003,14.807,38.734,81.232,101.62,22.544,37.129,12.61,18.69,17.322,20.591,29.147,19.058,25.13,39.254,19.585,58.501,29.357,54.827,16.136,32.974,21.216,28.222,18.085
4.82,30.491,39.301,19.896,23.319,19.818,18.203,29.066,32.014,33.041,8.5607,30.681,25.488,13.705,21.904,27.736,22.639,25.983,14.807,38.803,81.494,101.67,22.523,37.409,12.753,18.694,17.435,20.546,29.11,19.086,25.083,39.409,19.601,58.712,29.548,54.944,16.222,32.921,21.091,28.24,18.236
4.83,30.422,39.537,19.919,23.276,19.87,18.208,29.092,32.224,32.926,8.5487,30.636,25.412,13.658,21.882,27.631,22.563,25.965,14.805,38.87,81.752,101.71,22.498,37.684,12.881,18.698,17.547,20.501,29.072,19.111,25.036,39.55,19.617,58.92,29.734,55.062,16.309,32.867,20.963,28.255,18.39
4.84,30.352,39.772,19.942,23.233,19.921,18.214,29.117,32.431,32.809,8.5363,30.59,25.335,13.611,21.86,27.527,22.486,25.95,14.802,38.936,82.008,101.74,22.468,37.956,12.997,18.702,17.658,20.456,29.031,19.13,24.989,39.677,19.632,59.125,29.916,55.191,16.397,32.812,20.833,28.268,18.547
4.85,30.281,40,19.966,23.19,19.973,18.218,29.141,32.635,32.692,8.5237,30.544,25.258,13.564,21.838,27.423,22.407,25.938,14.797,39,82.262,101.76,22.434,38.223,13.099,18.706,17.769,20.411,28.99,19.146,24.941,39.79,19.646,59.328,30.093,55.326,16.486,32.756,20.699,28.277,18.706
4.86,30.209,40.225,19.989,23.147,20.023,18.222,29.165,32.835,32.573,8.5108,30.498,25.181,13.518,21.814,27.318,22.329,25.929,14.79,39.063,82.512,101.76,22.396,38.486,13.187,18.709,17.879,20.365,28.947,19.157,24.893,39.892,19.66,59.53,30.266,55.463,16.575,32.699,20.563,28.284,18.868
4.87,30.141,40.447,20.012,23.104,20.073,18.227,29.189,33.032,32.453,8.4976,30.452,25.103,13.471,21.788,27.214,22.249,25.923,14.78,39.124,82.759,101.76,22.354,38.743,13.266,18.713,17.988,20.319,28.902,19.164,24.888,39.98,19.673,59.729,30.434,55.601,16.665,32.641,20.424,28.289,19.032
4.88,30.082,40.66,20.035,23.06,20.123,18.23,29.268,33.226,32.332,8.487,30.407,25.025,13.424,21.762,27.11,22.168,25.92,14.768,39.183,83.003,101.74,22.307,38.996,13.336,18.717,18.096,20.273,28.855,19.166,24.912,40.055,19.686,59.926,30.598,55.739,16.754,32.582,20.283,28.291,19.199
4.89,30.026,40.868,20.057,23.016,20.173,18.233,29.354,33.416,32.209,8.4786,30.361,24.946,13.376,21.734,27.007,22.088,25.92,14.754,39.241,83.245,101.72,22.258,39.244,13.395,18.72,18.205,20.226,28.805,19.165,24.936,40.118,19.698,60.12,30.758,55.879,16.844,32.522,20.139,28.29,19.369
4.9,29.97,41.069,20.08,22.972,20.222,18.236,29.438,33.603,32.086,8.4698,30.315,24.867,13.328,21.704,26.903,22.005,25.923,14.738,39.297,83.485,101.69,22.204,39.487,13.444,18.724,18.312,20.179,28.754,19.159,24.96,40.168,19.71,60.313,30.912,56.021,16.933,32.461,19.993,28.286,19.54
4.91,29.915,41.264,20.104,22.928,20.27,18.239,29.521,33.787,31.962,8.4607,30.27,24.788,13.279,21.674,26.8,21.923,25.928,14.72,39.351,83.723,101.64,22.147,39.725,13.479,18.728,18.418,20.132,28.7,19.149,24.983,40.206,19.721,60.502,31.062,56.172,17.022,32.399,19.845,28.28,19.715
4.92,29.859,41.455,20.128,22.884,20.318,18.241,29.603,33.968,31.836,8.4511,30.224,24.708,13.23,21.643,26.696,21.839,25.936,14.701,39.404,83.958,101.59,22.086,39.957,13.503,18.731,18.523,20.084,28.645,19.135,25.006,40.233,19.732,60.69,31.208,56.337,17.111,32.335,19.771,28.271,19.891
4.93,29.802,41.654,20.153,22.839,20.366,18.243,29.684,34.146,31.709,8.4413,30.178,24.628,13.18,21.61,26.593,21.755,25.948,14.681,39.455,84.192,101.53,22.022,40.185,13.517,18.734,18.628,20.037,28.587,19.118,25.029,40.247,19.742,60.876,31.35,56.517,17.2,32.271,19.744,28.26,20.07
4.94,29.744,41.867,20.181,22.795,20.413,18.244,29.765,34.321,31.582,8.431,30.133,24.547,13.13,21.576,26.49,21.669,25.961,14.661,39.504,84.424,101.47,21.955,40.408,13.522,18.738,18.732,19.989,28.528,19.096,25.051,40.25,19.751,61.059,31.487,56.704,17.288,32.205,19.716,28.245,20.252
