Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40
2.2,0.16803,0.45664,0.29785,0.41857,0.24033,0.24623,0.28013,0.654,0.57044,0.24441,0.49938,0.41691,0.24143,0.4433,0.68977,0.88454,0.31064,0.34832,0.25393,0.7735,0.57925,0.79006,0.23778,0.21596,0.39613,0.30197,1.0204,0.27673,0.51536,1.2743,0.20747,0.31283,0.67863,0.58013,0.34642,0.28044,0.33552,0.24333,0.42009,0.20251
2.21,0.16777,0.45229,0.29903,0.41872,0.24083,0.24414,0.28035,0.65172,0.56614,0.24142,0.49999,0.41631,0.23923,0.43808,0.68944,0.87076,0.30862,0.34591,0.26017,0.77373,0.56923,0.76751,0.23858,0.21792,0.39474,0.297,1.0222,0.27114,0.50673,1.2742,0.20659,0.31449,0.67869,0.57686,0.345,0.28067,0.33056,0.23901,0.41826,0.19998
2.22,0.16741,0.44795,0.30004,0.41875,0.24126,0.24204,0.28051,0.64962,0.56178,0.23839,0.50047,0.41566,0.23786,0.43291,0.68892,0.85667,0.30645,0.34357,0.26596,0.77374,0.55928,0.74486,0.23924,0.21975,0.39331,0.29188,1.0235,0.26728,0.49831,1.2737,0.20554,0.31703,0.67856,0.57355,0.3433,0.2816,0.32575,0.23473,0.41632,0.19744
2.23,0.16698,0.44374,0.30088,0.41866,0.24161,0.23993,0.28061,0.64764,0.55735,0.23536,0.50085,0.41496,0.23722,0.42787,0.68819,0.84232,0.30415,0.34131,0.2713,0.77352,0.54937,0.73047,0.23977,0.22121,0.39181,0.28662,1.0243,0.26346,0.49016,1.2728,0.20586,0.32123,0.67825,0.5702,0.34126,0.28359,0.3211,0.2305,0.41428,0.19489
2.24,0.16649,0.43979,0.30156,0.41846,0.24188,0.23782,0.28064,0.64567,0.55286,0.23231,0.50108,0.41421,0.23652,0.42285,0.68729,0.82792,0.30173,0.33913,0.27624,0.77307,0.53949,0.71642,0.24016,0.22255,0.39028,0.28122,1.0245,0.25966,0.48224,1.2724,0.20628,0.32567,0.67776,0.56682,0.33893,0.28527,0.31663,0.22632,0.41214,0.19232
2.25,0.16593,0.43585,0.30207,0.41815,0.24208,0.23572,0.28063,0.64365,0.54834,0.22923,0.50117,0.41342,0.23579,0.41785,0.68619,0.81324,0.2992,0.337,0.28131,0.77239,0.52963,0.70199,0.2404,0.22367,0.38866,0.27571,1.0244,0.25589,0.47457,1.274,0.20672,0.33033,0.67707,0.5634,0.33629,0.28662,0.31231,0.22217,0.4099,0.18972
2.26,0.1653,0.43193,0.30244,0.41774,0.24221,0.2336,0.28055,0.6416,0.54375,0.22616,0.50111,0.41258,0.23501,0.41296,0.68493,0.7983,0.29656,0.33497,0.28626,0.77148,0.51977,0.68721,0.2405,0.22444,0.38699,0.2701,1.0238,0.25221,0.46715,1.275,0.20723,0.33516,0.6762,0.55996,0.33341,0.28764,0.30815,0.21807,0.40758,0.18709
2.27,0.16461,0.42805,0.30264,0.41722,0.24226,0.23148,0.28042,0.63949,0.53911,0.22307,0.50095,0.41564,0.23418,0.40813,0.6835,0.78336,0.29379,0.33298,0.29094,0.77033,0.50992,0.67217,0.24045,0.22517,0.38523,0.26442,1.0226,0.24856,0.45997,1.2753,0.20777,0.34012,0.67511,0.55649,0.33032,0.28869,0.30415,0.21401,0.40517,0.18443
2.28,0.16389,0.4242,0.30269,0.41659,0.24225,0.22936,0.28023,0.6372,0.53441,0.21997,0.50065,0.42145,0.23333,0.40333,0.68194,0.76824,0.2909,0.33107,0.29539,0.76895,0.50004,0.65689,0.24024,0.22561,0.38338,0.25868,1.021,0.24493,0.45305,1.2753,0.20882,0.34518,0.67385,0.55299,0.32702,0.29411,0.30031,0.21001,0.40267,0.18175
2.29,0.16313,0.42039,0.30258,0.41587,0.24218,0.22723,0.27998,0.63468,0.5297,0.21688,0.50021,0.42694,0.23242,0.39857,0.68022,0.7529,0.28787,0.32922,0.29967,0.76733,0.49013,0.64144,0.23989,0.22571,0.38143,0.25291,1.0188,0.24135,0.44636,1.2746,0.21151,0.3503,0.67236,0.54947,0.3235,0.29904,0.29662,0.20605,0.40009,0.17906
2.3,0.16231,0.41663,0.30233,0.41504,0.24207,0.22511,0.27969,0.63433,0.52493,0.21377,0.49965,0.43215,0.23151,0.39393,0.67835,0.73767,0.28469,0.32743,0.30386,0.76549,0.48016,0.6259,0.23939,0.22575,0.37939,0.2471,1.0163,0.23784,0.43991,1.2734,0.21358,0.35543,0.67071,0.54593,0.31975,0.30351,0.29308,0.20214,0.39742,0.17636
2.31,0.16149,0.41319,0.30193,0.41413,0.24193,0.22298,0.27936,0.63397,0.52013,0.21066,0.4996,0.43705,0.23056,0.38931,0.67636,0.72224,0.28137,0.32568,0.30782,0.76344,0.47012,0.61033,0.23876,0.22555,0.37726,0.24128,1.0135,0.23435,0.43368,1.2716,0.21497,0.36054,0.66885,0.54236,0.31582,0.30753,0.2897,0.19828,0.39468,0.17363
2.32,0.16064,0.40979,0.30139,0.41312,0.24177,0.22086,0.27897,0.63349,0.51529,0.20757,0.50495,0.44168,0.22958,0.38472,0.67426,0.70684,0.27792,0.32399,0.31147,0.76116,0.45998,0.59484,0.238,0.22503,0.37502,0.23548,1.0102,0.23332,0.42767,1.2696,0.21576,0.36556,0.66684,0.53877,0.31172,0.31109,0.28647,0.19447,0.39186,0.1709
2.33,0.15976,0.40643,0.30072,0.41202,0.24163,0.21873,0.27855,0.63284,0.51043,0.20448,0.50992,0.44603,0.22861,0.38024,0.67204,0.69142,0.27433,0.32231,0.31477,0.75866,0.44976,0.57949,0.23711,0.22426,0.37269,0.22969,1.0066,0.23911,0.42189,1.267,0.21591,0.37047,0.66461,0.53514,0.30747,0.31419,0.28338,0.19072,0.38896,0.16817
2.34,0.15888,0.40311,0.29993,0.41084,0.24214,0.2166,0.27808,0.63195,0.50556,0.20137,0.51452,0.45058,0.22757,0.3758,0.67127,0.67595,0.27061,0.32065,0.31774,0.75593,0.43943,0.56437,0.23609,0.22348,0.37027,0.2239,1.0026,0.24462,0.41627,1.264,0.21546,0.3752,0.66223,0.53149,0.30307,0.31685,0.28043,0.19192,0.38599,0.16542
2.35,0.15799,0.39983,0.29904,0.40957,0.24256,0.21448,0.27757,0.63089,0.50068,0.1983,0.51876,0.45513,0.22655,0.37138,0.67703,0.66061,0.26677,0.31902,0.32038,0.753,0.429,0.54961,0.23497,0.22241,0.36774,0.21817,0.99823,0.24982,0.4109,1.2605,0.21442,0.37971,0.65966,0.52779,0.2985,0.31905,0.27762,0.19407,0.38296,0.1627
2.36,0.15709,0.3966,0.29806,0.40823,0.24291,0.21235,0.27702,0.62963,0.49579,0.19523,0.52265,0.4594,0.22546,0.36708,0.68247,0.6452,0.26283,0.31737,0.32314,0.74988,0.41848,0.53523,0.23374,0.22106,0.36512,0.21249,0.99365,0.25478,0.40568,1.2566,0.2128,0.38495,0.65693,0.52406,0.29376,0.32081,0.27495,0.19606,0.37987,0.15997
2.37,0.15619,0.39342,0.29701,0.40682,0.24319,0.21024,0.27643,0.6281,0.49089,0.19216,0.52619,0.46336,0.22435,0.36281,0.6876,0.63,0.25878,0.31572,0.32711,0.74658,0.41389,0.52133,0.23242,0.21952,0.36241,0.20686,0.98872,0.25939,0.40064,1.2525,0.21064,0.39296,0.65404,0.52029,0.28884,0.32209,0.27242,0.19787,0.37672,0.15726
2.38,0.15528,0.39028,0.29593,0.40533,0.2434,0.20813,0.27581,0.62631,0.48599,0.18912,0.52942,0.46707,0.22321,0.35856,0.69242,0.61476,0.25465,0.31408,0.33088,0.74313,0.41492,0.50798,0.23102,0.21796,0.35961,0.20134,0.98347,0.26366,0.39577,1.2479,0.20797,0.40058,0.65097,0.51648,0.28377,0.32291,0.27001,0.19952,0.37352,0.15456
2.39,0.15439,0.38743,0.29482,0.40378,0.24355,0.20602,0.27516,0.62434,0.48107,0.18609,0.53238,0.4705,0.22199,0.35443,0.69694,0.60238,0.25045,0.31243,0.33446,0.73951,0.41589,0.49525,0.22954,0.21616,0.35673,0.19591,0.97791,0.26765,0.39102,1.2429,0.20487,0.40758,0.64774,0.51371,0.27857,0.32326,0.26774,0.20098,0.37027,0.15187
2.4,0.15352,0.38463,0.29369,0.40216,0.24361,0.20393,0.27447,0.62207,0.47615,0.18306,0.53505,0.47367,0.22081,0.35033,0.70115,0.5929,0.24618,0.3108,0.33788,0.73573,0.41679,0.48317,0.22801,0.21413,0.35377,0.1906,0.97206,0.27127,0.38644,1.2375,0.20849,0.41378,0.64433,0.51224,0.27325,0.32315,0.26558,0.20225,0.36699,0.14922
2.41,0.15266,0.38186,0.29253,0.40049,0.2436,0.20183,0.27376,0.6195,0.47122,0.18007,0.5375,0.47662,0.21947,0.34626,0.70506,0.58349,0.24187,0.30921,0.34115,0.73177,0.41758,0.47179,0.22643,0.21308,0.35075,0.18542,0.966,0.27462,0.38197,1.2318,0.21279,0.41908,0.64073,0.51047,0.26783,0.32258,0.26355,0.20332,0.36366,0.14658
2.42,0.15182,0.37913,0.29136,0.39876,0.24352,0.19975,0.27302,0.61675,0.46628,0.17709,0.53971,0.47937,0.21824,0.34228,0.70868,0.57421,0.23752,0.30764,0.34429,0.72762,0.41827,0.46116,0.22482,0.21283,0.34767,0.18039,0.95979,0.27774,0.37758,1.2259,0.21764,0.42347,0.63694,0.50842,0.26231,0.32156,0.26163,0.2042,0.36032,0.14397
2.43,0.15099,0.37645,0.29018,0.397,0.24335,0.19766,0.27229,0.61369,0.46134,0.17412,0.54171,0.48193,0.21686,0.33833,0.71203,0.56505,0.23314,0.30608,0.34726,0.72331,0.41882,0.45128,0.2232,0.21251,0.34453,0.17552,0.95337,0.28096,0.37334,1.2197,0.22288,0.42699,0.63298,0.50614,0.2567,0.32013,0.25983,0.20489,0.35693,0.1414
2.44,0.15019,0.3738,0.28899,0.3952,0.24312,0.19559,0.27155,0.61035,0.4564,0.17118,0.54351,0.48433,0.21551,0.3344,0.71511,0.55597,0.22875,0.30473,0.35006,0.71881,0.41924,0.44215,0.22157,0.21181,0.34134,0.17084,0.94674,0.28403,0.36917,1.2132,0.22837,0.42966,0.62884,0.5037,0.25103,0.31915,0.25813,0.20621,0.35353,0.13885
2.45,0.14942,0.37128,0.28778,0.39336,0.24282,0.19352,0.27087,0.60682,0.45146,0.16826,0.54512,0.48659,0.21411,0.33058,0.71793,0.54695,0.22435,0.30428,0.35266,0.71412,0.4195,0.43376,0.21996,0.21077,0.3381,0.16636,0.93991,0.28686,0.36504,1.2064,0.23396,0.43151,0.62454,0.50116,0.2453,0.31933,0.25654,0.20844,0.35009,0.13635
2.46,0.14867,0.36892,0.28653,0.39152,0.24246,0.19145,0.27032,0.60298,0.44654,0.16536,0.54654,0.48873,0.2126,0.32678,0.72049,0.53812,0.21995,0.30381,0.35507,0.70923,0.4196,0.42611,0.21836,0.20974,0.33484,0.16208,0.933,0.28945,0.36104,1.1993,0.23951,0.43262,0.62006,0.49845,0.24076,0.3191,0.25505,0.2104,0.34663,0.13388
2.47,0.14796,0.3666,0.28613,0.38967,0.24205,0.1894,0.26985,0.59897,0.44165,0.16249,0.54779,0.49071,0.21119,0.323,0.72278,0.52937,0.21557,0.30329,0.3573,0.70414,0.41953,0.41915,0.21679,0.20839,0.33155,0.15804,0.92596,0.29176,0.35706,1.192,0.24492,0.43295,0.61544,0.49561,0.24021,0.31848,0.25366,0.21208,0.34314,0.13146
2.48,0.14727,0.3643,0.28669,0.38784,0.24158,0.18734,0.26941,0.5947,0.43681,0.16014,0.5489,0.49253,0.20964,0.31926,0.72482,0.52068,0.21121,0.30274,0.35935,0.69887,0.41928,0.41286,0.21526,0.20673,0.32824,0.15424,0.92,0.29379,0.35309,1.1846,0.25013,0.43251,0.61066,0.49271,0.23959,0.3175,0.25236,0.21348,0.33963,0.12908
2.49,0.14759,0.36211,0.28729,0.38604,0.24107,0.18529,0.26896,0.59021,0.43209,0.15907,0.54986,0.49416,0.20809,0.3156,0.7266,0.51218,0.20688,0.30212,0.36126,0.69337,0.41885,0.40718,0.21377,0.20491,0.32492,0.15071,0.91454,0.29554,0.34922,1.1769,0.25507,0.4314,0.60573,0.48985,0.23891,0.31621,0.25115,0.21461,0.3361,0.12675
2.5,0.14792,0.36007,0.28794,0.38426,0.24049,0.18325,0.26849,0.58557,0.42752,0.158,0.55072,0.4956,0.20654,0.31197,0.72811,0.50376,0.2026,0.30142,0.36301,0.68767,0.41823,0.40207,0.21234,0.20301,0.32159,0.14746,0.90897,0.29706,0.34535,1.169,0.25972,0.42964,0.60068,0.48701,0.23841,0.31464,0.25003,0.21548,0.33254,0.12447
2.51,0.14822,0.35814,0.28865,0.3825,0.23984,0.18287,0.26798,0.58067,0.42308,0.15692,0.55149,0.49682,0.20487,0.30836,0.72934,0.49543,0.19836,0.30066,0.36463,0.68174,0.41741,0.39747,0.21098,0.20085,0.31998,0.1445,0.90336,0.29833,0.34147,1.161,0.26405,0.42711,0.59547,0.48417,0.23793,0.31282,0.24899,0.2161,0.32896,0.12247
2.52,0.14848,0.35652,0.28943,0.38076,0.23914,0.18235,0.26744,0.5757,0.41877,0.15584,0.55222,0.49785,0.20326,0.30478,0.73031,0.48727,0.19418,0.29982,0.36611,0.6756,0.41641,0.39332,0.2097,0.19844,0.31888,0.14205,0.89764,0.29936,0.33765,1.1527,0.26803,0.42379,0.59012,0.48134,0.23742,0.31078,0.24802,0.21648,0.32536,0.12403
2.53,0.14874,0.35525,0.29023,0.37903,0.23837,0.18171,0.26686,0.57048,0.41459,0.15477,0.55292,0.49868,0.20161,0.30126,0.73103,0.47917,0.19007,0.2989,0.36746,0.66926,0.41521,0.38956,0.20851,0.19596,0.31774,0.14028,0.89182,0.30017,0.33381,1.1443,0.27168,0.41959,0.58464,0.47842,0.23687,0.30855,0.24713,0.21663,0.32173,0.1253
2.54,0.14897,0.35413,0.291,0.37729,0.23755,0.18098,0.26624,0.56524,0.41145,0.1537,0.55359,0.49929,0.19985,0.29779,0.73149,0.47124,0.18603,0.29788,0.3687,0.66269,0.41383,0.38613,0.20743,0.1934,0.31656,0.13881,0.88591,0.30079,0.32994,1.1358,0.27502,0.41449,0.57902,0.47536,0.23627,0.30618,0.24631,0.21657,0.31808,0.12629
2.55,0.14919,0.35308,0.29165,0.37557,0.23668,0.18027,0.26557,0.55978,0.41658,0.15262,0.55424,0.49969,0.19819,0.29434,0.73169,0.46339,0.18208,0.29679,0.36982,0.65595,0.41226,0.38298,0.20646,0.19065,0.31536,0.13764,0.87992,0.30123,0.32642,1.1271,0.27809,0.40856,0.57327,0.47217,0.23563,0.30368,0.24556,0.2163,0.3144,0.127
2.56,0.14939,0.35217,0.29217,0.37385,0.23577,0.17961,0.26486,0.55433,0.42152,0.15155,0.55483,0.4999,0.19645,0.29092,0.73165,0.45569,0.17822,0.29561,0.37083,0.64899,0.41051,0.38005,0.20561,0.1877,0.31409,0.13676,0.87387,0.3015,0.32449,1.1183,0.28085,0.40188,0.56738,0.46881,0.23494,0.30109,0.24487,0.21585,0.3107,0.12746
2.57,0.14957,0.35122,0.29255,0.37212,0.23483,0.17891,0.26409,0.54871,0.42626,0.15048,0.55533,0.49987,0.19462,0.28752,0.73137,0.44808,0.17446,0.29432,0.37172,0.64186,0.40858,0.37728,0.20486,0.1847,0.31283,0.13616,0.86775,0.30161,0.32257,1.1094,0.28332,0.39445,0.56138,0.46531,0.23421,0.29843,0.24424,0.21524,0.30697,0.12767
2.58,0.14974,0.3504,0.29278,0.3704,0.23386,0.17816,0.26328,0.54311,0.43079,0.14941,0.55571,0.49966,0.19292,0.28418,0.73083,0.44062,0.17081,0.29297,0.37251,0.63454,0.40648,0.37464,0.20423,0.18168,0.31151,0.13582,0.86159,0.30155,0.32065,1.1003,0.28548,0.38632,0.55525,0.46166,0.23344,0.29573,0.24367,0.21446,0.30323,0.12767
2.59,0.14992,0.34962,0.29287,0.36866,0.23289,0.17735,0.26243,0.53741,0.43508,0.14834,0.556,0.49924,0.19112,0.28089,0.73005,0.43324,0.16728,0.29152,0.37321,0.62704,0.40422,0.37208,0.20372,0.17853,0.31017,0.13573,0.85541,0.30132,0.31867,1.0913,0.28733,0.37764,0.54899,0.45788,0.23263,0.29302,0.24315,0.21355,0.29947,0.12746
2.6,0.15008,0.34883,0.29282,0.36692,0.23191,0.17646,0.26152,0.53173,0.43913,0.14728,0.55617,0.49864,0.18925,0.27762,0.72903,0.42604,0.16387,0.28998,0.37381,0.61939,0.40179,0.36957,0.20335,0.1755,0.3088,0.13586,0.84921,0.30091,0.31667,1.0821,0.28885,0.36856,0.54262,0.45396,0.2318,0.29205,0.24268,0.21252,0.29569,0.12707
2.61,0.15023,0.3482,0.29263,0.36518,0.23093,0.1755,0.26057,0.52604,0.44294,0.14623,0.55622,0.49787,0.18828,0.27438,0.72775,0.41891,0.1606,0.28836,0.37433,0.61155,0.39922,0.36707,0.20311,0.17268,0.30739,0.1362,0.84297,0.30031,0.31466,1.0729,0.29003,0.36258,0.53617,0.44995,0.23093,0.29111,0.24226,0.21138,0.2919,0.12652
2.62,0.1504,0.34759,0.29233,0.36341,0.22996,0.17458,0.25958,0.52033,0.44648,0.14517,0.55614,0.49696,0.18733,0.27116,0.72627,0.41196,0.15746,0.28664,0.37477,0.60357,0.3965,0.36457,0.20299,0.16982,0.30598,0.13673,0.83669,0.29953,0.31258,1.0636,0.29082,0.35693,0.52961,0.44583,0.23003,0.29008,0.24188,0.21016,0.28809,0.12584
2.63,0.15055,0.34708,0.29192,0.36166,0.22898,0.17465,0.25853,0.5147,0.44978,0.14411,0.55596,0.4959,0.18646,0.26797,0.72451,0.40511,0.15447,0.28487,0.37515,0.59541,0.39365,0.36206,0.20298,0.16704,0.30452,0.13743,0.83036,0.29858,0.31047,1.0543,0.29122,0.35104,0.52298,0.44163,0.22911,0.28896,0.24154,0.20886,0.28427,0.12504
2.64,0.15071,0.34666,0.29144,0.3599,0.228,0.17462,0.25746,0.50905,0.45283,0.14307,0.55569,0.49471,0.18555,0.26484,0.72254,0.39839,0.15164,0.283,0.37548,0.58711,0.39068,0.35952,0.20304,0.16419,0.30304,0.13829,0.82399,0.29749,0.30833,1.0449,0.29121,0.34498,0.51628,0.43734,0.22817,0.28775,0.24123,0.20749,0.28045,0.12415
2.65,0.15088,0.34625,0.29091,0.35813,0.22701,0.17446,0.25633,0.50351,0.45561,0.14203,0.55537,0.49339,0.18461,0.26175,0.72031,0.39181,0.14971,0.28108,0.37575,0.58274,0.3876,0.35693,0.20317,0.16143,0.30154,0.13927,0.81758,0.29623,0.30611,1.0356,0.29082,0.3388,0.50952,0.43298,0.2272,0.28646,0.24096,0.20609,0.27662,0.12318
2.66,0.15106,0.3458,0.29031,0.35637,0.22599,0.17417,0.25517,0.49803,0.45815,0.14099,0.55505,0.49192,0.18365,0.25868,0.71786,0.38533,0.1484,0.27906,0.37598,0.58014,0.38441,0.35431,0.20335,0.15863,0.30001,0.14036,0.81114,0.29481,0.3039,1.0261,0.29,0.33251,0.5027,0.42856,0.22622,0.28508,0.24072,0.20465,0.2728,0.12216
2.67,0.15124,0.34547,0.28963,0.35459,0.22495,0.17374,0.25397,0.49258,0.46044,0.13995,0.55476,0.49031,0.18273,0.25564,0.71516,0.37903,0.14708,0.277,0.37616,0.57747,0.38113,0.35166,0.20359,0.15592,0.29848,0.14154,0.80465,0.29325,0.3016,1.0166,0.28875,0.32613,0.49586,0.42411,0.22523,0.28363,0.24052,0.2032,0.26897,0.1211
2.68,0.15145,0.34505,0.28888,0.35282,0.2239,0.17319,0.25274,0.48729,0.46246,0.13892,0.55478,0.48856,0.18183,0.25262,0.71225,0.37284,0.14576,0.27485,0.37629,0.57477,0.37777,0.34899,0.20387,0.15378,0.2969,0.1428,0.79816,0.29159,0.29926,1.0071,0.28705,0.31971,0.48898,0.41964,0.22422,0.2821,0.24034,0.20175,0.26514,0.12002
2.69,0.15167,0.34459,0.28806,0.35103,0.22283,0.17253,0.25147,0.48208,0.46424,0.1379,0.55478,0.48665,0.18091,0.24962,0.70911,0.36675,0.14445,0.27267,0.37638,0.57199,0.37435,0.3463,0.20419,0.15202,0.29532,0.14413,0.79167,0.28982,0.29687,0.99764,0.28492,0.31328,0.4821,0.41515,0.22321,0.28049,0.24018,0.20031,0.26133,0.11893
2.7,0.1519,0.34421,0.28715,0.34924,0.22176,0.1718,0.25018,0.47695,0.46577,0.13688,0.55463,0.48459,0.17997,0.24667,0.70574,0.36083,0.14317,0.27041,0.37642,0.56916,0.37086,0.34362,0.20456,0.15019,0.29372,0.1455,0.78513,0.28796,0.29443,0.9881,0.28238,0.30685,0.4752,0.41064,0.22219,0.27882,0.24004,0.19888,0.25752,0.11786
2.71,0.15215,0.34396,0.28615,0.34742,0.2207,0.17098,0.24886,0.47197,0.46704,0.13587,0.55431,0.48239,0.17901,0.24377,0.70218,0.35504,0.14192,0.26811,0.37641,0.56629,0.36733,0.34094,0.20498,0.14831,0.29209,0.14689,0.77856,0.28603,0.29194,0.97852,0.27949,0.30047,0.4683,0.40613,0.22117,0.27708,0.23992,0.1975,0.25372,0.11681
2.72,0.1524,0.34477,0.28505,0.34559,0.21963,0.1701,0.24752,0.46712,0.46807,0.13487,0.55386,0.48003,0.17813,0.24089,0.6984,0.34936,0.14072,0.26576,0.37635,0.56336,0.36377,0.3383,0.20544,0.1464,0.29046,0.14829,0.77195,0.28403,0.28939,0.9689,0.27782,0.29414,0.46137,0.40162,0.22016,0.27526,0.23983,0.19616,0.24993,0.11581
2.73,0.15266,0.34555,0.28386,0.34375,0.21855,0.16917,0.24618,0.46237,0.46885,0.13386,0.55326,0.47755,0.17724,0.23804,0.69444,0.3438,0.13958,0.26337,0.37624,0.56072,0.3602,0.33571,0.20593,0.14454,0.28881,0.15036,0.7653,0.28195,0.28681,0.95994,0.27687,0.28791,0.45443,0.39712,0.21914,0.27507,0.23975,0.19487,0.24617,0.11485
2.74,0.15293,0.34619,0.28256,0.34188,0.21745,0.1682,0.24483,0.45773,0.46939,0.13287,0.5525,0.47492,0.17633,0.23522,0.69028,0.33841,0.1385,0.26095,0.37607,0.55815,0.35661,0.33321,0.20646,0.14263,0.28714,0.15254,0.75863,0.27975,0.28416,0.9519,0.27571,0.28181,0.44748,0.39268,0.21814,0.27609,0.23967,0.19365,0.24241,0.11396
2.75,0.1532,0.34691,0.28119,0.34,0.21634,0.16717,0.24353,0.4533,0.46968,0.13189,0.55162,0.47217,0.1754,0.23242,0.68592,0.33313,0.13751,0.25848,0.37585,0.55555,0.35302,0.33079,0.20703,0.14069,0.28547,0.15476,0.752,0.27748,0.28147,0.94385,0.27438,0.27584,0.44053,0.38833,0.21716,0.27744,0.23961,0.19249,0.24018,0.11315
2.76,0.15347,0.34754,0.27973,0.3381,0.21521,0.16611,0.24239,0.44898,0.46974,0.1309,0.55059,0.46931,0.17448,0.23041,0.68139,0.32797,0.13661,0.25599,0.37558,0.55292,0.34945,0.32848,0.20762,0.13872,0.28377,0.15699,0.74534,0.27509,0.27874,0.93581,0.27294,0.26999,0.43358,0.384,0.2162,0.27909,0.23957,0.19142,0.2381,0.11242
2.77,0.15374,0.34802,0.27818,0.33619,0.21405,0.16504,0.24136,0.44478,0.46961,0.12994,0.54943,0.46633,0.17362,0.22911,0.67668,0.32292,0.1358,0.25347,0.37525,0.55027,0.34694,0.3263,0.20825,0.13676,0.28207,0.15923,0.73867,0.27262,0.27594,0.92776,0.27214,0.26429,0.42664,0.37968,0.21532,0.28107,0.23953,0.19042,0.23598,0.1118
2.78,0.15402,0.34835,0.27655,0.33426,0.21287,0.16396,0.24035,0.44071,0.46929,0.12897,0.54817,0.46326,0.17275,0.22783,0.67178,0.31802,0.1351,0.25093,0.37486,0.54758,0.34778,0.32426,0.20889,0.13485,0.28036,0.16146,0.73197,0.27002,0.27313,0.91971,0.27188,0.25874,0.41972,0.3754,0.21447,0.28335,0.23949,0.1895,0.23384,0.11127
2.79,0.15429,0.3486,0.27484,0.33232,0.21167,0.16283,0.23936,0.43682,0.46882,0.12801,0.54678,0.4601,0.17186,0.22656,0.66674,0.31326,0.13452,0.24837,0.37442,0.54488,0.34864,0.32239,0.20955,0.13292,0.27863,0.16367,0.72524,0.2674,0.27024,0.91168,0.27159,0.25352,0.41284,0.37113,0.21363,0.28593,0.23946,0.18868,0.23167,0.11087
2.8,0.15457,0.34888,0.27304,0.33037,0.21044,0.16159,0.23835,0.43306,0.46825,0.12706,0.54526,0.45689,0.17096,0.22529,0.66154,0.30861,0.13405,0.24578,0.37391,0.54215,0.34946,0.32069,0.21024,0.13099,0.27691,0.16585,0.71852,0.26467,0.26734,0.90371,0.27134,0.24855,0.40599,0.36684,0.2128,0.28878,0.23944,0.18795,0.22948,0.11058
2.81,0.15485,0.349,0.27118,0.32842,0.20918,0.16024,0.23733,0.42942,0.46759,0.12612,0.54364,0.45364,0.17005,0.22403,0.65617,0.30408,0.13372,0.2432,0.37333,0.5394,0.35022,0.31917,0.21093,0.12908,0.27516,0.16801,0.71183,0.26187,0.26438,0.89574,0.27116,0.24364,0.39919,0.36255,0.21198,0.29191,0.23941,0.1873,0.22727,0.11042
2.82,0.15513,0.34896,0.26923,0.32647,0.20789,0.15877,0.2363,0.4259,0.46682,0.12519,0.5419,0.45037,0.16921,0.22278,0.65069,0.29966,0.13352,0.24061,0.37268,0.53663,0.35087,0.31785,0.21163,0.12722,0.27342,0.17012,0.7051,0.25903,0.26137,0.88777,0.27113,0.23881,0.39245,0.35828,0.21116,0.29527,0.23938,0.18675,0.22503,0.11039
2.83,0.15541,0.34876,0.26722,0.32451,0.20658,0.1572,0.23525,0.42251,0.46593,0.12426,0.54004,0.44714,0.16836,0.22153,0.64507,0.29535,0.13346,0.238,0.37197,0.53385,0.35138,0.31673,0.21233,0.12537,0.27166,0.17219,0.69835,0.2561,0.25834,0.87982,0.27129,0.23404,0.38576,0.35404,0.21035,0.29885,0.23936,0.18629,0.22278,0.1105
2.84,0.15568,0.34839,0.26514,0.32256,0.20526,0.15553,0.2342,0.41928,0.46491,0.12334,0.53806,0.44402,0.16751,0.22029,0.64169,0.29118,0.1336,0.23541,0.37119,0.53105,0.35173,0.31581,0.21303,0.12353,0.2699,0.1742,0.69156,0.25314,0.25525,0.87188,0.27169,0.22934,0.37914,0.34978,0.20954,0.30264,0.23933,0.18593,0.22051,0.11075
2.85,0.15593,0.34798,0.26301,0.32061,0.2039,0.15376,0.23313,0.41615,0.46373,0.12243,0.53597,0.44105,0.16664,0.21905,0.6393,0.28714,0.13457,0.23281,0.37034,0.52824,0.35188,0.31509,0.21372,0.12172,0.26814,0.17616,0.68483,0.25017,0.25214,0.86394,0.27238,0.22471,0.37259,0.3455,0.20875,0.3066,0.2393,0.18565,0.21822,0.11114
2.86,0.15619,0.34753,0.26083,0.31867,0.20253,0.15192,0.23206,0.41311,0.46237,0.12153,0.53376,0.43824,0.16576,0.21782,0.63659,0.2832,0.13568,0.23021,0.36944,0.52542,0.35308,0.31457,0.2144,0.11997,0.26637,0.17805,0.67806,0.24713,0.24899,0.85608,0.27339,0.22017,0.36609,0.3412,0.20796,0.3107,0.23927,0.18545,0.2159,0.11167
