dts,Node_5,Node_80,Node_6,Node_99
10.81,0.192739,-0.111523,-0.662032,-1.08328
10.82,-0.14808,-0.161362,-0.413489,-1.27943
10.83,-0.174165,-0.291213,-0.543654,-1.15271
10.84,-0.45577,-0.489008,-0.545822,-0.644262
10.85,-0.846646,-0.586556,-0.398406,-0.0725317
10.86,-1.14942,-0.672004,-0.400855,0.218017
10.87,-1.13612,-0.722578,-0.395271,0.314282
10.88,-0.986896,-0.612967,-0.289749,0.377331
10.89,-0.870074,-0.545617,0.0975356,0.288523
10.9,-0.817618,-0.593399,0.551919,0.13341
10.91,-0.86383,-0.565441,0.66675,0.0777746
10.92,-0.720361,-0.264931,0.737523,0.310839
10.93,-0.426826,0.186494,0.601454,0.962571
10.94,-0.139521,0.576634,0.515294,1.21196
10.95,0.24991,0.948838,0.554701,0.96661
10.96,0.68526,1.11885,0.525893,0.617259
10.97,1.04119,1.05752,0.491881,0.434619
10.98,1.26745,1.13142,0.49016,0.366949
10.99,0.853796,1.09713,0.325033,0.399682
11.0,0.623865,0.82185,0.26401,0.529498
11.01,0.478027,0.509415,0.52756,0.459099
11.02,0.50351,0.335035,0.893314,0.303851
11.03,0.394752,0.161729,0.993851,0.136094
11.04,0.153163,0.0521314,0.78155,-0.163764
11.05,-0.396234,0.120041,0.246673,-0.658557
11.06,-0.813962,0.0892882,-0.218508,-1.10836
11.07,-0.755459,-0.168425,-0.672084,-1.25923
11.08,-0.716804,-0.730688,-1.02183,-1.08823
11.09,-0.596883,-1.51742,-1.17427,-0.31106
11.1,-0.35201,-1.88911,-1.38033,-0.0077118
11.11,0.0505073,-1.77945,-1.14904,-0.270886
11.12,0.236773,-1.33507,-0.865784,-0.418441
11.13,0.234172,-1.08232,-0.595322,-0.398543
11.14,0.0286769,-0.97337,-0.903926,-0.00948627
11.15,-0.191343,-0.420056,-1.2696,0.0559145
11.16,-0.428418,0.417303,-1.10041,0.0805828
11.17,-0.316527,0.714669,-0.467178,-0.0861653
11.18,0.0345625,0.932365,0.0427057,-0.378554
11.19,0.594787,0.985736,0.653071,-0.447065
11.2,0.961503,0.869548,0.86674,-0.231542
11.21,0.362084,0.771257,0.579046,-0.0462713
11.22,0.256617,1.02266,0.340991,-0.219109
11.23,0.442077,1.17747,0.335367,-0.482124
11.24,0.00946592,0.637518,0.453428,-0.248146
11.25,-0.53788,0.135854,0.683176,0.187511
11.26,-0.982357,-0.388323,0.875522,0.35929
11.27,-1.18443,-0.726052,0.949269,0.0789885
11.28,-0.893385,-0.971403,0.831505,0.0355621
11.29,-0.389771,-0.786442,0.167187,0.466783
11.3,-0.147157,-0.58014,-0.146185,0.917276
11.31,-0.53526,-0.410047,-0.240856,1.07059
11.32,-0.687547,-0.515173,-0.503019,1.15267
11.33,-0.41551,-0.691778,-0.635242,1.14604
11.34,0.0865152,-0.610562,-0.175676,1.09365
11.35,0.575601,-0.242326,-0.0842741,0.771817
11.36,0.922671,0.088803,-0.260578,0.712717
11.37,1.0216,0.496879,-0.148941,0.690738
11.38,1.03741,0.821621,0.231972,0.331594
11.39,1.09566,1.13769,0.784131,0.201765
11.4,0.962353,1.42864,1.15644,-0.0155558
11.41,0.643018,1.42238,1.17047,-0.0996976
11.42,0.349263,1.29329,1.28462,-0.000626813
11.43,0.277272,1.17655,1.3912,0.101495
11.44,0.300363,0.868702,1.31512,0.155378
11.45,0.0637412,0.663343,0.851014,0.0283885
11.46,-0.128587,0.697822,0.249342,-0.159923
11.47,-0.407381,0.704139,0.0961822,-0.379249
11.48,-0.544316,0.517528,0.162821,-0.589768
11.49,-0.443176,0.0315688,-0.119973,-0.714741
11.5,-0.203827,-0.55798,-0.635926,-0.774702
11.51,0.152058,-1.12239,-0.972128,-0.335823
11.52,0.492873,-1.44526,-0.95697,0.122298
11.53,0.4656,-1.28657,-0.846227,0.361548
11.54,0.355615,-1.07667,-0.693398,0.544213
11.55,0.143895,-1.20828,-0.705329,0.581121
11.56,-0.0361306,-0.932651,-0.993078,0.277762
11.57,-0.0297562,-0.357381,-1.05624,0.00210109
11.58,0.00825418,0.163057,-0.841191,0.0521093
11.59,-0.0927154,0.322593,-0.414063,0.247039
11.6,-0.0588545,0.242861,0.0698842,0.059259
11.61,0.0922501,0.190747,0.670215,-0.376744
11.62,0.236021,0.385353,1.01494,-0.711385
11.63,0.372733,0.78191,0.99962,-0.750648
11.64,0.288828,1.02321,0.799149,-0.379665
11.65,0.0197742,0.853296,0.274167,-0.4732
11.66,-0.312232,0.571705,-0.0456229,-0.645529
11.67,-0.477348,0.412988,0.014767,-0.699811
11.68,-0.309773,0.237541,0.271791,-0.669571
11.69,0.0525453,-0.122516,0.245651,-0.413882
11.7,0.302596,-0.467865,-0.0118592,-0.1709
11.71,0.272881,-0.556039,-0.387987,-0.0949662
11.72,0.0558257,-0.62694,-0.552315,0.0958688
11.73,-0.302937,-0.599084,-0.571083,0.355103
11.74,-0.654287,-0.490851,-0.767614,0.552476
11.75,-0.825786,-0.38974,-0.793658,0.7281
11.76,-0.659267,-0.38166,-0.603703,0.866605
11.77,-0.139763,-0.429913,-0.311166,0.807829
11.78,0.392605,-0.272695,0.0689613,0.664033
11.79,0.532655,-0.150986,0.484146,0.686932
11.8,0.317919,-0.0366042,0.699962,0.832632
11.81,0.102509,0.290956,0.810601,0.889928
11.82,0.105855,0.706118,1.04266,0.970522
11.83,0.205515,0.931949,1.34333,0.832154
11.84,0.188571,0.879019,1.54411,1.03394
11.85,0.112577,0.80791,1.61446,0.972501
11.86,0.00407175,0.910735,1.42247,0.919208
11.87,0.00590956,1.02916,1.32885,0.489808
11.88,0.319121,1.20998,1.10005,-0.12039
11.89,0.537274,1.35829,0.686841,-0.869185
11.9,0.598954,1.33739,0.187299,-1.04477
11.91,0.323481,0.979876,-0.653397,-1.2281
11.92,0.318507,0.352575,-1.16497,-1.00869
11.93,0.417272,-0.444515,-0.885457,-0.728194
11.94,0.835665,-1.42136,-0.936045,-0.386262
11.95,0.750488,-1.83561,-1.13911,-0.307296
11.96,0.360998,-1.51857,-1.16209,-0.486422
11.97,0.429596,-1.22991,-1.3526,-0.725674
11.98,-0.598867,-0.914809,-1.45634,-1.04124
11.99,-0.58565,-0.674978,-1.38341,-1.32078
12.0,-0.722542,-0.69768,-1.41765,-1.52796
12.01,-0.756201,-0.796858,-1.36807,-1.4488
12.02,-0.787665,-0.740697,-1.32458,-1.14994
12.03,-0.637796,-0.701853,-1.24668,-0.688727
12.04,-0.354434,-0.696367,-1.00976,-0.219693
12.05,-0.321499,-0.58748,-0.709373,0.106643
12.06,-0.222631,-0.581925,-0.186645,0.111023
12.07,-0.308919,-0.51694,0.690023,0.102633
12.08,-0.493788,-0.250126,1.43356,-0.0304787
12.09,-0.365717,0.233876,1.36554,0.0373773
12.1,-0.213878,0.994827,1.12835,0.195662
12.11,-0.0599687,1.43298,0.893035,0.684076
12.12,0.0159957,1.17487,0.424026,1.32307
12.13,0.00255691,0.842058,0.494607,1.54889
12.14,0.263931,0.479022,0.982279,1.40311
12.15,-0.057252,0.21744,1.27014,0.776015
12.16,-0.180101,0.408003,1.16124,0.471334
12.17,0.160251,0.694171,0.748982,0.613729
12.18,0.361274,0.809258,0.0564741,0.841351
12.19,0.19647,0.468042,-0.292033,0.943328
12.2,-0.103652,-0.268119,-0.0556484,1.00877
12.21,-0.274983,-0.649375,0.407279,0.79532
12.22,-0.223704,-0.670035,0.660949,0.563659
12.23,-0.0508434,-0.245562,0.63933,0.216251
12.24,0.141213,-0.0476642,0.495495,-0.0727593
12.25,0.37935,0.112953,0.362283,-0.117987
12.26,0.464869,0.193387,0.11708,0.111958
12.27,0.117711,0.00790576,-0.264387,0.299732
12.28,-0.0999428,-0.0978994,-0.38438,0.385082
12.29,0.0881314,0.162198,-0.20856,0.14925
12.3,0.48069,0.566334,0.000665286,-0.297949
12.31,0.823931,0.800663,-0.0567035,-0.711506
12.32,1.01816,0.858313,-0.225323,-0.844038
12.33,0.947851,0.786628,-0.30385,-0.970008
12.34,0.756732,0.578535,-0.119675,-1.37908
12.35,0.536082,0.31182,-0.0963284,-1.43706
12.36,0.411593,0.0997978,-0.2275,-0.875819
12.37,0.201055,-0.156054,-0.781985,-0.466421
12.38,0.0148227,-0.549376,-1.03143,-0.116724
12.39,-0.202333,-0.963429,-0.645728,-0.0545282
12.4,-0.424252,-1.10789,-0.264818,-0.21949
12.41,-0.650169,-0.90739,-0.0959255,-0.797396
12.42,-0.754222,-0.518536,-0.196492,-0.891882
12.43,-0.799316,-0.357713,-0.595998,-0.981431
12.44,-0.781666,-0.334714,-0.854799,-1.00857
12.45,-0.675219,-0.488716,-1.08331,-0.649069
12.46,-0.660758,-0.946071,-1.1208,-0.0268677
12.47,-0.809905,-1.36881,-0.906311,0.768716
12.48,-0.745844,-1.43043,-0.578723,1.01237
12.49,-0.278966,-1.13093,-0.145708,0.843524
12.5,0.201181,-0.551859,0.283198,0.368323
12.51,0.562985,0.197238,0.319397,0.043403
12.52,0.19006,0.861342,0.00740435,0.0304319
12.53,-0.375312,0.903387,0.17308,-0.234152
12.54,-0.698575,0.732407,0.644518,-1.15442
12.55,-0.508235,0.784004,0.84451,-1.32328
12.56,0.23995,0.943533,0.306209,0.130527
12.57,0.732152,0.857517,-0.557308,0.987006
12.58,0.496103,0.419172,-0.550919,0.520185
12.59,0.229434,-0.286185,0.553774,-0.118803
12.6,-0.0677927,-0.742301,1.46624,0.284496
12.61,-0.24732,-0.664728,1.08447,0.234806
12.62,-0.565044,-0.124821,0.366618,0.0976026
12.63,-0.633755,0.355307,-0.144221,-0.00591836
12.64,-0.530215,0.158526,-0.366902,0.199482
12.65,-0.258227,0.333351,-0.190996,0.280133
12.66,0.136521,0.0303465,-0.154928,0.616797
12.67,-0.101383,-0.661864,-0.0381262,0.603215
12.68,-0.24177,-0.725177,-0.0929714,0.78658
12.69,0.414496,-0.429833,-0.0335949,0.283273
12.7,1.02944,0.0897698,0.183266,0.0280075
12.71,0.962765,0.300956,-0.0750601,-0.236764
12.72,0.26037,0.122129,-0.231161,0.122002
12.73,-0.315199,-0.102662,-0.271124,0.450017
12.74,-0.279701,0.0900533,0.165696,0.492234
12.75,-0.0240971,0.680133,0.441145,0.0857342
12.76,0.335317,1.06989,0.622695,-0.306261
12.77,0.337506,0.756247,0.573637,-0.478742
12.78,-0.00969437,0.237444,0.479956,-0.435907
12.79,-0.418367,0.0577638,0.19215,-0.406669
12.8,-0.432065,-0.152458,-0.178334,-0.218077
12.81,-0.0999473,-0.327877,-0.119787,0.0483951
12.82,-0.129476,-0.409029,-0.112988,-0.0419539
12.83,-0.193678,-0.45909,-0.466983,-0.263371
12.84,-0.1359,-0.224166,-0.758296,-0.272097
12.85,0.0339511,0.0272658,-0.618152,-0.453538
12.86,0.000816134,-0.0576737,-0.301032,-0.658627
12.87,0.061823,-0.356991,-0.302985,-0.62495
12.88,0.234537,-0.394658,-0.415641,-0.207082
12.89,0.377736,-0.328965,-0.418647,0.240747
12.9,0.403984,-0.424984,-0.221761,0.587684
12.91,0.286061,-0.569902,0.0146546,0.572152
12.92,0.0374344,-0.521843,-0.0420956,0.489594
12.93,-0.203168,-0.154672,-0.27676,0.460787
12.94,-0.340625,0.469838,-0.335465,0.208645
12.95,-0.182859,0.954822,0.0438234,-0.218878
12.96,-0.0860722,0.931374,0.540076,-0.777277
12.97,0.00708983,0.55688,0.914773,-0.970598
12.98,0.0698029,0.226691,0.845761,-0.551739
12.99,0.00799395,-0.0347483,0.49514,0.129371
13.0,-0.0298621,-0.25742,0.294859,0.59427
13.01,-0.0269365,-0.387043,0.226159,0.707521
13.02,-0.0583704,-0.243575,0.215035,0.621465
13.03,-0.177468,0.111218,0.0951261,0.418481
13.04,-0.280935,0.416533,-0.016407,0.0647656
13.05,-0.202314,0.435661,0.0056435,-0.286185
13.06,0.0130948,0.189106,-0.0530455,-0.523043
13.07,0.214825,-0.110973,-0.261601,-0.368761
13.08,0.249741,-0.226003,-0.37472,0.192232
13.09,0.153827,-0.175487,-0.353203,0.5076
13.1,0.0577882,-0.130894,-0.32499,0.522459
13.11,0.0680736,-0.157557,-0.270609,0.478013
13.12,0.042625,-0.253658,-0.133282,0.448106
13.13,-0.0483777,-0.283257,-0.0145715,0.276854
13.14,-0.115721,-0.143083,0.116602,-0.0232391
13.15,-0.0694758,0.0655816,0.274253,-0.320593
13.16,0.00458721,0.168115,0.341642,-0.449177
13.17,-0.00439502,0.142947,0.416549,-0.394786
13.18,-0.0952919,0.0774511,0.406109,-0.188603
13.19,-0.189261,-0.0293254,0.170567,0.0491265
13.2,-0.249872,-0.0556808,-0.101629,0.0824954
13.21,-0.212215,0.078235,-0.248039,-0.0630541
13.22,-0.0762797,0.248492,-0.277352,-0.262634
13.23,0.0566418,0.263722,-0.271859,-0.405664
13.24,0.259493,0.0576325,-0.305535,-0.436146
13.25,0.438935,-0.221296,-0.336089,-0.35683
13.26,0.513887,-0.325084,-0.248453,-0.244117
13.27,0.520011,-0.213069,-0.123835,-0.136632
13.28,0.354775,0.000286303,-0.0752966,-0.0277573
13.29,0.0725275,0.178695,-0.106588,0.124362
13.3,-0.14365,0.195366,-0.11778,0.236762
13.31,-0.166252,0.0606959,-0.0439959,0.230009
13.32,-0.058933,-0.14823,0.0865537,0.170743
13.33,-0.0323187,-0.309008,0.124584,0.126223
13.34,-0.12442,-0.307923,0.0578646,0.0816902
13.35,-0.315504,-0.102048,0.0047976,-0.0277345
13.36,-0.412846,0.188895,0.0589906,-0.16549
13.37,-0.461583,0.350799,0.164028,-0.218521
13.38,-0.375827,0.298154,0.257248,-0.110365
13.39,-0.24492,0.127767,0.343267,0.125398
13.4,-0.0833561,-0.0306221,0.406648,0.368318
13.41,0.0856793,-0.151544,0.360043,0.513579
13.42,0.21846,-0.212663,0.186636,0.506594
13.43,0.281138,-0.18283,-0.0017916,0.380113
13.44,0.268193,-0.0771778,-0.103894,0.212104
13.45,0.167166,0.0764814,-0.122104,0.0352046
13.46,0.0498132,0.212454,-0.101682,-0.129494
13.47,-0.0635135,0.281888,-0.0700773,-0.227557
13.48,-0.149789,0.279185,-0.0696105,-0.198272
13.49,-0.144368,0.197324,-0.127643,-0.086807
13.5,-0.0156321,0.0429237,-0.192237,0.0327179
13.51,0.149384,-0.153059,-0.178024,0.107464
13.52,0.253496,-0.28288,-0.0697099,0.115676
13.53,0.232885,-0.307755,0.0854938,0.0527709
13.54,0.102911,-0.219089,0.192383,-0.0764784
13.55,-0.0504835,-0.059362,0.172944,-0.243174
13.56,-0.104794,0.0976029,0.0420797,-0.397113
13.57,-0.0739749,0.177606,-0.0960948,-0.445148
13.58,-0.0200653,0.141992,-0.152424,-0.340231
13.59,0.00549984,0.0286234,-0.164107,-0.161855
13.6,0.0214999,-0.0792252,-0.190939,-0.026532
13.61,0.0352583,-0.11973,-0.211547,0.0153579
13.62,0.0380198,-0.0767572,-0.193548,-0.00490168
13.63,0.0270799,0.0012453,-0.151274,-0.0406901
13.64,0.0228151,0.0531171,-0.11699,-0.0499622
13.65,0.0296086,0.0634254,-0.0764621,-0.023046
13.66,0.0612535,0.0696412,0.0153368,0.0344052
13.67,0.0922496,0.0751031,0.153376,0.0988289
13.68,0.0896507,0.0382661,0.253788,0.130097
13.69,0.0401837,-0.0607855,0.24596,0.122963
13.7,-0.0376994,-0.1785,0.148911,0.103149
13.71,-0.107069,-0.226786,0.0576501,0.107459
13.72,-0.15961,-0.157071,0.03518,0.155832
13.73,-0.208224,-0.0102825,0.0631392,0.194718
13.74,-0.249511,0.118553,0.0806331,0.179548
13.75,-0.272126,0.178168,0.0557442,0.0998521
13.76,-0.252153,0.175047,0.0126891,-0.00450265
13.77,-0.172446,0.139186,0.00176815,-0.0722122
13.78,-0.0573373,0.0923869,0.038247,-0.0740248
13.79,0.0778367,0.0339368,0.0997016,-0.0131763
13.8,0.204729,-0.0275111,0.150172,0.0931556
13.81,0.26781,-0.0787661,0.150088,0.202268
13.82,0.274355,-0.115625,0.0818654,0.2628
13.83,0.216578,-0.13194,-0.0377807,0.247506
13.84,0.126192,-0.111259,-0.162974,0.166597
13.85,0.0334496,-0.0339783,-0.239874,0.0319006
13.86,-0.0220705,0.0796339,-0.23459,-0.146329
13.87,-0.0451702,0.180645,-0.165199,-0.326382
13.88,-0.0469946,0.207328,-0.0797979,-0.449802
13.89,-0.0508753,0.143704,-0.0185216,-0.472017
13.9,-0.0552168,0.0209823,-0.00318224,-0.377102
13.91,-0.0552513,-0.103785,-0.0126681,-0.188566
13.92,-0.0446094,-0.189886,-0.028626,0.0292548
13.93,-0.0175647,-0.212743,-0.0201683,0.192881
13.94,0.00877935,-0.171971,0.0159201,0.243611
13.95,0.0480747,-0.0805255,0.0559046,0.172654
13.96,0.106692,0.0297018,0.0828929,0.0119416
13.97,0.170786,0.121804,0.0912487,-0.176811
13.98,0.200906,0.166683,0.0744639,-0.297761
13.99,0.170413,0.167365,0.0425235,-0.277223
14.0,0.0900854,0.139693,0.00100045,-0.125379
14.01,0.00496355,0.0845244,-0.0557622,0.0952853
14.02,-0.0586016,0.0104796,-0.118764,0.284429
14.03,-0.100845,-0.0635459,-0.161255,0.387557
14.04,-0.146654,-0.114873,-0.151957,0.389672
14.05,-0.170043,-0.123129,-0.0826193,0.302039
14.06,-0.178941,-0.083572,0.0490684,0.145102
14.07,-0.155851,-0.020027,0.186259,-0.043303
14.08,-0.118204,0.0192691,0.261764,-0.195372
14.09,-0.0927303,-0.0052979,0.240367,-0.244277
14.1,-0.0939427,-0.0880886,0.134369,-0.168074
14.11,-0.117654,-0.173384,0.00235669,-0.0137306
14.12,-0.137974,-0.198374,-0.0978923,0.132204
14.13,-0.136551,-0.14407,-0.148571,0.20195
14.14,-0.104425,-0.0330356,-0.144896,0.166237
14.15,-0.0364825,0.0861076,-0.0913149,0.0520801
14.16,0.062428,0.177276,-0.011811,-0.0862686
14.17,0.166908,0.227555,0.0547878,-0.183032
14.18,0.244454,0.239536,0.0846883,-0.199085
14.19,0.285032,0.214891,0.0769626,-0.124648
14.2,0.295148,0.156426,0.0514298,0.00120299
14.21,0.287746,0.0741612,0.0267969,0.120877
14.22,0.262159,-0.00470816,0.00800343,0.180239
14.23,0.210942,-0.0552939,-0.00958245,0.156622
14.24,0.127168,-0.0697458,-0.025957,0.0641457
14.25,0.0204595,-0.0577181,-0.0358459,-0.0589834
14.26,-0.0864036,-0.0362528,-0.0389359,-0.172247
14.27,-0.171113,-0.0217904,-0.0407746,-0.246612
14.28,-0.220929,-0.0259174,-0.0426117,-0.266968
14.29,-0.241454,-0.0490466,-0.0421146,-0.226909
14.3,-0.249354,-0.0814013,-0.0347272,-0.135395
14.31,-0.248214,-0.115212,-0.0218622,-0.0199932
14.32,-0.223074,-0.147708,-0.0136439,0.0847134
14.33,-0.157134,-0.17306,-0.0191335,0.151072
14.34,-0.0495047,-0.175138,-0.0366178,0.169354
14.35,0.0760088,-0.134668,-0.0560394,0.14708
14.36,0.181985,-0.0438365,-0.063178,0.0980036
14.37,0.235216,0.0818216,-0.0497158,0.0376317
14.38,0.220352,0.201241,-0.0217646,-0.0147445
14.39,0.153359,0.269473,0.00905566,-0.0385554
14.4,0.0650445,0.267462,0.0359979,-0.0248102
14.41,-0.00556306,0.205831,0.0582865,0.0177579
14.42,-0.0430771,0.112119,0.0806184,0.0711576
14.43,-0.0542162,0.0192585,0.109993,0.120764
14.44,-0.065424,-0.0481129,0.146198,0.155782
14.45,-0.0920406,-0.0811198,0.176597,0.164009
14.46,-0.126493,-0.0830076,0.182938,0.132975
14.47,-0.146408,-0.0649666,0.155124,0.0584302
14.48,-0.139504,-0.0447063,0.0970704,-0.0416287
14.49,-0.110992,-0.040841,0.0188026,-0.129091
14.5,-0.0707186,-0.0624761,-0.0687724,-0.173551
14.51,-0.0211934,-0.105372,-0.152881,-0.166521
14.52,0.0413881,-0.155113,-0.218613,-0.121407
14.53,0.114127,-0.188105,-0.255414,-0.0633788
14.54,0.177407,-0.180094,-0.253397,-0.0123231
14.55,0.205494,-0.118101,-0.212381,0.0167627
14.56,0.186817,-0.00810933,-0.145677,0.0158693
14.57,0.133551,0.121842,-0.0657986,-0.0126195
14.58,0.0743804,0.235342,0.00963175,-0.0517689
14.59,0.0357673,0.295174,0.0671278,-0.0791069
14.6,0.0280536,0.279095,0.101911,-0.0796773
14.61,0.0441394,0.195294,0.118212,-0.0555606
14.62,0.0655644,0.0820026,0.129726,-0.0227877
14.63,0.0678918,-0.0108955,0.145231,0.00482773
14.64,0.0322512,-0.0480517,0.158544,0.0199852
14.65,-0.0417299,-0.0307202,0.156843,0.0195006
14.66,-0.131661,0.00817626,0.132149,0.00433873
14.67,-0.204286,0.029232,0.0881886,-0.0173008
14.68,-0.23404,0.0108495,0.0374333,-0.0272482
14.69,-0.21691,-0.041955,-0.00982252,-0.00673135
14.7,-0.16588,-0.106845,-0.0519207,0.0496076
14.71,-0.100934,-0.162142,-0.089872,0.126606
14.72,-0.0404559,-0.197914,-0.122992,0.19387
14.73,0.00532614,-0.209198,-0.144904,0.230238
14.74,0.0334085,-0.196354,-0.148485,0.213895
14.75,0.0456669,-0.156777,-0.133316,0.161774
14.76,0.049328,-0.0928017,-0.095821,0.0891933
14.77,0.0545078,-0.0130944,-0.0516159,0.0141966
14.78,0.0672303,0.0668714,-0.00943778,-0.0511963
14.79,0.0845629,0.129421,0.0257574,-0.102179
14.8,0.0961653,0.161065,0.0543383,-0.135937
14.81,0.0933673,0.160173,0.0778334,-0.148355
14.82,0.0742846,0.14065,0.103214,-0.139223
14.83,0.04114,0.11595,0.125971,-0.111304
14.84,-0.000167618,0.0999175,0.136397,-0.0733477
14.85,-0.0378479,0.0938094,0.126707,-0.0429825
14.86,-0.0575009,0.0923271,0.0952877,-0.0350144
14.87,-0.0494883,0.0849284,0.0475882,-0.0567824
14.88,-0.0153097,0.066318,-0.00734969,-0.0999028
14.89,0.0304818,0.0348951,-0.062387,-0.142645
14.9,0.0684053,-0.0050755,-0.111484,-0.157314
14.91,0.0877622,-0.0478726,-0.146299,-0.127656
14.92,0.0893684,-0.0903404,-0.161916,-0.0542313
14.93,0.0801357,-0.132203,-0.157011,0.0454676
14.94,0.0632803,-0.170505,-0.134795,0.146485
14.95,0.0368732,-0.194377,-0.0993747,0.222918
14.96,-0.00235172,-0.191317,-0.0540729,0.253951
14.97,-0.0527754,-0.154248,-0.00114793,0.229142
14.98,-0.105618,-0.0854355,0.0562912,0.153067
14.99,-0.145358,0.00020013,0.105828,0.0526646
15.0,-0.158822,0.0790519,0.133928,-0.0384099
