dts,Node_5,Node_80,Node_6,Node_108
10.33,-0.012016,-0.0242076,-0.0301859,-0.0216956
10.34,-0.0117663,-0.0239913,-0.0299695,-0.0216109
10.35,-0.0115275,-0.0237678,-0.0297839,-0.0215783
10.36,-0.0113073,-0.023533,-0.029634,-0.0216119
10.37,-0.0111046,-0.0232943,-0.0295142,-0.0217095
10.38,-0.0109145,-0.023067,-0.029417,-0.0218544
10.39,-0.0107347,-0.0228689,-0.0293371,-0.0220203
10.4,-0.0105643,-0.0227149,-0.0292712,-0.0221855
10.41,-0.0104069,-0.0226142,-0.0292203,-0.0223486
10.42,-0.0102716,-0.0225703,-0.0291922,-0.0225112
10.43,-0.0101695,-0.0225811,-0.0291983,-0.022676
10.44,-0.0101062,-0.0226399,-0.0292499,-0.0228447
10.45,-0.0100872,-0.0227383,-0.0293537,-0.0230158
10.46,-0.0101233,-0.0228657,-0.0295132,-0.0231861
10.47,-0.0102155,-0.0230126,-0.0297269,-0.0233504
10.48,-0.0103461,-0.0231766,-0.0299839,-0.0234992
10.49,-0.0104923,-0.0233569,-0.0302665,-0.0236225
10.5,-0.0106388,-0.0235479,-0.0305575,-0.0237153
10.51,-0.0107806,-0.0237412,-0.0308362,-0.0237732
10.52,-0.0109113,-0.0239329,-0.0310698,-0.0237916
10.53,-0.0110134,-0.0241239,-0.0312264,-0.0237695
10.54,-0.0110687,-0.024306,-0.0312977,-0.0237096
10.55,-0.0110649,-0.0244496,-0.0313019,-0.0236202
10.56,-0.0109908,-0.0245138,-0.0312616,-0.0235141
10.57,-0.0108463,-0.0244677,-0.0311851,-0.0233972
10.58,-0.0106392,-0.0243027,-0.0310633,-0.0232537
10.59,-0.0103747,-0.0240278,-0.0308743,-0.0230568
10.6,-0.0100467,-0.0236642,-0.030592,-0.0227869
10.61,-0.00964191,-0.0232317,-0.0302008,-0.0224332
10.62,-0.009159,-0.0227344,-0.0297051,-0.021994
10.63,-0.0086081,-0.0221655,-0.0291215,-0.0214818
10.64,-0.0080068,-0.0215206,-0.0284565,-0.0209146
10.65,-0.0073796,-0.0208085,-0.0277169,-0.0203028
10.66,-0.00675294,-0.0200492,-0.0269262,-0.0196561
10.67,-0.00614135,-0.0192714,-0.0261172,-0.0189881
10.68,-0.00554043,-0.0185021,-0.0253164,-0.0183177
10.69,-0.00494346,-0.0177574,-0.0245466,-0.0176637
10.7,-0.00435487,-0.0170456,-0.023826,-0.0170371
10.71,-0.00378764,-0.0163708,-0.0231523,-0.0164384
10.72,-0.00326385,-0.0157395,-0.022509,-0.0158622
10.73,-0.00279826,-0.0151669,-0.0218857,-0.0153055
10.74,-0.00239161,-0.014669,-0.021293,-0.0147725
10.75,-0.00204072,-0.0142494,-0.0207527,-0.0142641
10.76,-0.00174209,-0.0138999,-0.020286,-0.0137782
10.77,-0.00149276,-0.0136055,-0.0199058,-0.0133144
10.78,-0.00129494,-0.0133491,-0.0196137,-0.0128691
10.79,-0.00115275,-0.0131194,-0.0193966,-0.0124362
10.8,-0.00106484,-0.0129143,-0.0192253,-0.012005
10.81,-0.00102422,-0.0127462,-0.0190632,-0.0115664
10.82,-0.00101957,-0.0126325,-0.0188857,-0.0111206
10.83,-0.00104996,-0.0125795,-0.0186918,-0.0106845
10.84,-0.00112716,-0.0125797,-0.0185031,-0.0102891
10.85,-0.00125634,-0.0126245,-0.01835,-0.00996445
10.86,-0.0014326,-0.0127127,-0.0182552,-0.00972307
10.87,-0.00164736,-0.012844,-0.0182398,-0.00957033
10.88,-0.0018815,-0.013018,-0.0183088,-0.00952129
10.89,-0.0021091,-0.0132267,-0.0184595,-0.00958048
10.9,-0.00230884,-0.013456,-0.0186877,-0.00975123
10.91,-0.0024724,-0.0136885,-0.0189765,-0.0100295
10.92,-0.00259839,-0.0138994,-0.0193013,-0.0103972
10.93,-0.0026851,-0.0140747,-0.0196446,-0.0108403
10.94,-0.00273433,-0.014224,-0.0199868,-0.0113408
10.95,-0.00275138,-0.0143568,-0.0203008,-0.0118697
10.96,-0.0027404,-0.0144811,-0.0205709,-0.0123882
10.97,-0.00269882,-0.0146029,-0.0208092,-0.0128661
10.98,-0.002629,-0.0147214,-0.0210292,-0.0133028
10.99,-0.00254354,-0.0148276,-0.021235,-0.0137063
11.0,-0.0024656,-0.0149077,-0.0214379,-0.0140755
11.01,-0.0024204,-0.014965,-0.0216365,-0.014415
11.02,-0.00241374,-0.0150254,-0.0218181,-0.01473
11.03,-0.00243428,-0.0151191,-0.0219731,-0.0150303
11.04,-0.00246948,-0.015257,-0.022116,-0.0153302
11.05,-0.00250783,-0.0154235,-0.0222838,-0.01565
11.06,-0.00255053,-0.0155961,-0.0225031,-0.0159984
11.07,-0.00261278,-0.0157635,-0.0227711,-0.0163685
11.08,-0.0027057,-0.0159298,-0.0230693,-0.0167355
11.09,-0.00283869,-0.016114,-0.0233776,-0.0170735
11.1,-0.00302677,-0.0163354,-0.0236795,-0.0173713
11.11,-0.00327212,-0.0166082,-0.0239698,-0.0176312
11.12,-0.00355981,-0.0169416,-0.0242518,-0.0178582
11.13,-0.00387196,-0.0173264,-0.0245346,-0.018053
11.14,-0.00419864,-0.0177302,-0.024831,-0.0182195
11.15,-0.00454083,-0.0181174,-0.0251463,-0.0183644
11.16,-0.00490055,-0.0184672,-0.0254588,-0.0184854
11.17,-0.00527055,-0.0187699,-0.0257333,-0.0185719
11.18,-0.00563533,-0.0190226,-0.0259466,-0.0186102
11.19,-0.00597391,-0.0192269,-0.0260921,-0.0185961
11.2,-0.00627445,-0.019381,-0.0261757,-0.0185328
11.21,-0.00653648,-0.0194794,-0.0262091,-0.0184228
11.22,-0.00676747,-0.0195257,-0.0262022,-0.0182923
11.23,-0.00697992,-0.0195368,-0.0261531,-0.0181738
11.24,-0.00718051,-0.0195367,-0.0260556,-0.0180629
11.25,-0.00736853,-0.0195486,-0.0259194,-0.0179532
11.26,-0.00754168,-0.0195857,-0.0257723,-0.0178624
11.27,-0.00770222,-0.0196426,-0.0256492,-0.0178183
11.28,-0.00784872,-0.0196992,-0.0255835,-0.0178313
11.29,-0.00797522,-0.0197459,-0.025585,-0.0178823
11.3,-0.00807622,-0.0197835,-0.0256378,-0.0179533
11.31,-0.00815113,-0.0198146,-0.025722,-0.0180425
11.32,-0.00820172,-0.0198459,-0.0258242,-0.0181475
11.33,-0.0082295,-0.0198867,-0.0259356,-0.0182661
11.34,-0.00824004,-0.0199447,-0.0260595,-0.0184043
11.35,-0.00824418,-0.0200192,-0.0262076,-0.0185724
11.36,-0.00825507,-0.0201047,-0.0263858,-0.0187782
11.37,-0.00828347,-0.0201998,-0.0265879,-0.0190164
11.38,-0.00832492,-0.0203129,-0.0267962,-0.019269
11.39,-0.00835863,-0.0204597,-0.0269937,-0.0195145
11.4,-0.00836779,-0.0206466,-0.0271782,-0.0197381
11.41,-0.00835093,-0.0208624,-0.0273634,-0.0199431
11.42,-0.00831666,-0.0210861,-0.0275642,-0.0201469
11.43,-0.00827715,-0.0212947,-0.0277832,-0.020363
11.44,-0.00824442,-0.0214631,-0.0280135,-0.0205975
11.45,-0.00822805,-0.0215726,-0.0282408,-0.0208469
11.46,-0.00822373,-0.0216209,-0.0284406,-0.0210925
11.47,-0.00821333,-0.0216215,-0.0285882,-0.0213054
11.48,-0.00817638,-0.0215887,-0.0286778,-0.0214669
11.49,-0.00810824,-0.0215284,-0.0287209,-0.02158
11.5,-0.00802083,-0.0214466,-0.0287247,-0.0216566
11.51,-0.00793359,-0.0213574,-0.0286908,-0.0216988
11.52,-0.00785937,-0.021276,-0.0286154,-0.0217021
11.53,-0.00779629,-0.0212117,-0.0284996,-0.0216611
11.54,-0.0077386,-0.0211637,-0.0283532,-0.0215751
11.55,-0.00768578,-0.0211155,-0.0281921,-0.0214591
11.56,-0.00764045,-0.0210395,-0.0280272,-0.0213251
11.57,-0.00760046,-0.0209144,-0.0278569,-0.0211684
11.58,-0.00755659,-0.0207366,-0.02767,-0.0209726
11.59,-0.00749578,-0.020519,-0.0274578,-0.0207286
11.6,-0.00740852,-0.0202831,-0.0272195,-0.0204377
11.61,-0.00728898,-0.02005,-0.0269604,-0.0200987
11.62,-0.00713512,-0.0198315,-0.0266862,-0.0197131
11.63,-0.0069523,-0.0196284,-0.0264043,-0.0192987
11.64,-0.00675346,-0.0194355,-0.0261276,-0.0188826
11.65,-0.00655716,-0.0192386,-0.0258652,-0.0184834
11.66,-0.00637779,-0.0190258,-0.0256124,-0.0181029
11.67,-0.0062108,-0.0188028,-0.0253515,-0.0177231
11.68,-0.00603788,-0.0185855,-0.025068,-0.0173253
11.69,-0.00584751,-0.0183771,-0.0247646,-0.0169113
11.7,-0.0056457,-0.018159,-0.0244548,-0.0164994
11.71,-0.00545167,-0.0179103,-0.0241464,-0.0161109
11.72,-0.00528061,-0.0176271,-0.0238353,-0.0157567
11.73,-0.00513075,-0.0173243,-0.0235143,-0.015436
11.74,-0.0049859,-0.0170249,-0.0231859,-0.0151503
11.75,-0.00482992,-0.0167464,-0.0228649,-0.0149071
11.76,-0.00465947,-0.0164931,-0.0225717,-0.0147081
11.77,-0.00447552,-0.0162618,-0.022322,-0.0145524
11.78,-0.00427725,-0.0160529,-0.0221194,-0.0144381
11.79,-0.00406269,-0.0158696,-0.0219586,-0.0143527
11.8,-0.00382909,-0.0157103,-0.0218303,-0.0142817
11.81,-0.00357521,-0.0155693,-0.0217255,-0.0142222
11.82,-0.00330553,-0.0154386,-0.0216341,-0.0141699
11.83,-0.00302666,-0.0153093,-0.0215496,-0.0141219
11.84,-0.00274201,-0.0151733,-0.0214748,-0.0140773
11.85,-0.00245613,-0.0150193,-0.0214177,-0.0140355
11.86,-0.00217273,-0.0148339,-0.0213817,-0.0139987
11.87,-0.00188481,-0.0146142,-0.0213558,-0.0139665
11.88,-0.00158059,-0.0143722,-0.0213116,-0.0139243
11.89,-0.00125521,-0.0141241,-0.0212199,-0.0138472
11.9,-0.000913483,-0.0138812,-0.0210668,-0.0137203
11.91,-0.000570391,-0.0136459,-0.0208507,-0.0135499
11.92,-0.000245678,-0.0134118,-0.0205804,-0.013349
11.93,4.58947e-05,-0.0131711,-0.0202728,-0.0131249
11.94,0.000303277,-0.0129251,-0.0199429,-0.0128834
11.95,0.000536175,-0.0126806,-0.0195996,-0.0126237
11.96,0.000758533,-0.0124383,-0.0192519,-0.0123406
11.97,0.000987602,-0.0121896,-0.0189134,-0.0120346
11.98,0.00123736,-0.0119236,-0.0185951,-0.0117112
11.99,0.00150536,-0.0116292,-0.0182984,-0.0113789
12.0,0.00177811,-0.0113008,-0.0180181,-0.0110427
12.01,0.00204566,-0.0109502,-0.0177429,-0.0107007
12.02,0.00229661,-0.0106039,-0.0174585,-0.0103487
12.03,0.00251496,-0.0102839,-0.0171598,-0.00998657
12.04,0.00268636,-0.0100029,-0.0168541,-0.00962112
12.05,0.00279912,-0.00977009,-0.0165505,-0.00925874
12.06,0.00284838,-0.00959208,-0.0162561,-0.00890323
12.07,0.00284399,-0.00946961,-0.0159834,-0.00856429
12.08,0.00281518,-0.00939371,-0.0157468,-0.0082582
12.09,0.00279325,-0.00934633,-0.0155568,-0.00799817
12.1,0.0027898,-0.00930562,-0.0154132,-0.00778613
12.11,0.00279789,-0.00924665,-0.0152981,-0.00760944
12.12,0.00280378,-0.00916062,-0.0151911,-0.00745116
12.13,0.00279358,-0.00906069,-0.0150765,-0.00730307
12.14,0.00276662,-0.00896402,-0.0149557,-0.00716664
12.15,0.00274074,-0.00888615,-0.0148527,-0.00705417
12.16,0.0027478,-0.00883446,-0.014791,-0.00697521
12.17,0.00281678,-0.00880285,-0.0147824,-0.00692961
12.18,0.00294944,-0.00877326,-0.0148199,-0.00690941
12.19,0.00312377,-0.00872842,-0.0148786,-0.0069015
12.2,0.00331502,-0.00866531,-0.0149253,-0.00689111
12.21,0.0035171,-0.00859138,-0.0149312,-0.00686724
12.22,0.00374286,-0.0085115,-0.0148911,-0.00683352
12.23,0.00400357,-0.00841857,-0.0148195,-0.00680525
12.24,0.00429962,-0.00829559,-0.0147303,-0.00679107
12.25,0.00462612,-0.00813064,-0.0146271,-0.0067881
12.26,0.00497517,-0.00792336,-0.0145068,-0.00678979
12.27,0.00533798,-0.00767764,-0.0143667,-0.00678946
12.28,0.00570924,-0.0073975,-0.014208,-0.00678268
12.29,0.00608712,-0.00709048,-0.0140323,-0.00676417
12.3,0.00647119,-0.00676793,-0.013835,-0.00672289
12.31,0.00685871,-0.00643968,-0.0136089,-0.00664764
12.32,0.00724301,-0.00611199,-0.0133508,-0.0065341
12.33,0.0076173,-0.00579074,-0.0130637,-0.00638123
12.34,0.00797779,-0.00548275,-0.0127509,-0.00618762
12.35,0.0083269,-0.00518956,-0.0124133,-0.00595022
12.36,0.00866728,-0.00490135,-0.0120579,-0.00566998
12.37,0.00898914,-0.00460147,-0.0116979,-0.0053539
12.38,0.00927125,-0.00427685,-0.0113446,-0.00500689
12.39,0.00949475,-0.00392692,-0.0110012,-0.00462964
12.4,0.00965791,-0.00356977,-0.0106655,-0.00421668
12.41,0.00977996,-0.00323602,-0.0103382,-0.00376677
12.42,0.00988544,-0.00294716,-0.0100242,-0.00329446
12.43,0.00998677,-0.00270502,-0.0097247,-0.00282262
12.44,0.0100755,-0.00250304,-0.00942952,-0.00236468
12.45,0.0101366,-0.00233641,-0.00912238,-0.00191612
12.46,0.0101664,-0.00220438,-0.00879906,-0.00146585
12.47,0.0101728,-0.00210585,-0.00847485,-0.00101497
12.48,0.0101665,-0.00202823,-0.00817826,-0.000577292
12.49,0.0101609,-0.00195335,-0.00793298,-0.000168699
12.5,0.0101736,-0.00186643,-0.00773704,0.000204978
12.51,0.0102227,-0.001758,-0.00757424,0.000547837
12.52,0.0103147,-0.00161648,-0.00743368,0.000862022
12.53,0.0104397,-0.00143305,-0.00729724,0.00114859
12.54,0.0105794,-0.00121178,-0.0071465,0.00141232
12.55,0.0107241,-0.00097234,-0.00696713,0.00165174
12.56,0.0108739,-0.000738852,-0.00675718,0.00186169
12.57,0.0110211,-0.00052876,-0.00653114,0.00203483
12.58,0.0111357,-0.000349753,-0.00631071,0.00216274
12.59,0.0111935,-0.000206005,-0.00611457,0.00224334
12.6,0.0112273,-0.000109884,-0.00595623,0.00227952
12.61,0.0112961,-7.83672e-05,-0.00584741,0.00227139
12.62,0.0113895,-9.69222e-05,-0.00580241,0.00220764
12.63,0.0114763,-0.000110568,-0.00583575,0.00206409
12.64,0.0115695,-0.000109606,-0.00594012,0.00182347
12.65,0.0116524,-0.000131808,-0.00607254,0.0015073
12.66,0.011717,-0.000169217,-0.00621003,0.00116496
12.67,0.0117652,-0.000219106,-0.00639338,0.000812806
12.68,0.0117838,-0.000304437,-0.00663464,0.000443127
12.69,0.011775,-0.000426075,-0.00691312,8.28691e-05
12.7,0.0117361,-0.000594318,-0.00723302,-0.000261608
12.71,0.0116735,-0.000812168,-0.00758464,-0.000595571
12.72,0.011588,-0.00107518,-0.00795674,-0.00091727
12.73,0.0114758,-0.00137343,-0.00834114,-0.001236
12.74,0.0113323,-0.0016867,-0.00871471,-0.0015446
12.75,0.0111612,-0.00199638,-0.00905934,-0.00183158
12.76,0.010973,-0.00228558,-0.00935381,-0.00209193
12.77,0.0107759,-0.00255122,-0.00959014,-0.00232472
12.78,0.0105783,-0.00278775,-0.00977861,-0.00253163
12.79,0.0103917,-0.00298486,-0.00994112,-0.00271571
12.8,0.0102273,-0.00313613,-0.0100933,-0.00288049
12.81,0.0100845,-0.00325023,-0.0102319,-0.00302272
12.82,0.00995601,-0.0033435,-0.0103456,-0.00313741
12.83,0.00984178,-0.00342366,-0.0104273,-0.00322084
12.84,0.00974969,-0.00348662,-0.0104783,-0.00327458
12.85,0.00968313,-0.00352933,-0.0104985,-0.00329943
12.86,0.00964257,-0.00355135,-0.010485,-0.00328871
12.87,0.00963458,-0.00354481,-0.0104322,-0.0032335
12.88,0.00966334,-0.00349888,-0.0103368,-0.00313061
12.89,0.00972358,-0.00341096,-0.0102026,-0.00298191
12.9,0.00980986,-0.00328103,-0.0100358,-0.00278963
12.91,0.00991751,-0.00310931,-0.00984444,-0.00255725
12.92,0.0100363,-0.00290176,-0.00963748,-0.00229714
12.93,0.0101519,-0.0026687,-0.00941677,-0.00203141
12.94,0.0102535,-0.00242467,-0.00917879,-0.00177137
12.95,0.0103383,-0.00218758,-0.00892302,-0.00151445
12.96,0.010412,-0.00197523,-0.00865617,-0.0012656
12.97,0.0104834,-0.00180202,-0.00839368,-0.00103244
12.98,0.0105629,-0.00167113,-0.00815369,-0.000816242
12.99,0.0106528,-0.0015728,-0.00795136,-0.000621483
13.0,0.0107409,-0.00149249,-0.00779188,-0.000453217
13.01,0.0108107,-0.00142021,-0.0076688,-0.000307988
13.02,0.0108574,-0.00135548,-0.00757455,-0.000178185
13.03,0.0108917,-0.00129949,-0.00750543,-6.04281e-05
13.04,0.0109254,-0.00124849,-0.00745802,4.86314e-05
13.05,0.0109602,-0.00119642,-0.0074303,0.0001516
13.06,0.0109912,-0.00114284,-0.00742369,0.000248505
13.07,0.0110155,-0.0010949,-0.00743365,0.000334816
13.08,0.0110326,-0.00106103,-0.00744837,0.000403153
13.09,0.0110447,-0.00104846,-0.0074583,0.000447023
13.1,0.0110543,-0.00106349,-0.00746408,0.00046246
13.11,0.0110599,-0.00110639,-0.0074746,0.000447254
13.12,0.0110567,-0.00116976,-0.00749913,0.000400243
13.13,0.0110381,-0.00124365,-0.0075442,0.000321272
13.14,0.011002,-0.00132027,-0.00761359,0.000210748
13.15,0.0109552,-0.00139592,-0.00770036,6.97025e-05
13.16,0.0109095,-0.00146927,-0.00779211,-9.5043e-05
13.17,0.0108748,-0.0015368,-0.00787842,-0.000271832
13.18,0.0108555,-0.00159255,-0.00795485,-0.000449809
13.19,0.0108503,-0.00163204,-0.008026,-0.000622401
13.2,0.010852,-0.00165665,-0.00810004,-0.000788056
13.21,0.0108528,-0.00167461,-0.00818441,-0.000949756
13.22,0.0108489,-0.00169698,-0.00828497,-0.00110916
13.23,0.0108403,-0.00173314,-0.0084064,-0.00126318
13.24,0.0108258,-0.00178931,-0.00854703,-0.00140751
13.25,0.0108016,-0.00186855,-0.00869719,-0.00153925
13.26,0.010765,-0.00196853,-0.00884398,-0.00165634
13.27,0.0107175,-0.00208049,-0.00897439,-0.00175782
13.28,0.0106633,-0.00219271,-0.00907746,-0.00184433
13.29,0.0106078,-0.00229465,-0.00914927,-0.00191795
13.3,0.0105565,-0.00237957,-0.00919586,-0.00198065
13.31,0.0105125,-0.00244463,-0.00922846,-0.00203495
13.32,0.0104744,-0.00248994,-0.00925687,-0.00208151
13.33,0.0104382,-0.00251838,-0.00928766,-0.00211635
13.34,0.0104019,-0.00253575,-0.00932391,-0.00213467
13.35,0.0103656,-0.00254965,-0.00936276,-0.00213386
13.36,0.0103296,-0.00256624,-0.00939414,-0.00211191
13.37,0.0102956,-0.00258667,-0.00940571,-0.00206777
13.38,0.0102687,-0.00260649,-0.00939037,-0.00200201
13.39,0.0102575,-0.00261733,-0.0093483,-0.00191558
13.4,0.0102686,-0.00260831,-0.00928394,-0.0018093
13.41,0.0103023,-0.00256879,-0.00920177,-0.00168457
13.42,0.0103511,-0.00249299,-0.00910357,-0.00154544
13.43,0.0104032,-0.00238226,-0.008988,-0.00140002
13.44,0.0104494,-0.00224533,-0.00885272,-0.00125677
13.45,0.0104872,-0.0020964,-0.00869864,-0.00112024
13.46,0.0105193,-0.00195059,-0.00853178,-0.000991889
13.47,0.0105482,-0.00181992,-0.0083613,-0.000872138
13.48,0.0105741,-0.0017113,-0.00819792,-0.000761688
13.49,0.0105967,-0.00162705,-0.00805261,-0.000662743
13.5,0.0106184,-0.00156655,-0.0079348,-0.000576976
13.51,0.0106432,-0.00152658,-0.00784941,-0.000504402
13.52,0.0106762,-0.00150143,-0.00779466,-0.000443916
13.53,0.01072,-0.00148408,-0.00776491,-0.000394281
13.54,0.010773,-0.00146822,-0.00775442,-0.000353908
13.55,0.0108292,-0.0014493,-0.00775808,-0.000320345
13.56,0.01088,-0.00142539,-0.00777116,-0.000291547
13.57,0.0109194,-0.00139869,-0.00779123,-0.000267966
13.58,0.010947,-0.00137603,-0.00781937,-0.000252761
13.59,0.0109665,-0.00136686,-0.00785834,-0.000250068
13.6,0.0109802,-0.00137927,-0.00791008,-0.000263239
13.61,0.0109852,-0.00141603,-0.00797444,-0.000294493
13.62,0.0109749,-0.0014735,-0.00804927,-0.000345484
13.63,0.0109438,-0.00154441,-0.00812977,-0.000416779
13.64,0.0108931,-0.00162134,-0.00820828,-0.000507014
13.65,0.0108309,-0.00169885,-0.00827698,-0.000612762
13.66,0.010769,-0.00177429,-0.0083314,-0.000728132
13.67,0.0107167,-0.00184575,-0.00837103,-0.000845398
13.68,0.0106779,-0.00190877,-0.00839888,-0.000956576
13.69,0.0106525,-0.00195784,-0.00842111,-0.00105645
13.7,0.0106392,-0.00199069,-0.00844623,-0.00114439
13.71,0.010637,-0.00200919,-0.00848313,-0.001223
13.72,0.0106452,-0.0020178,-0.0085366,-0.00129597
13.73,0.0106618,-0.00202147,-0.00860494,-0.0013658
13.74,0.0106822,-0.00202417,-0.00868128,-0.00143222
13.75,0.0106996,-0.00202953,-0.00875649,-0.00149263
13.76,0.0107075,-0.00204148,-0.0088238,-0.00154398
13.77,0.0107029,-0.0020629,-0.00888004,-0.00158443
13.78,0.0106876,-0.00209354,-0.00892393,-0.00161394
13.79,0.0106661,-0.00212937,-0.008954,-0.00163378
13.8,0.0106413,-0.00216386,-0.00896789,-0.00164572
13.81,0.0106132,-0.00219014,-0.00896439,-0.00165117
13.82,0.0105798,-0.00220343,-0.00894517,-0.00165047
13.83,0.0105409,-0.00220273,-0.00891469,-0.00164267
13.84,0.0104993,-0.00219155,-0.00887852,-0.00162611
13.85,0.0104605,-0.00217684,-0.00884149,-0.00159933
13.86,0.0104297,-0.00216628,-0.00880684,-0.00156147
13.87,0.0104097,-0.00216509,-0.00877632,-0.0015122
13.88,0.0104,-0.00217405,-0.00875088,-0.00145163
13.89,0.0103979,-0.00218946,-0.00873106,-0.00138033
13.9,0.0104011,-0.00220412,-0.00871664,-0.00129953
13.91,0.0104089,-0.0022089,-0.00870598,-0.00121199
13.92,0.0104232,-0.00219555,-0.00869555,-0.00112265
13.93,0.0104472,-0.00216006,-0.00867999,-0.00103694
13.94,0.0104828,-0.00210428,-0.00865326,-0.000957911
13.95,0.0105294,-0.00203443,-0.00861059,-0.00088621
13.96,0.0105836,-0.00195789,-0.00855035,-0.000821169
13.97,0.01064,-0.00188073,-0.00847423,-0.00076221
13.98,0.0106922,-0.00180739,-0.00838606,-0.00071015
13.99,0.0107342,-0.00174115,-0.00829053,-0.000666731
14.0,0.0107622,-0.0016844,-0.00819297,-0.000633423
14.01,0.0107764,-0.00163864,-0.00810006,-0.000610451
14.02,0.0107813,-0.00160444,-0.00801951,-0.000596514
14.03,0.0107836,-0.00158115,-0.00795815,-0.000589354
14.04,0.0107898,-0.00156632,-0.00791939,-0.000586988
14.05,0.0108033,-0.00155579,-0.00790222,-0.000588661
14.06,0.0108239,-0.0015449,-0.00790261,-0.000594873
14.07,0.0108486,-0.00153063,-0.00791619,-0.000606807
14.08,0.010873,-0.00151341,-0.0079406,-0.000625531
14.09,0.0108923,-0.00149732,-0.00797628,-0.000651595
14.1,0.0109026,-0.00148898,-0.00802538,-0.000685231
14.11,0.0109013,-0.00149592,-0.0080899,-0.00072677
14.12,0.0108878,-0.00152499,-0.00817,-0.000776542
14.13,0.0108631,-0.00158071,-0.00826299,-0.000834244
14.14,0.0108294,-0.00166337,-0.00836333,-0.000898296
14.15,0.0107896,-0.00176749,-0.00846347,-0.000965804
14.16,0.0107462,-0.00188206,-0.00855533,-0.00103319
14.17,0.0107008,-0.00199317,-0.00863215,-0.00109707
14.18,0.0106539,-0.00208792,-0.00868999,-0.00115506
14.19,0.0106065,-0.0021577,-0.00872857,-0.00120626
14.2,0.0105615,-0.00219971,-0.00875119,-0.00125095
14.21,0.0105238,-0.00221661,-0.00876371,-0.00128951
14.22,0.0104983,-0.00221503,-0.00877239,-0.00132163
14.23,0.0104875,-0.00220323,-0.00878149,-0.00134671
14.24,0.0104902,-0.00218854,-0.00879201,-0.00136497
14.25,0.0105024,-0.00217542,-0.00880222,-0.00137785
14.26,0.0105192,-0.0021649,-0.00880934,-0.00138736
14.27,0.0105367,-0.00215543,-0.00881095,-0.00139485
14.28,0.0105528,-0.00214425,-0.00880548,-0.00140034
14.29,0.0105671,-0.00212854,-0.00879175,-0.00140267
14.3,0.0105802,-0.00210608,-0.00876866,-0.00140032
14.31,0.0105928,-0.00207572,-0.00873542,-0.00139208
14.32,0.0106059,-0.00203774,-0.00869249,-0.00137723
14.33,0.0106198,-0.00199401,-0.00864225,-0.00135546
14.34,0.0106345,-0.00194796,-0.0085889,-0.00132684
14.35,0.0106493,-0.00190419,-0.00853699,-0.00129191
14.36,0.0106618,-0.00186785,-0.00848998,-0.00125172
14.37,0.0106694,-0.00184374,-0.00844972,-0.00120768
14.38,0.0106701,-0.00183508,-0.00841749,-0.00116128
14.39,0.0106641,-0.00184217,-0.00839519,-0.00111382
14.4,0.010654,-0.00186173,-0.0083854,-0.00106629
14.41,0.0106436,-0.00188761,-0.00838993,-0.00101957
14.42,0.010636,-0.0019126,-0.00840809,-0.000974712
14.43,0.0106325,-0.00193047,-0.00843578,-0.000933048
14.44,0.0106328,-0.00193736,-0.00846626,-0.000895974
14.45,0.0106356,-0.00193226,-0.00849187,-0.00086444
14.46,0.0106395,-0.00191691,-0.00850611,-0.000838601
14.47,0.0106431,-0.00189518,-0.00850519,-0.000817908
14.48,0.0106455,-0.00187197,-0.00848853,-0.000801525
14.49,0.010646,-0.00185193,-0.00845822,-0.000788736
14.5,0.0106448,-0.00183829,-0.00841774,-0.000779179
14.51,0.0106426,-0.00183236,-0.00837112,-0.000772916
14.52,0.0106406,-0.00183318,-0.00832261,-0.000770332
14.53,0.0106402,-0.00183772,-0.00827673,-0.000771894
14.54,0.0106427,-0.00184139,-0.00823777,-0.000777876
14.55,0.0106493,-0.00183934,-0.00820899,-0.000788216
14.56,0.0106608,-0.00182798,-0.00819203,-0.000802583
14.57,0.010678,-0.00180629,-0.00818706,-0.000820588
14.58,0.0107016,-0.00177618,-0.00819346,-0.000842001
14.59,0.0107315,-0.00174196,-0.00821044,-0.000866821
14.6,0.0107661,-0.00170917,-0.00823721,-0.000895179
14.61,0.010802,-0.00168341,-0.00827267,-0.000927197
14.62,0.0108342,-0.00166936,-0.0083151,-0.000962833
14.63,0.0108576,-0.00167029,-0.00836191,-0.00100172
14.64,0.0108682,-0.0016879,-0.00840991,-0.00104299
14.65,0.0108642,-0.0017222,-0.00845589,-0.00108522
14.66,0.0108456,-0.00177128,-0.00849753,-0.00112662
14.67,0.010814,-0.00183115,-0.00853387,-0.00116531
14.68,0.0107719,-0.00189599,-0.00856526,-0.00119975
14.69,0.0107222,-0.00195913,-0.0085926,-0.00122886
14.7,0.0106684,-0.00201453,-0.00861658,-0.00125207
14.71,0.0106144,-0.00205822,-0.0086374,-0.00126918
14.72,0.0105641,-0.00208897,-0.0086551,-0.00128021
14.73,0.010521,-0.00210811,-0.00867025,-0.00128545
14.74,0.0104877,-0.00211877,-0.00868432,-0.00128553
14.75,0.0104657,-0.0021249,-0.00869935,-0.00128147
14.76,0.0104555,-0.00213022,-0.00871692,-0.00127452
14.77,0.0104569,-0.00213715,-0.00873701,-0.00126575
14.78,0.0104692,-0.00214605,-0.0087573,-0.00125573
14.79,0.0104905,-0.00215494,-0.00877344,-0.00124438
14.8,0.0105184,-0.00215992,-0.00878019,-0.00123117
